Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
3012,HDUS,ETF,73.81,1283693,ETF,ETF,59.0,57.0,57.0,68.0,1283693,NO,938,0.0,YES,2026-08-18,1283693,NO,0.7214,0.5629,9693.0,15890.0,75.12,61.34,0,71.79,67.82,72.16,68.96
3407,LITG,ETF,16.7,19210,ETF,ETF,54.0,,,,19210,NO,6,0.0,YES,2026-08-18,19210,NO,,,7180.0,7180.0,21.98,14.69,0,,,,
3747,ROCY,ETF,55.24,2488227,ETF,ETF,49.0,46.0,48.0,,2488227,NO,104,0.0,YES,2026-08-18,2488227,NO,0.4336,0.3843,167298.0,207390.0,55.97,48.34,0,54.33,,54.55,
3982,STLL,ETF,16.24,29833,ETF,ETF,46.0,,,,29833,NO,6,0.0,YES,2026-08-18,29833,NO,,,13720.0,13720.0,19.57,15.21,0,,,,
4902,PHOX,ETF,25.05,9630,ETF,ETF,34.0,,,,9630,NO,7,0.0,YES,2026-08-18,9630,NO,,,5450.0,5450.0,29.61,24.72,0,,,,
5020,CSRA,ETF,25.31,73443,ETF,ETF,32.0,,,,73443,NO,5,0.0,YES,2026-08-18,73443,NO,,,3850.0,3850.0,25.34,25.07,0,,,,
5282,GCPB,ETF,49.88,42908,ETF,ETF,29.0,,,,42908,NO,7,0.0,YES,2026-08-18,42908,NO,,,11450.0,11450.0,50.5,49.8,0,,,,
5376,CHDG,ETF,25.24,29503,ETF,ETF,28.0,,,,29503,NO,11,0.0,YES,2026-08-18,29503,NO,,,5200.0,5200.0,25.51,25.18,0,,,,
5378,BRIB,ETF,24.98,1378485,ETF,ETF,27.0,43.0,35.0,,1378485,NO,102,0.0,YES,2026-08-18,1378485,NO,0.1238,0.1024,11777.0,19140.0,25.77,24.71,0,24.93,,24.94,
5563,MPIA,ETF,25.06,40275,ETF,ETF,25.0,,,,40275,NO,5,0.0,YES,2026-08-18,40275,NO,,,10350.0,10350.0,25.58,25.06,0,,,,
5586,EVSD,ETF,50.88,1317497,ETF,ETF,25.0,31.0,33.0,28.0,1317497,NO,543,0.0,YES,2026-08-18,1317497,NO,0.1004,0.0804,139606.0,148660.0,51.72,50.61,0,50.86,51.21,50.86,51.07
5635,YLDY,ETF,24.92,209,ETF,ETF,24.0,,,,209,NO,4,0.0,YES,2026-08-18,209,NO,,,100.0,100.0,25.12,24.92,0,,,,
5834,EVHY,ETF,52.12,882142,ETF,ETF,21.0,25.0,34.0,26.0,882142,NO,527,0.0,YES,2026-08-18,882142,NO,0.1291,0.0529,5695.0,3740.0,53.63,48.57,0,52.26,52.65,52.25,52.37
6115,EVTR,ETF,50.1,3054243,ETF,ETF,18.0,22.0,27.0,19.0,3054243,NO,601,0.0,YES,2026-08-18,3054243,NO,0.2243,0.1754,516891.0,467990.0,52.15,49.45,0,50.47,51.13,50.41,50.88
6123,PBTP,ETF,25.72,3419930,ETF,ETF,18.0,32.0,17.0,28.0,3419930,NO,2235,0.0,YES,2026-08-18,3419930,NO,0.0251,0.0211,67203.0,131010.0,26.49,25.53,0,25.8,26.08,25.74,26.07
6263,ZINN,ETF,40.87,7852,ETF,ETF,16.0,,,,7852,NO,2,0.0,YES,2026-08-18,7852,NO,,,5300.0,5300.0,42.08,40.87,0,,,,
6345,ZDIS,ETF,62.05,6813,ETF,ETF,15.0,,,,6813,NO,2,0.0,YES,2026-08-18,6813,NO,,,1940.0,1940.0,64.0,62.05,0,,,,
6397,CGPT,ETF,19.45,6826,ETF,ETF,14.0,,,,6826,NO,4,0.0,YES,2026-08-18,6826,NO,,,1566.0,1566.0,20.84,19.45,0,,,,
6583,TIPC,ETF,95.99,6288,ETF,ETF,12.0,16.0,14.0,14.0,6288,NO,250,0.04,YES,2026-08-18,6288,NO,0.2349,0.0531,227.0,560.0,103.41,95.68,0,97.62,100.22,97.3,99.67
6917,ZROZ,ETF,57.41,5180754,ETF,ETF,7.0,9.0,13.0,7.0,5180754,NO,4221,0.0,YES,2026-08-18,5180754,NO,0.7243,0.5421,638350.0,516590.0,71.22,56.85,0,61.14,63.97,60.71,62.8
7408,KEEX,ETF,25.01,124517,ETF,ETF,1.0,0.0,0.0,46.0,124517,NO,159,0.0,YES,2026-08-18,124517,NO,7.8281,6.9324,19733.0,28370.0,181.67,15.35,0,73.87,,64.49,52.43
7421,RAMZ,ETF,18.11,1909268,ETF,ETF,1.0,,,,1909268,NO,16,11.64,YES,2026-08-18,1909268,NO,3.3443,2.4501,481393.0,584570.0,33.47,14.47,0,,,,
