Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
286,TSXU,ETF,56.95,711270.0,ETF,ETF,95.0,46.0,92.0,96.0,711278,NO,212,0.0,YES,2026-08-05,711278,NO,5.5128,4.5719,54055.0,170290.0,72.42,21.4,0,59.22,40.17,57.83,44.12
1364,NYSX,ETF,126.01,110265.0,ETF,ETF,80.0,54.0,69.0,,110265,NO,91,0.0,YES,2026-08-05,110265,NO,2.4246,1.3904,3639.0,1940.0,132.06,93.26,0,124.63,,123.68,
1590,AMZG,ETF,18.05,899910.0,ETF,ETF,77.0,,,,899910,NO,22,0.0,YES,2026-08-05,899910,NO,1.1921,0.7114,75255.0,142600.0,19.96,12.72,0,,,,
1657,USMD,ETF,31.49,5015.0,ETF,ETF,77.0,55.0,72.0,,5015,NO,124,0.0,YES,2026-08-05,5015,NO,0.5122,0.0107,80.0,100.0,33.65,23.22,0,31.13,,30.82,
1977,BCTK,ETF,29.82,1556577.0,ETF,ETF,72.0,18.0,64.0,84.0,1556577,NO,160,0.0,YES,2026-08-05,1556577,NO,0.9778,0.7142,21224.0,20640.0,32.62,22.06,0,30.18,,29.87,27.22
2247,AVGE,ETF,101.05,242754.0,ETF,ETF,69.0,62.0,57.0,63.0,242754,NO,965,0.0,YES,2026-08-05,242754,NO,1.1668,0.9983,69170.0,71230.0,101.79,78.55,0,98.75,91.69,98.75,94.46
2759,GOGL,ETF,26.87,36191.0,ETF,ETF,62.0,8.0,,,36191,NO,28,0.0,YES,2026-08-05,36191,NO,1.7929,1.2186,7100.0,13200.0,30.05,20.67,0,,,,
4135,AXTC,ETF,21.83,36355.0,ETF,ETF,44.0,,,,36355,NO,22,0.0,YES,2026-08-05,36355,NO,3.5314,2.3419,3800.0,3200.0,25.9,7.06,0,,,,
4318,SSCP,ETF,26.15,118533.0,ETF,ETF,41.0,44.0,,,118533,NO,58,0.0,YES,2026-08-05,118533,NO,0.3152,0.171,2748.0,1050.0,26.74,23.82,0,25.48,,25.54,
4378,SMCP,ETF,25.78,124547.0,ETF,ETF,40.0,78.0,,,124547,NO,58,0.0,YES,2026-08-05,124547,NO,0.3693,0.2077,2807.0,1420.0,25.86,23.29,0,24.66,,24.81,
4392,GOIB,ETF,26.31,3639.0,ETF,ETF,40.0,,,,3639,NO,6,0.0,YES,2026-08-05,3639,NO,,,375.0,375.0,27.88,25.02,0,,,,
4623,AMGR,ETF,25.75,66902.0,ETF,ETF,37.0,61.0,,,66902,NO,30,0.0,YES,2026-08-05,66902,NO,0.2832,0.1832,7914.0,2720.0,26.02,24.25,0,,,,
5162,BGFI,ETF,25.2,507.0,ETF,ETF,30.0,,,,507,NO,7,0.0,YES,2026-08-05,507,NO,,,160.0,160.0,25.23,25.07,0,,,,
5474,GOVM,ETF,24.88,2091.0,ETF,ETF,26.0,32.0,,,2091,NO,58,0.0,YES,2026-08-05,2091,NO,0.03,0.0043,114.0,140.0,25.14,24.81,0,24.97,,24.96,
6018,VTP,ETF,75.23,116223.0,ETF,ETF,19.0,29.0,21.0,27.0,116223,NO,270,0.0,YES,2026-08-05,116223,NO,0.2071,0.1676,32437.0,55130.0,79.36,74.91,0,76.01,76.35,75.89,76.29
6668,VBNB,ETF,23.25,24861.0,ETF,ETF,10.0,62.0,,,24861,NO,47,0.87,YES,2026-08-05,24861,NO,0.3057,0.1843,1713.0,1540.0,27.08,21.15,0,,,22.39,
7018,UGLD,ETF,21.33,93376.0,ETF,ETF,5.0,79.0,,,93376,NO,47,5.73,YES,2026-08-05,93376,NO,0.6921,0.405,18975.0,18620.0,25.69,18.79,0,,,20.59,
7045,UPSC,ETF,20.09,2265.0,ETF,ETF,5.0,,,,2265,NO,19,0.0,YES,2026-08-05,2265,NO,1.2045,0.2531,305.0,190.0,24.2,15.16,0,,,,
7098,REXC,ETF,17.37,1320249.0,ETF,ETF,4.0,10.0,3.0,,1320249,NO,78,0.0,YES,2026-08-05,1320249,NO,0.6344,0.503,103016.0,77510.0,25.39,14.64,0,18.99,,18.34,
