Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
10,MRNX,ETF,141.64,2838204,ETF,ETF,98.0,98.0,98.0,98.0,2838204,NO,134,169.26,YES,2026-08-19,2838204,NO,10.8571,6.9886,34174.0,37760.0,143.84,14.95,0,34.55,,45.39,
494,MSTC,ETF,33.86,16323,ETF,ETF,92.0,26.0,,,16323,NO,38,6.17,YES,2026-08-19,16323,NO,2.3993,0.9957,1070.0,330.0,34.94,23.4,0,,,,
1155,PUR,ETF,22.56,61600,ETF,ETF,83.0,98.0,,,61600,NO,28,0.0,YES,2026-08-19,61600,NO,1.5229,1.1643,5923.0,5020.0,22.75,9.66,0,,,,
1355,AXTQ,ETF,38.92,235312,ETF,ETF,81.0,,,,235312,NO,2,0.0,YES,2026-08-19,235312,NO,,,56600.0,56600.0,39.23,25.89,0,,,,
2629,COHQ,ETF,35.26,35037,ETF,ETF,64.0,,,,35037,NO,2,0.0,YES,2026-08-19,35037,NO,,,15100.0,15100.0,35.67,28.51,0,,,,
3177,ROPE,ETF,30.62,176596,ETF,ETF,57.0,40.0,63.0,47.0,176596,NO,414,0.35,YES,2026-08-19,176596,NO,0.1754,0.0809,1862.0,750.0,31.01,25.58,0,30.07,28.53,30.21,29.31
3554,KOID,ETF,37.15,518979,ETF,ETF,52.0,26.0,9.0,50.0,518979,NO,300,0.0,YES,2026-08-19,518979,NO,0.8965,0.6191,189496.0,150190.0,43.32,27.74,0,39.21,35.29,38.54,36.98
4101,GIEQ,ETF,42.95,7893,ETF,ETF,44.0,67.0,,,7893,NO,62,0.21,YES,2026-08-19,7893,NO,0.1943,0.0286,222.0,170.0,43.32,39.92,0,41.7,,41.93,
4594,NQLT,ETF,25.76,23580,ETF,ETF,38.0,,,,23580,NO,25,0.0,YES,2026-08-19,23580,NO,0.155,0.0362,962.0,1250.0,26.01,24.52,0,,,,
4985,MRVX,ETF,26.62,33922,ETF,ETF,33.0,93.0,,,33922,NO,27,0.0,YES,2026-08-19,33922,NO,3.1075,2.2796,5530.0,7170.0,28.3,13.69,0,,,,
5117,GCPB,ETF,50.16,50862,ETF,ETF,31.0,,,,50862,NO,8,0.0,YES,2026-08-19,50862,NO,,,15942.0,15942.0,50.5,49.8,0,,,,
5128,TEMC,ETF,22.32,2563,ETF,ETF,31.0,93.0,,,2563,NO,26,17.46,YES,2026-08-19,2563,NO,1.5503,0.466,260.0,230.0,22.53,10.77,0,,,,
5306,XCSH,ETF,100.06,2004,ETF,ETF,29.0,,,,2004,NO,2,0.0,YES,2026-08-19,2004,NO,,,1900.0,1900.0,100.11,100.06,0,,,,
5334,GCSH,ETF,50.03,48966,ETF,ETF,28.0,25.0,,,48966,NO,46,0.0,YES,2026-08-19,48966,NO,0.1064,0.0725,7017.0,8130.0,50.67,50.0,0,,,50.17,
5779,METQ,ETF,26.96,10139,ETF,ETF,22.0,,,,10139,NO,2,0.0,YES,2026-08-19,10139,NO,,,7800.0,7800.0,27.56,25.86,0,,,,
5782,EXPN,ETF,25.25,2006,ETF,ETF,22.0,,,,2006,NO,5,0.0,YES,2026-08-19,2006,NO,,,575.0,575.0,25.92,25.25,0,,,,
6627,HYPG,ETF,24.79,519759,ETF,ETF,11.0,89.0,,,519759,NO,51,0.62,YES,2026-08-19,519759,NO,1.0714,0.8071,95305.0,74350.0,27.08,18.47,0,21.85,,21.96,
6698,UGLD,ETF,23.93,133925,ETF,ETF,10.0,95.0,,,133925,NO,54,5.81,YES,2026-08-19,133925,NO,0.8255,0.4887,27192.0,61190.0,25.69,18.79,0,20.9,,20.96,
6789,CGPT,ETF,18.74,7046,ETF,ETF,9.0,,,,7046,NO,5,0.0,YES,2026-08-19,7046,NO,,,2875.0,2875.0,20.84,18.65,0,,,,
6905,SOFC,ETF,23.21,5183,ETF,ETF,7.0,84.0,,,5183,NO,26,0.0,YES,2026-08-19,5183,NO,1.1971,0.32,425.0,130.0,25.47,16.02,0,,,,
7134,PENU,ETF,21.75,40283,ETF,ETF,4.0,,,,40283,NO,10,0.0,YES,2026-08-19,40283,NO,,,15044.0,15044.0,33.9,21.75,0,,,,
7443,XQTM,ETF,15.52,10252,ETF,ETF,0.0,89.0,,,10252,NO,33,0.0,YES,2026-08-19,10252,NO,1.0325,0.3553,988.0,1020.0,26.22,11.16,0,,,,
