Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
3754,TPAY,ETF,53.53,7449.0,ETF,ETF,47.0,56.0,60.0,,7449,NO,101,0.2,YES,2026-07-14,7449.0,NO,0.3886,0.1982,895.0,1290.0,54.91,46.5,0,53.58,,53.6,
4118,ZINC,ETF,26.21,164942.0,ETF,ETF,42.0,73.0,,,164942,NO,29,0.0,YES,2026-07-14,164942.0,NO,0.1743,0.055,428.0,320.0,26.42,25.13,0,,,,
4226,SPYH,ETF,56.21,61137.0,ETF,ETF,40.0,57.0,49.0,37.0,61137,NO,320,0.24,YES,2026-07-14,61137.0,NO,0.3044,0.2747,9750.0,10400.0,56.67,51.56,0,55.87,55.08,55.95,55.16
4392,MWHS,ETF,23.17,14625.0,ETF,ETF,38.0,,,,14625,NO,11,0.0,YES,2026-07-14,14625.0,NO,,,1150.0,1150.0,38.0,20.01,0,,,,
4672,TRUR,ETF,25.14,351.0,ETF,ETF,34.0,,,,351,NO,5,0.0,YES,2026-07-14,351.0,NO,,,125.0,125.0,25.29,24.92,0,,,,
4806,RNMN,ETF,26.15,10019.0,ETF,ETF,32.0,,,,10019,NO,11,0.0,YES,2026-07-14,10019.0,NO,,,56.0,56.0,26.17,25.86,0,,,,
4891,PRIZ,ETF,25.11,61234.0,ETF,ETF,31.0,46.0,,,61234,NO,28,0.0,YES,2026-07-14,61234.0,NO,0.0321,0.0236,1211.0,1720.0,25.18,25.03,0,,,,
5085,CHYG,ETF,24.98,107508.0,ETF,ETF,28.0,43.0,,,107508,NO,27,0.0,YES,2026-07-14,107508.0,NO,0.03,0.0171,16746.0,11650.0,25.15,24.91,0,,,,
5243,DSCO,ETF,24.82,942796.0,ETF,ETF,26.0,42.0,33.0,,942796,NO,112,0.0,YES,2026-07-14,942796.0,NO,0.13,0.1207,55616.0,56830.0,25.34,24.34,0,24.82,,24.82,
5269,JTNY,ETF,49.84,51448.0,ETF,ETF,26.0,,,,51448,NO,20,0.0,YES,2026-07-14,51448.0,NO,0.1378,0.1086,14836.0,14150.0,50.37,49.8,0,,,,
5640,SLVY,ETF,20.22,1133.0,ETF,ETF,21.0,,,,1133,NO,4,1.81,YES,2026-07-14,1133.0,NO,,,400.0,400.0,20.68,19.84,0,,,,
5774,RMIF,ETF,24.16,286868.0,ETF,ETF,19.0,37.0,28.0,21.0,286868,NO,775,0.0,YES,2026-07-14,286868.0,NO,0.0299,0.0185,3691.0,5110.0,25.18,24.11,0,24.22,24.61,24.21,24.44
5934,FSPC,ETF,18.95,7943.0,ETF,ETF,17.0,,,,7943,NO,4,0.0,YES,2026-07-14,7943.0,NO,,,2200.0,2200.0,19.51,18.9,0,,,,
6143,AXTC,ETF,19.59,18897.0,ETF,ETF,14.0,,,,18897,NO,6,15.12,YES,2026-07-14,18897.0,NO,,,4320.0,4320.0,23.89,12.72,0,,,,
6153,RANK,ETF,19.8,161728.0,ETF,ETF,14.0,,,,161728,NO,10,0.0,YES,2026-07-14,161728.0,NO,,,17022.0,17022.0,20.91,19.35,0,,,,
6196,UPSC,ETF,22.67,1429.0,ETF,ETF,13.0,,,,1429,NO,3,0.0,YES,2026-07-14,1429.0,NO,,,10094.0,10094.0,24.2,22.37,0,,,,
6265,WDCC,ETF,23.61,1537.0,ETF,ETF,12.0,,,,1537,NO,3,0.0,YES,2026-07-14,1537.0,NO,,,400.0,400.0,25.38,21.89,0,,,,
6347,CHNL,ETF,19.06,8661.0,ETF,ETF,11.0,80.0,10.0,,8661,NO,71,5.25,YES,2026-07-14,8661.0,NO,0.4843,0.0086,132.0,110.0,24.55,16.35,0,19.75,,19.01,
6362,WYFL,ETF,17.59,272953.0,ETF,ETF,11.0,96.0,,,272953,NO,27,0.0,YES,2026-07-14,272953.0,NO,8.3604,8.0396,98903.0,164100.0,46.76,12.08,0,,,,
