Rank,Ticker,Price,Sector,Industry,Relative Strength Percentile,1 Month Ago Percentile,3 Months Ago Percentile,6 Months Ago Percentile
1288,GRND,19.49,Technology,Software - Application,85,96.0,98.0,95.0
1289,ARMK,43.98,Industrials,Specialty Business Services,85,85.0,29.0,81.0
1290,WISE,39.25,ETF,ETF,85,80.0,49.0,89.0
1291,FDT,71.47,ETF,ETF,85,87.0,87.0,44.0
1292,GGME,61.64,ETF,ETF,85,87.0,81.0,84.0
1293,BEN,24.83,Financial Services,Asset Management,85,80.0,20.0,10.0
1294,WTAI,25.28,ETF,ETF,85,86.0,35.0,78.0
1295,ONIT,38.56,Financial Services,Mortgage Finance,85,91.0,89.0,88.0
1296,GRMN,231.96,Technology,Scientific & Technical Instruments,85,63.0,89.0,93.0
1297,LGND,136.07,Healthcare,Biotechnology,85,84.0,84.0,89.0
1298,CNXT,31.21,ETF,ETF,85,83.0,72.0,76.0
1299,PINS,37.99,Communication Services,Internet Content & Information,85,67.0,12.0,22.0
1300,YGLD,35.26,ETF,ETF,85,92.0,96.0,62.0
1301,TRFM,44.22,ETF,ETF,85,86.0,59.0,83.0
1302,FROG,41.88,Technology,Software - Application,85,94.0,33.0,54.0
1303,WCC,213.54,Industrials,Industrial Distribution,85,73.0,34.0,71.0
1304,UBER,93.34,Technology,Software - Application,85,92.0,89.0,15.0
1305,WUGI,83.99,ETF,ETF,85,80.0,50.0,80.0
1306,URNM,50.02,ETF,ETF,85,85.0,11.0,7.0
1307,NTGR,25.93,Technology,Communication Equipment,85,93.0,94.0,95.0
1308,ETOR,63.43,Financial Services,Capital Markets,85,90.0,83.0,86.0
1309,AGIX,32.28,ETF,ETF,85,86.0,41.0,82.0
1310,PSLV,13.25,ETF,ETF,85,85.0,87.0,66.0
1311,CHPY,53.8,ETF,ETF,85,92.0,91.0,86.0
1312,EFO,58.41,ETF,ETF,85,85.0,87.0,44.0
1313,SNPS,609.4,Technology,Software - Infrastructure,85,32.0,17.0,21.0
1314,JEQ,7.7,Financial Services,Asset Management,85,86.0,90.0,24.0
1315,VERS,56.35,ETF,ETF,85,80.0,65.0,87.0
1316,SLM,33.0,Financial Services,Credit Services,85,91.0,91.0,90.0
1317,GEL,16.36,Energy,Oil & Gas Midstream,85,90.0,92.0,9.0
1318,PAYC,236.68,Technology,Software - Application,85,86.0,93.0,80.0
1319,FITE,78.28,ETF,ETF,85,86.0,74.0,83.0
1320,HAS,77.14,Consumer Cyclical,Leisure,85,84.0,56.0,21.0
1321,HNGE,46.6,Healthcare,Health Information Services,84,87.0,83.0,86.0
1322,JBGS,18.87,Real Estate,REIT - Office,84,61.0,30.0,13.0
1323,WELL,160.43,Real Estate,REIT - Healthcare Facilities,84,87.0,94.0,87.0
1324,COF,218.25,Financial Services,Credit Services,84,91.0,86.0,91.0
1325,FDCF,45.51,ETF,ETF,84,85.0,76.0,82.0
1326,FOUR,105.19,Technology,Software - Infrastructure,84,82.0,37.0,95.0
1327,CLDL,14.16,ETF,ETF,84,89.0,53.0,93.0
1328,FLGR,33.85,ETF,ETF,84,89.0,93.0,73.0
1329,STRF,114.72,Technology,Software - Application,84,81.0,56.0,85.0
1330,AIA,85.32,ETF,ETF,84,85.0,78.0,67.0
1331,DRAI,28.69,ETF,ETF,84,83.0,37.0,18.0
1332,GDE,48.86,ETF,ETF,84,89.0,91.0,83.0
1333,EXOD,33.57,Technology,Software - Infrastructure,84,86.0,99.0,
1334,KARS,25.07,ETF,ETF,84,63.0,64.0,32.0
1335,ALX,255.18,Real Estate,REIT - Retail,84,43.0,53.0,8.0
1336,EPR,57.96,Real Estate,REIT - Specialty,84,89.0,86.0,53.0
1337,SNX,145.72,Technology,Electronics & Computer Distribution,84,80.0,21.0,85.0
1338,SNDK,42.4,Technology,Computer Hardware,84,84.0,26.0,85.0
1339,RJF,164.05,Financial Services,Asset Management,84,78.0,47.0,91.0
1340,GVAL,28.14,ETF,ETF,84,86.0,92.0,54.0
1341,VALN,8.01,Healthcare,Biotechnology,84,15.0,88.0,4.0
1342,XAIX,38.88,ETF,ETF,84,86.0,66.0,78.0
1343,SPMO,114.3,ETF,ETF,84,87.0,81.0,85.0
1344,AIRL,33.12,ETF,ETF,84,79.0,57.0,83.0
1345,TWN,46.2,Financial Services,Asset Management,84,77.0,13.0,16.0
1346,EWI,49.26,ETF,ETF,84,88.0,91.0,57.0
1347,AARD,13.69,Healthcare,Biotechnology,84,92.0,7.0,85.0
1348,SMH,286.31,ETF,ETF,84,86.0,25.0,61.0
1349,CCSO,24.49,ETF,ETF,84,81.0,56.0,64.0
1350,HBTC,31.16,ETF,ETF,84,85.0,84.0,85.0
1351,IPOS,15.57,ETF,ETF,84,82.0,75.0,46.0
1352,PALU,25.13,ETF,ETF,84,91.0,79.0,85.0
1353,ESTA,44.89,Healthcare,Medical Devices,84,16.0,9.0,4.0
1354,WB,10.36,Communication Services,Internet Content & Information,84,72.0,30.0,84.0
1355,GXC,93.75,ETF,ETF,84,82.0,88.0,73.0
1356,WTS,250.24,Industrials,Specialty Industrial Machinery,84,88.0,67.0,49.0
1357,SIVR,37.2,ETF,ETF,84,85.0,88.0,69.0
1358,TITN,20.11,Industrials,Industrial Distribution,84,89.0,39.0,56.0
1359,CR,187.9,Industrials,Specialty Industrial Machinery,84,88.0,34.0,81.0
1360,SAMT,35.28,ETF,ETF,84,87.0,82.0,83.0
1361,STHH,51.3,ETF,ETF,84,95.0,90.0,85.0
1362,NGVT,46.58,Basic Materials,Specialty Chemicals,84,36.0,10.0,70.0
1363,FINX,35.26,ETF,ETF,84,86.0,47.0,87.0
1364,NIC,135.33,Financial Services,Banks - Regional,84,90.0,91.0,84.0
1365,FWONK,105.56,Communication Services,Entertainment,84,90.0,82.0,88.0
1366,T,27.83,Communication Services,Telecom Services,84,88.0,95.0,86.0
1367,ORA,89.3,Utilities,Utilities - Renewable,84,88.0,84.0,9.0
1368,UBS,38.33,Financial Services,Banks - Diversified,84,54.0,38.0,81.0
1369,MTUL,35.21,ETF,ETF,84,87.0,76.0,87.0
1370,CTVA,73.55,Basic Materials,Agricultural Inputs,84,90.0,78.0,84.0
1371,RPRX,36.15,Healthcare,Biotechnology,84,91.0,87.0,77.0
1372,EWG,42.84,ETF,ETF,84,89.0,93.0,73.0
1373,MS,142.54,Financial Services,Capital Markets,84,89.0,65.0,92.0
1374,SLV,35.47,ETF,ETF,84,85.0,88.0,68.0
1375,AMBA,67.18,Technology,Semiconductor Equipment & Materials,84,83.0,15.0,93.0
1376,NODE,32.17,ETF,ETF,84,75.0,82.0,85.0
1377,SIG,86.28,Consumer Cyclical,Luxury Goods,84,66.0,12.0,2.0
1378,EMEQ,31.3,ETF,ETF,84,88.0,57.0,42.0
1379,RTXG,18.53,ETF,ETF,84,52.0,82.0,85.0
1380,CAS,31.13,ETF,ETF,84,82.0,82.0,46.0
1381,CQQQ,47.62,ETF,ETF,84,81.0,88.0,83.0
1382,CGRO,28.29,ETF,ETF,84,83.0,89.0,77.0
1383,FAN,19.43,ETF,ETF,84,82.0,73.0,12.0
1384,LFVN,13.91,Consumer Defensive,Packaged Foods,84,80.0,87.0,99.0
1385,ENVA,116.83,Financial Services,Credit Services,84,88.0,90.0,95.0
1386,NRIM,88.85,Financial Services,Banks - Regional,84,92.0,92.0,92.0
1387,TCBI,88.06,Financial Services,Banks - Regional,84,72.0,45.0,81.0
1388,EXPE,192.98,Consumer Cyclical,Travel Services,84,62.0,83.0,82.0
1389,TXNM,57.19,Utilities,Utilities - Regulated Electric,84,89.0,94.0,84.0
1390,EFAS,18.57,ETF,ETF,84,86.0,90.0,27.0
1391,BLKC,26.6,ETF,ETF,84,71.0,26.0,83.0
1392,BMO,114.76,Financial Services,Banks - Diversified,84,83.0,72.0,69.0
1393,CART,50.25,Consumer Cyclical,Internet Retail,84,81.0,56.0,92.0
1394,TDY,549.48,Technology,Scientific & Technical Instruments,84,74.0,76.0,84.0
1395,CADL,6.97,Healthcare,Biotechnology,84,2.0,12.0,98.0
1396,FER,53.75,Industrials,Engineering & Construction,84,89.0,92.0,73.0
1397,VIV,10.97,Communication Services,Telecom Services,84,90.0,84.0,16.0
1398,MSTX,39.55,ETF,ETF,84,88.0,93.0,95.0
1399,AMG,210.11,Financial Services,Asset Management,84,76.0,28.0,66.0
1400,JOF,9.97,Financial Services,Asset Management,84,87.0,91.0,37.0
1401,CIB,44.52,Financial Services,Banks - Regional,84,90.0,92.0,87.0
1402,UNIT,5.7,Real Estate,REIT - Specialty,84,21.0,48.0,62.0
1403,ETR,88.1,Utilities,Utilities - Regulated Electric,84,84.0,95.0,92.0
1404,BKR,44.64,Energy,Oil & Gas Equipment & Services,84,22.0,37.0,89.0
1405,IAG,7.16,Basic Materials,Gold,84,95.0,97.0,95.0
1406,NEM,60.76,Basic Materials,Gold,84,91.0,93.0,30.0
1407,GWRE,226.45,Technology,Software - Application,84,94.0,93.0,94.0
1408,PAAS,29.33,Basic Materials,Gold,84,91.0,92.0,84.0
1409,XPO,135.71,Industrials,Trucking,83,73.0,13.0,88.0
1410,CNRG,68.25,ETF,ETF,83,33.0,17.0,33.0
1411,CSGS,63.47,Technology,Software - Infrastructure,83,90.0,91.0,84.0
1412,FERG,226.74,Industrials,Industrial Distribution,83,89.0,19.0,11.0
1413,BATT,10.6,ETF,ETF,83,54.0,32.0,21.0
1414,ABEO,6.79,Healthcare,Biotechnology,83,86.0,88.0,60.0
1415,DAT,46.75,ETF,ETF,83,85.0,80.0,89.0
1416,LAZ,55.6,Financial Services,Capital Markets,83,52.0,14.0,85.0
1417,LXU,8.47,Basic Materials,Chemicals,83,55.0,7.0,22.0
1418,KCE,153.91,ETF,ETF,83,81.0,42.0,86.0
1419,SCLX,11.64,Healthcare,Drug Manufacturers - General,83,0.0,0.0,0.0
1420,RILYT,11.07,n/a,n/a,83,1.0,3.0,2.0
1421,MCH,26.46,ETF,ETF,83,82.0,83.0,74.0
1422,RNW,7.54,Utilities,Utilities - Renewable,83,59.0,85.0,67.0
1423,NTNX,74.52,Technology,Software - Infrastructure,83,83.0,88.0,79.0
1424,URI,856.01,Industrials,Rental & Leasing Services,83,70.0,15.0,58.0
1425,UTSL,40.39,ETF,ETF,83,76.0,87.0,88.0
1426,CBSE,38.33,ETF,ETF,83,84.0,47.0,85.0
1427,XNTK,239.33,ETF,ETF,83,86.0,68.0,78.0
1428,KNSA,26.98,Healthcare,Drug Manufacturers - Specialty & Generic,83,92.0,60.0,13.0
1429,CLIX,54.78,ETF,ETF,83,82.0,52.0,84.0
1430,ALV,116.42,Consumer Cyclical,Auto Parts,83,84.0,28.0,21.0
1431,CFG,49.86,Financial Services,Banks - Regional,83,66.0,23.0,87.0
1432,MBBC,10.05,Financial Services,Banks - Regional,83,91.0,96.0,95.0
1433,TRUP,49.85,Financial Services,Insurance - Property & Casualty,83,95.0,53.0,92.0
1434,CALM,112.8,Consumer Defensive,Farm Products,83,88.0,91.0,96.0
1435,HLI,197.38,Financial Services,Capital Markets,83,84.0,71.0,87.0
1436,FWONA,95.26,Communication Services,Entertainment,83,89.0,83.0,88.0
1437,SNRE,57.3,Communication Services,Telecom Services,83,88.0,91.0,80.0
1438,BKD,7.61,Healthcare,Medical Care Facilities,83,84.0,84.0,3.0
1439,CBOE,242.68,Financial Services,Financial Data & Stock Exchanges,83,84.0,84.0,60.0
1440,SKYT,10.28,Technology,Semiconductors,83,77.0,13.0,55.0
1441,MTSI,136.26,Technology,Semiconductors,83,90.0,33.0,87.0
1442,DG,109.36,Consumer Defensive,Discount Stores,83,91.0,75.0,2.0
1443,DARP,36.94,ETF,ETF,83,81.0,26.0,72.0
1444,HIPO,26.79,Financial Services,Insurance - Property & Casualty,83,91.0,87.0,96.0
1445,PESI,12.3,Industrials,Waste Management,83,80.0,7.0,8.0
1446,ETN,383.27,Industrials,Specialty Industrial Machinery,83,77.0,29.0,58.0
1447,MELI,2376.0,Consumer Cyclical,Internet Retail,83,93.0,95.0,72.0
1448,TTEQ,29.99,ETF,ETF,83,81.0,31.0,60.0
1449,AWI,167.58,Industrials,Building Products & Equipment,83,87.0,75.0,86.0
1450,SNV,57.66,Financial Services,Banks - Regional,83,77.0,30.0,89.0
1451,PBT,12.71,Energy,Oil & Gas Midstream,83,80.0,21.0,14.0
1452,LOMA,11.1,Basic Materials,Building Materials,83,86.0,96.0,95.0
1453,BROS,60.37,Consumer Cyclical,Restaurants,83,94.0,97.0,97.0
1454,NVEE,23.15,Industrials,Engineering & Construction,83,78.0,15.0,4.0
1455,SPHB,103.12,ETF,ETF,83,80.0,27.0,61.0
1456,RBA,108.38,Industrials,Specialty Business Services,83,85.0,92.0,83.0
1457,ICOI,60.51,ETF,ETF,83,87.0,89.0,84.0
1458,GLW,55.78,Technology,Electronic Components,83,83.0,74.0,87.0
1459,KBWB,75.05,ETF,ETF,83,84.0,45.0,87.0
1460,WBS,61.4,Financial Services,Banks - Regional,83,70.0,28.0,84.0
1461,FRGE,18.13,Financial Services,Capital Markets,83,94.0,13.0,1.0
1462,HUSA,10.68,Energy,Oil & Gas E&P,83,90.0,0.0,59.0
1463,ORN,8.65,Industrials,Engineering & Construction,83,94.0,18.0,89.0
1464,THNQ,56.0,ETF,ETF,83,85.0,42.0,83.0
1465,FGD,28.74,ETF,ETF,83,86.0,85.0,28.0
1466,FDN,271.27,ETF,ETF,83,85.0,77.0,88.0
1467,THMZ,31.0,ETF,ETF,83,87.0,88.0,84.0
1468,DINT,26.93,ETF,ETF,83,83.0,83.0,63.0
1469,FOWF,30.09,ETF,ETF,83,83.0,79.0,52.0
1470,MKOR,28.23,ETF,ETF,83,88.0,33.0,10.0
1471,RETL,9.2,ETF,ETF,83,16.0,3.0,83.0
1472,MAIN,66.28,Financial Services,Asset Management,83,71.0,67.0,86.0
1473,KCAI,32.04,ETF,ETF,83,83.0,70.0,55.0
1474,PAC,224.75,Industrials,Airports & Air Services,83,90.0,90.0,76.0
1475,SPUU,164.51,ETF,ETF,83,73.0,28.0,85.0
1476,MLI,87.74,Industrials,Metal Fabrication,83,69.0,63.0,85.0
1477,INLX,13.58,Technology,Software - Application,83,83.0,97.0,95.0
1478,BPI,43.62,ETF,ETF,83,84.0,85.0,84.0
1479,RAYJ,33.26,ETF,ETF,83,83.0,85.0,68.0
1480,KWEB,36.74,ETF,ETF,83,79.0,84.0,79.0
1481,VBIX,5.3,Communication Services,Internet Content & Information,83,99.0,98.0,
1482,AGRW,28.99,ETF,ETF,83,80.0,53.0,84.0
1483,STOK,13.94,Healthcare,Biotechnology,83,87.0,15.0,79.0
1484,LHX,278.4,Industrials,Aerospace & Defense,83,81.0,58.0,14.0
1485,HACK,85.85,ETF,ETF,83,88.0,82.0,83.0
1486,CBRE,144.63,Real Estate,Real Estate Services,83,83.0,74.0,91.0
1487,CSTM,14.0,Basic Materials,Aluminum,83,50.0,9.0,2.0
1488,MINV,33.27,ETF,ETF,83,79.0,72.0,63.0
1489,TIMB,18.03,Communication Services,Telecom Services,83,91.0,90.0,8.0
1490,HDB,78.85,Financial Services,Banks - Regional,83,85.0,92.0,34.0
1491,NYMT,7.02,Real Estate,REIT - Mortgage,83,44.0,37.0,17.0
1492,HAIL,33.06,ETF,ETF,83,71.0,28.0,42.0
1493,EVER,25.69,Communication Services,Internet Content & Information,83,72.0,90.0,80.0
1494,PM,162.77,Consumer Defensive,Tobacco,82,94.0,97.0,82.0
1495,DXR,9.63,Healthcare,Medical Instruments & Supplies,82,74.0,19.0,10.0
1496,OTLY,15.24,Consumer Defensive,Packaged Foods,82,20.0,5.0,2.0
1497,THFF,56.26,Financial Services,Banks - Regional,82,86.0,89.0,78.0
1498,PIZ,46.72,ETF,ETF,82,88.0,89.0,69.0
1499,CUBI,62.3,Financial Services,Banks - Regional,82,85.0,29.0,77.0
1500,NIKL,12.82,ETF,ETF,82,45.0,11.0,5.0
1501,IGV,112.1,ETF,ETF,82,85.0,77.0,82.0
1502,AVDV,82.88,ETF,ETF,82,82.0,87.0,46.0
1503,MAGS,57.51,ETF,ETF,82,82.0,52.0,90.0
1504,IDV,36.03,ETF,ETF,82,84.0,89.0,35.0
1505,SF,110.73,Financial Services,Capital Markets,82,73.0,22.0,90.0
1506,SSO,102.88,ETF,ETF,82,72.0,28.0,85.0
1507,JIVE,71.69,ETF,ETF,82,84.0,88.0,53.0
1508,GBUG,25.75,ETF,ETF,82,89.0,91.0,84.0
1509,SONY,25.67,Technology,Consumer Electronics,82,88.0,96.0,87.0
1510,POWL,238.39,Industrials,Electrical Equipment & Parts,82,33.0,52.0,94.0
1511,UYG,97.74,ETF,ETF,82,83.0,77.0,92.0
1512,DTST,5.06,Technology,Information Technology Services,82,8.0,19.0,67.0
1513,EBIZ,32.39,ETF,ETF,82,80.0,81.0,89.0
1514,TCHI,21.39,ETF,ETF,82,74.0,80.0,78.0
1515,AIQ,44.57,ETF,ETF,82,85.0,67.0,81.0
1516,CMA,66.98,Financial Services,Banks - Regional,82,41.0,31.0,82.0
1517,BSVN,48.0,Financial Services,Banks - Regional,82,66.0,41.0,87.0
1518,IONS,42.67,Healthcare,Biotechnology,82,77.0,10.0,4.0
1519,PAX,13.54,Financial Services,Asset Management,82,85.0,17.0,15.0
1520,DKNG,44.41,Consumer Cyclical,Gambling,82,75.0,17.0,73.0
1521,IXP,114.34,ETF,ETF,82,83.0,82.0,83.0
1522,URNJ,22.92,ETF,ETF,82,78.0,8.0,6.0
1523,SPXC,175.24,Industrials,Building Products & Equipment,82,80.0,35.0,68.0
1524,IGM,114.52,ETF,ETF,82,84.0,48.0,81.0
1525,FPXE,32.0,ETF,ETF,82,86.0,81.0,70.0
1526,BOTT,32.28,ETF,ETF,82,78.0,42.0,62.0
1527,EFXT,8.11,Energy,Oil & Gas Equipment & Services,82,83.0,36.0,96.0
1528,BLK,1121.67,Financial Services,Asset Management,82,74.0,56.0,86.0
1529,PH,731.14,Industrials,Specialty Industrial Machinery,82,79.0,54.0,87.0
1530,DYNX,11.33,Financial Services,Shell Companies,82,55.0,74.0,34.0
1531,LH,278.93,Healthcare,Diagnostics & Research,82,84.0,74.0,78.0
1532,IYW,178.84,ETF,ETF,82,82.0,41.0,75.0
1533,PNQI,53.02,ETF,ETF,82,84.0,76.0,85.0
1534,VCLN,20.76,ETF,ETF,82,75.0,50.0,16.0
1535,PEPS,26.46,ETF,ETF,82,85.0,80.0,83.0
1536,TRI,204.25,Industrials,Specialty Business Services,82,85.0,89.0,59.0
1537,DINO,44.3,Energy,Oil & Gas Refining & Marketing,82,66.0,7.0,4.0
1538,FHTX,6.34,Healthcare,Biotechnology,82,34.0,16.0,4.0
1539,ASND,169.85,Healthcare,Biotechnology,82,87.0,94.0,20.0
1540,TDF,10.5,Financial Services,Asset Management,82,84.0,87.0,68.0
1541,FBNC,49.28,Financial Services,Banks - Regional,82,69.0,67.0,78.0
1542,TRIP,18.19,Consumer Cyclical,Travel Services,82,8.0,7.0,13.0
1543,GLTR,143.78,ETF,ETF,82,88.0,93.0,73.0
1544,SPYQ,144.45,ETF,ETF,82,72.0,19.0,68.0
1545,BITY,60.69,ETF,ETF,82,78.0,79.0,83.0
1546,PBBK,18.19,Financial Services,Banks - Regional,82,79.0,83.0,52.0
1547,SA,16.52,Basic Materials,Gold,82,75.0,20.0,6.0
1548,LEVI,20.9,Consumer Cyclical,Apparel Manufacturing,82,33.0,18.0,52.0
1549,EZA,55.42,ETF,ETF,82,82.0,89.0,32.0
1550,PEJ,59.22,ETF,ETF,82,81.0,55.0,85.0
1551,BSET,18.56,Consumer Cyclical,"Furnishings, Fixtures & Appliances",82,37.0,95.0,48.0
1552,NXE,7.16,Energy,Uranium,82,82.0,11.0,13.0
1553,JPY,29.68,ETF,ETF,82,87.0,92.0,83.0
1554,JTEK,84.94,ETF,ETF,82,85.0,53.0,85.0
1555,LUXE,8.58,Consumer Cyclical,Luxury Goods,82,94.0,96.0,98.0
1556,FFTY,33.41,ETF,ETF,82,79.0,55.0,76.0
1557,BDC,128.57,Technology,Communication Equipment,82,72.0,62.0,87.0
1558,IBM,256.18,Technology,Information Technology Services,82,92.0,91.0,91.0
1559,PTC,202.13,Technology,Software - Application,82,28.0,15.0,54.0
1560,EEX,5.3,Communication Services,Advertising Agencies,82,64.0,11.0,9.0
1561,EMA,46.57,Utilities,Utilities - Regulated Electric,82,86.0,93.0,56.0
1562,CJMB,5.29,Industrials,Integrated Freight & Logistics,82,84.0,85.0,83.0
1563,GRID,144.49,ETF,ETF,82,82.0,61.0,54.0
1564,PDLB,13.91,Financial Services,Banks - Regional,82,85.0,92.0,91.0
1565,GNTY,45.5,Financial Services,Banks - Regional,82,87.0,87.0,89.0
1566,CXDO,5.9,Communication Services,Telecom Services,82,91.0,53.0,79.0
1567,HSII,46.35,Industrials,Staffing & Employment Services,82,73.0,68.0,91.0
1568,ASO,56.98,Consumer Cyclical,Specialty Retail,82,9.0,7.0,21.0
1569,OPPE,48.2,ETF,ETF,82,82.0,87.0,56.0
1570,BRDG,10.75,Financial Services,Asset Management,82,74.0,92.0,11.0
1571,DLO,11.03,Technology,Software - Infrastructure,82,90.0,18.0,90.0
1572,UIVM,59.78,ETF,ETF,82,85.0,88.0,38.0
1573,MUSQ,29.28,ETF,ETF,82,85.0,75.0,55.0
1574,CEF,31.32,ETF,ETF,82,88.0,94.0,77.0
1575,QQUP,47.17,ETF,ETF,82,59.0,79.0,83.0
1576,FDTX,39.75,ETF,ETF,82,84.0,44.0,79.0
1577,MCHS,28.99,ETF,ETF,82,75.0,77.0,50.0
1578,ORLY,98.53,Consumer Cyclical,Auto Parts,82,71.0,91.0,83.0
1579,CHAU,16.63,ETF,ETF,82,73.0,38.0,37.0
1580,PARA,13.2,Communication Services,Entertainment,82,79.0,81.0,19.0
1581,EMF,15.09,Financial Services,Asset Management,82,82.0,77.0,27.0
1582,XYZ,79.7,Technology,Software - Infrastructure,82,28.0,12.0,91.0
1583,IVRS,39.72,ETF,ETF,82,76.0,64.0,53.0
1584,TPTA,21.0,n/a,n/a,82,73.0,89.0,47.0
1585,MU,111.32,Technology,Semiconductors,81,92.0,12.0,10.0
1586,WANT,44.95,ETF,ETF,81,29.0,13.0,96.0
1587,TASK,17.1,Technology,Information Technology Services,81,89.0,53.0,90.0
1588,PCCE,13.31,ETF,ETF,81,85.0,87.0,50.0
1589,NOC,572.59,Industrials,Aerospace & Defense,81,38.0,53.0,31.0
1590,AMZN,232.78,Consumer Cyclical,Internet Retail,81,64.0,36.0,90.0
1591,DE,513.68,Industrials,Farm & Heavy Construction Machinery,81,86.0,85.0,85.0
1592,AIVC,55.26,ETF,ETF,81,80.0,31.0,70.0
1593,QGEN,51.38,Healthcare,Diagnostics & Research,81,82.0,53.0,52.0
1594,FWD,91.8,ETF,ETF,81,83.0,38.0,78.0
1595,LIMI,28.76,ETF,ETF,81,13.0,14.0,8.0
1596,BKGI,38.92,ETF,ETF,81,88.0,92.0,59.0
1597,FDRV,15.95,ETF,ETF,81,73.0,43.0,22.0
1598,DTCR,19.56,ETF,ETF,81,81.0,74.0,58.0
1599,WILD,23.36,ETF,ETF,81,67.0,79.0,83.0
1600,IMO,83.51,Energy,Oil & Gas Integrated,81,85.0,47.0,51.0
1601,ACNT,13.12,Basic Materials,Steel,81,82.0,94.0,76.0
1602,YMM,11.86,Technology,Software - Application,81,86.0,93.0,93.0
1603,HTB,40.91,Financial Services,Banks - Regional,81,81.0,69.0,84.0
1604,AZTD,28.11,ETF,ETF,81,82.0,82.0,63.0
1605,UPGR,20.09,ETF,ETF,81,54.0,17.0,18.0
1606,NVST,20.86,Healthcare,Medical Instruments & Supplies,81,72.0,14.0,70.0
1607,VTSI,6.06,Technology,Software - Application,81,79.0,2.0,4.0
1608,UVE,25.08,Financial Services,Insurance - Property & Casualty,81,91.0,92.0,44.0
1609,FMS,27.21,Healthcare,Medical Care Facilities,81,91.0,90.0,86.0
1610,YUMC,48.85,Consumer Cyclical,Restaurants,81,59.0,92.0,88.0
1611,RVER,32.69,ETF,ETF,81,79.0,56.0,84.0
1612,PWB,118.32,ETF,ETF,81,85.0,72.0,82.0
1613,CLOD,34.77,ETF,ETF,81,85.0,79.0,82.0
1614,FTWO,36.69,ETF,ETF,81,85.0,78.0,73.0
1615,SFD,23.89,Consumer Defensive,Packaged Foods,81,86.0,69.0,71.0
1616,ALLE,157.79,Industrials,Security & Protection Services,81,76.0,76.0,38.0
1617,SLAB,136.88,Technology,Semiconductors,81,91.0,16.0,76.0
1618,WAR,23.93,ETF,ETF,81,86.0,68.0,48.0
1619,IRS,14.96,Real Estate,Real Estate Services,81,83.0,92.0,93.0
1620,FMET,34.82,ETF,ETF,81,82.0,39.0,58.0
1621,IYZ,30.33,ETF,ETF,81,82.0,85.0,79.0
1622,FCOM,66.24,ETF,ETF,81,80.0,70.0,85.0
1623,EFFI,23.51,ETF,ETF,81,85.0,86.0,26.0
1624,EGGQ,45.73,ETF,ETF,81,83.0,31.0,28.0
1625,TEF,5.4,Communication Services,Telecom Services,81,84.0,92.0,12.0
1626,CIBR,74.33,ETF,ETF,81,88.0,85.0,81.0
1627,RF,26.59,Financial Services,Banks - Regional,81,58.0,25.0,78.0
1628,IDMO,51.95,ETF,ETF,81,86.0,89.0,60.0
1629,MMLG,34.04,ETF,ETF,81,83.0,48.0,81.0
1630,SPR,41.49,Industrials,Aerospace & Defense,81,72.0,83.0,72.0
1631,UTG,37.55,Financial Services,Asset Management,81,83.0,85.0,78.0
1632,DISV,34.06,ETF,ETF,81,82.0,88.0,45.0
1633,VMI,354.33,Industrials,Conglomerates,81,78.0,72.0,87.0
1634,MNSB,21.72,Financial Services,Banks - Regional,81,61.0,88.0,19.0
1635,VIPS,16.33,Consumer Cyclical,Internet Retail,81,47.0,37.0,44.0
1636,NITE,32.18,ETF,ETF,81,82.0,49.0,85.0
1637,GVA,95.45,Industrials,Engineering & Construction,81,87.0,86.0,92.0
1638,VOX,174.4,ETF,ETF,81,80.0,70.0,85.0
1639,CSGP,91.74,Real Estate,Real Estate Services,81,65.0,79.0,18.0
1640,AIFD,31.32,ETF,ETF,81,81.0,24.0,75.0
1641,VGT,684.69,ETF,ETF,81,81.0,39.0,74.0
1642,FTEC,203.89,ETF,ETF,81,81.0,39.0,74.0
1643,SCHC,43.78,ETF,ETF,81,84.0,82.0,25.0
1644,ATOM,5.27,Technology,Semiconductor Equipment & Materials,81,85.0,16.0,98.0
1645,AVUQ,55.56,ETF,ETF,81,81.0,74.0,83.0
1646,CENTA,37.2,Consumer Defensive,Packaged Foods,81,22.0,40.0,19.0
1647,FDG,112.88,ETF,ETF,81,81.0,60.0,87.0
1648,SKYW,112.72,Industrials,Airlines,81,78.0,44.0,94.0
1649,LSGR,42.63,ETF,ETF,81,83.0,60.0,84.0
1650,GRNY,23.28,ETF,ETF,81,81.0,32.0,51.0
1651,TDG,1603.83,Industrials,Aerospace & Defense,81,69.0,84.0,67.0
1652,CPA,110.38,Industrials,Airlines,81,82.0,45.0,27.0
1653,CME,276.31,Financial Services,Financial Data & Stock Exchanges,81,86.0,93.0,72.0
1654,BAGY,60.04,ETF,ETF,81,78.0,78.0,83.0
1655,TDIV,90.91,ETF,ETF,81,84.0,43.0,69.0
1656,SEIC,86.83,Financial Services,Asset Management,81,85.0,80.0,86.0
1657,FNDC,43.24,ETF,ETF,81,83.0,85.0,30.0
1658,UBOT,24.37,ETF,ETF,81,23.0,9.0,68.0
1659,XLK,260.39,ETF,ETF,81,81.0,37.0,64.0
1660,IBUY,72.77,ETF,ETF,81,77.0,63.0,85.0
1661,GIL,53.23,Consumer Cyclical,Apparel Manufacturing,81,69.0,45.0,89.0
1662,IDRV,34.98,ETF,ETF,81,49.0,56.0,36.0
