Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
12,BAND,71.81,68.88,1385851,Technology,Software - Infrastructure,98.0,98.0,98.0,98.0,5.7305,5.6812,1351134.0,1134580.0,79.08,12.5,,2299162880,NO,63.99,60.71,27.51,63.5,33.9,2181,0.0,1385851,NO,NO,2022-11-02,11116300,-9.19
13,CHRN,26.43,25.71,365483,Technology,Information Technology Services,98.0,98.0,98.0,98.0,3.3747,3.2076,350695.0,431500.0,30.0,2.91,,3838028032,NO,22.02,19.15,10.7,19.78,13.27,3142,0.0,365483,NO,NO,2025-12-30,111143000,-11.9
18,ABVX,136.65,137.77,1408204,Healthcare,Biotechnology,98.0,98.0,80.0,65.0,8.1041,5.3411,2071983.0,1437920.0,148.83,9.86,,11910505472,NO,123.79,117.13,114.84,118.51,119.58,686,0.0,1408204,NO,NO,2025-07-23,27831900,-8.18
20,ATEX,100.35,93.97,368581,Communication Services,Telecom Services,98.0,97.0,98.0,98.0,8.2939,8.1975,451037.0,425520.0,111.9,17.58,,1956671616,NO,96.21,77.04,40.81,80.44,50.1,2880,0.0,368581,NO,NO,2020-12-21,3077900,-10.32
24,SYRE,100.23,94.12,1091385,Healthcare,Biotechnology,98.0,95.0,95.0,98.0,6.2044,6.0001,1363275.0,1372390.0,105.09,14.51,,8704099328,NO,93.35,82.4,48.26,83.77,58.06,2584,0.0,1091385,NO,NO,2023-06-22,10228380,-4.62
29,KOD,42.64,41.25,491664,Healthcare,Biotechnology,98.0,97.0,62.0,93.0,3.1914,3.1764,728819.0,741830.0,47.84,5.0,,2668344576,NO,38.82,37.14,29.0,36.96,33.07,1955,0.0,491664,NO,NO,2022-02-23,26802500,-10.87
33,DFTX,44.29,44.1,1486637,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,3.0743,2.9954,2944740.0,2333500.0,49.2,7.96,,5879198720,NO,43.19,30.98,19.56,32.1,22.71,2429,0.0,1486637,NO,NO,2024-03-07,38010300,-9.98
36,DMRA,31.48,30.24,487667,Healthcare,Biotechnology,98.0,98.0,86.0,87.0,2.7136,2.6972,552239.0,568870.0,38.33,2.45,,1937694464,NO,27.18,24.83,22.7,25.31,25.71,1434,0.0,487667,NO,NO,2025-10-07,77432200,-17.87
37,ORKA,92.7,83.04,2804544,Healthcare,Biotechnology,98.0,98.0,95.0,98.0,5.7529,5.5764,1776718.0,1346880.0,97.78,12.84,,5590931456,NO,86.41,72.12,45.47,73.87,53.17,7279,0.0,2804544,NO,NO,2026-04-29,7921000,-5.2
38,LQDA,79.94,75.27,1189714,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,94.0,98.0,97.0,4.93,4.795,1895154.0,1352430.0,82.96,14.25,,7108912128,NO,77.21,66.81,41.85,69.89,48.16,2004,0.0,1189714,NO,NO,2022-07-19,30246200,-3.64
