Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
11,CHRN,28.89,26.43,306516,Technology,Information Technology Services,98.0,98.0,98.0,98.0,3.4495,3.2823,356001.0,401410.0,30.0,2.91,,4195256320,NO,22.3,19.45,10.82,20.95,14.05,3143,1.7,306516,NO,NO,2025-12-30,111143000,-3.7
14,BAND,68.8,71.81,1177512,Technology,Software - Infrastructure,98.0,98.0,98.0,98.0,5.8444,5.7951,1357529.0,1180040.0,79.08,12.5,,2202790912,NO,64.87,61.15,27.78,64.99,35.68,2182,0.0,1177512,NO,NO,2022-11-02,11116300,-13.0
18,ATEX,101.9,100.35,473890,Communication Services,Telecom Services,98.0,97.0,98.0,98.0,8.3971,8.2729,451314.0,401210.0,113.0,17.58,,1986894336,NO,97.58,78.04,41.21,84.93,52.76,2881,0.0,473890,NO,NO,2020-12-21,3077900,-9.82
20,ABVX,131.5,136.65,1015287,Healthcare,Biotechnology,98.0,97.0,80.0,75.0,8.2081,5.445,2080862.0,1177430.0,148.83,9.96,,11461627904,NO,125.41,117.23,115.08,120.2,119.22,687,0.0,1015287,NO,NO,2025-07-23,27831900,-11.64
28,SYRE,97.33,100.23,746055,Healthcare,Biotechnology,98.0,90.0,94.0,98.0,6.1765,5.9722,1366155.0,1384140.0,105.09,14.51,,8452259840,NO,93.8,82.89,48.67,86.02,60.2,2585,0.0,746055,NO,NO,2023-06-22,10228380,-7.38
29,DMRA,32.99,31.48,350425,Healthcare,Biotechnology,98.0,98.0,92.0,91.0,2.7829,2.7665,556888.0,541680.0,38.33,2.45,,2030639872,NO,27.77,24.99,22.85,26.15,25.67,1435,0.0,350425,NO,NO,2025-10-07,77432200,-13.93
36,DFTX,42.8,44.29,1221632,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,3.0475,2.9686,2870975.0,2246120.0,49.2,7.96,,5681411072,NO,44.1,31.37,19.71,34.28,23.7,2430,0.0,1221632,NO,NO,2024-03-07,38010300,-13.01
37,ORKA,91.71,92.7,1339142,Healthcare,Biotechnology,98.0,97.0,94.0,98.0,5.7071,5.5307,1800145.0,1174940.0,97.78,12.84,,5531222528,NO,87.37,72.56,45.83,76.85,55.17,7280,0.0,1339142,NO,NO,2026-04-29,7921000,-6.21
40,LQDA,77.08,79.94,1012828,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,91.0,98.0,97.0,4.7242,4.6285,1889624.0,1332200.0,82.96,14.42,,6854577664,NO,77.51,67.51,42.12,71.9,49.59,2005,0.0,1012828,NO,NO,2022-07-19,30246200,-7.09
41,MBX,60.14,62.92,646704,Healthcare,Biotechnology,98.0,98.0,98.0,93.0,4.7891,4.6531,845518.0,926690.0,66.55,9.63,,2862515712,NO,56.55,43.03,32.87,46.64,37.85,462,0.0,646704,NO,NO,2025-09-22,28303500,-9.63
43,KOD,40.87,42.64,486324,Healthcare,Biotechnology,98.0,93.0,12.0,94.0,3.2479,3.2329,725750.0,690400.0,47.84,5.0,,2557580800,NO,39.05,37.04,29.12,37.35,33.43,1956,0.0,486324,NO,NO,2022-02-23,26802500,-14.57
54,FBRX,47.49,48.86,602219,Healthcare,Biotechnology,98.0,98.0,96.0,93.0,4.8507,4.7457,466652.0,1282600.0,52.15,9.1,,972539008,NO,29.81,23.99,24.04,27.48,27.92,2328,0.0,602219,NO,NO,2024-11-20,29599400,-8.94
56,DELL,381.88,396.34,4317602,Technology,Computer Hardware,98.0,10.0,98.0,98.0,32.1932,30.8161,8798681.0,7570290.0,469.47,110.22,,246748856320,NO,418.41,368.23,202.54,392.26,237.84,2493,0.0,4317602,NO,NO,2016-09-07,147907159,-18.66
57,ICHR,83.69,82.87,820285,Technology,Semiconductor Equipment & Materials,98.0,14.0,93.0,98.0,10.1994,8.8708,1187816.0,1080840.0,113.58,13.12,,2918023680,NO,94.65,82.53,46.18,84.79,59.61,2413,0.0,820285,NO,NO,2018-08-24,8215700,-26.32
60,TXG,43.22,43.74,2362969,Healthcare,Health Information Services,98.0,98.0,97.0,97.0,2.7561,2.625,3193673.0,3205720.0,46.32,11.16,,5487046656,NO,39.57,31.95,21.78,35.21,25.58,1721,0.0,2362969,NO,NO,2025-06-27,17909500,-6.69
62,VSXY,87.41,81.45,2160911,Consumer Cyclical,Apparel Retail,98.0,90.0,97.0,93.0,3.8093,3.5468,2246155.0,1330790.0,88.57,18.04,,6948371456,NO,80.98,69.54,53.51,75.53,60.86,1254,2.05,2160911,NO,NO,2024-03-07,25901500,-1.31
64,DNTH,101.0,105.6,825115,Healthcare,Biotechnology,98.0,96.0,78.0,98.0,6.2479,6.2207,957362.0,1042580.0,107.99,18.08,,5521289216,NO,95.85,89.16,63.5,91.84,75.59,2029,0.0,825115,NO,NO,2025-09-08,5974200,-6.47
65,RVMD,180.39,186.16,2538466,Healthcare,Biotechnology,98.0,92.0,91.0,93.0,6.6713,6.589,2970831.0,1916410.0,193.82,34.0,,38350274560,NO,183.47,164.29,109.18,169.99,130.6,1615,0.0,2538466,NO,NO,2025-06-27,26439100,-6.93
85,MANE,106.04,111.32,409371,Healthcare,Biotechnology,97.0,93.0,95.0,,10.6021,10.0429,702885.0,669050.0,131.24,32.0,,4430212096,NO,117.18,106.66,,107.78,,114,0.0,409371,NO,NO,2026-06-26,4047300,-19.2
89,AMD,503.57,495.76,23212955,Technology,Semiconductors,97.0,27.0,98.0,97.0,39.2564,31.2314,35778354.0,26237270.0,584.73,149.22,,821121515520,NO,531.33,500.73,298.4,509.56,339.48,11679,0.0,23212955,YES,NO,2018-08-27,325058400,-13.88
92,SPCG,32.89,30.87,1024262,ETF,ETF,97.0,,,,2.5811,2.4839,3138538.0,1633590.0,32.97,12.12,,0,NO,22.9,,,,,22,0.0,1024262,NO,NO,2026-07-01,8717600,-0.24
102,BTSG,70.5,70.69,2713027,Healthcare,Health Information Services,97.0,87.0,96.0,97.0,2.6354,2.5675,3840086.0,6065860.0,73.4,19.01,,13836218368,NO,69.45,63.45,44.78,65.77,50.84,621,0.0,2713027,NO,NO,2026-07-16,32760800,-3.95
103,AMBQ,73.37,72.43,268160,Technology,Semiconductors,97.0,12.0,98.0,97.0,6.985,6.2957,718686.0,486780.0,91.61,22.12,,1771550848,NO,81.96,77.81,41.9,80.51,49.05,244,0.0,268160,NO,NO,2025-07-30,5479500,-19.91
