Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
13,DLLL,25.03,26.76,880204.0,ETF,ETF,98.0,94.0,44.0,98.0,2.7849,2.5208,1895195.0,889970.0,32.1,2.17,,0,NO,25.6,23.92,10.68,23.5,13.88,386,0.0,880204,NO,NO,2026-05-28,15772800.0,-22.02
18,MRNA,137.99,142.77,25736829.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,19.8191,14.0376,14514790.0,52686940.0,176.66,22.28,,55090565120,NO,95.04,76.79,51.76,79.16,59.77,1941,0.0,25736829,YES,NO,2026-08-19,199252300.0,-21.89
20,TWST,141.38,153.1,1377467.0,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,9.6164,8.6071,1792985.0,1750490.0,155.44,23.3,,8865575936,NO,127.95,106.72,62.21,108.66,73.43,1966,0.0,1377467,NO,NO,2022-11-15,7568500.0,-9.05
24,MU,932.86,935.39,22761175.0,Technology,Semiconductors,98.0,79.0,17.0,97.0,51.2664,41.9614,45729582.0,26929110.0,1255.0,114.25,,1053565648896,NO,920.87,955.0,588.42,942.9,703.54,10643,0.0,22761175,YES,NO,2013-10-11,153906100.0,-25.67
31,ORKA,91.14,96.54,589421.0,Healthcare,Biotechnology,98.0,7.0,97.0,98.0,5.4807,5.3021,1219124.0,859630.0,115.52,14.67,,6034682880,NO,103.17,94.34,56.59,95.29,66.76,7309,0.0,589421,NO,NO,2026-04-29,7921000.0,-21.1
32,TXG,61.54,64.85,2360177.0,Healthcare,Health Information Services,98.0,94.0,98.0,98.0,3.6909,3.4805,3270864.0,2990870.0,66.94,11.16,,8018118656,NO,57.65,48.07,27.8,49.06,31.74,1750,0.0,2360177,NO,NO,2025-06-27,17909500.0,-8.07
33,ETON,59.78,62.67,588694.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,94.0,98.0,98.0,4.4731,3.5567,535591.0,853810.0,66.37,14.27,,1708699776,NO,53.86,45.07,27.2,46.78,32.01,1957,0.0,588694,NO,NO,2023-08-11,15757000.0,-9.93
40,LITE,895.0,956.14,3439848.0,Technology,Communication Equipment,98.0,95.0,66.0,87.0,74.5826,67.8248,5176567.0,4377370.0,1085.68,125.0,,80281501696,NO,873.93,814.26,669.35,813.51,799.0,2792,0.0,3439848,NO,NO,2026-03-20,22868800.0,-17.56
43,DFTX,40.98,43.82,1801715.0,Healthcare,Biotechnology,98.0,6.0,98.0,97.0,2.8121,2.5792,2974493.0,1677360.0,49.7,8.7,,5506357248,NO,44.02,43.53,24.26,44.18,28.42,2459,0.0,1801715,NO,NO,2024-03-07,38010300.0,-17.55
49,SYRE,90.36,93.615,1266306.0,Healthcare,Biotechnology,98.0,3.0,91.0,97.0,5.6501,4.7469,1300669.0,1112560.0,110.17,14.51,,7967380992,NO,102.87,98.47,60.37,97.83,71.87,2614,0.0,1266306,NO,NO,2023-06-22,10228380.0,-17.98
51,RVMD,207.88,221.15,2004020.0,Healthcare,Biotechnology,98.0,83.0,94.0,97.0,8.5583,8.4189,2538660.0,1973020.0,224.31,37.56,,44556255232,NO,206.55,192.8,130.48,194.73,146.94,1644,0.0,2004020,NO,NO,2025-06-27,26439100.0,-7.32
57,MBX,63.0,66.39,307645.0,Healthcare,Biotechnology,98.0,9.0,98.0,96.0,2.9309,2.8238,760841.0,425930.0,72.64,9.63,,3034086144,NO,66.97,61.5,39.8,62.77,43.05,491,0.0,307645,NO,NO,2025-09-22,28303500.0,-13.27
58,DELL,456.24,472.26,3936721.0,Technology,Computer Hardware,98.0,88.0,76.0,98.0,24.9758,22.7915,7428774.0,4654110.0,514.0,110.22,,294796001280,NO,457.95,433.17,244.73,431.09,294.68,2522,0.0,3936721,NO,NO,2016-09-07,147907159.0,-11.24
69,TRAX,41.86,44.74,409886.0,Healthcare,Biotechnology,98.0,3.0,98.0,,2.8779,2.8688,769901.0,555340.0,49.91,14.72,,1495693184,NO,44.79,35.68,,36.2,,102,0.0,409886,NO,NO,2026-07-09,4512600.0,-16.13
