Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
15,FBRX,76.6,76.98,791455.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,5.4897,3.8022,964724.0,3371730.0,77.2,9.1,,1569533312,NO,51.09,31.82,26.41,33.71,29.93,2337,0.0,791455.0,NO,NO,2024-11-20,29599400.0,-0.78
24,ORKA,96.51,97.86,749936.0,Healthcare,Biotechnology,98.0,77.0,96.0,98.0,5.4979,5.3471,1467667.0,1039380.0,99.0,12.84,,5820721152,NO,89.36,77.96,49.02,80.49,57.46,7289,0.0,749936.0,NO,NO,2026-04-29,7921000.0,-2.52
28,SYRE,98.33,101.5,582322.0,Healthcare,Biotechnology,98.0,91.0,94.0,98.0,6.6464,6.3875,1335912.0,891200.0,105.09,14.51,,8539100672,NO,98.15,87.66,52.38,88.92,62.62,2594,0.0,582322.0,NO,NO,2023-06-22,10228380.0,-6.43
29,DFTX,43.52,44.49,1959758.0,Healthcare,Biotechnology,98.0,54.0,98.0,98.0,2.5782,2.5471,2786672.0,1441420.0,49.2,7.96,,5776986624,NO,44.29,35.31,21.11,36.42,24.71,2439,0.0,1959758.0,NO,NO,2024-03-07,38010300.0,-11.54
32,LQDA,84.11,86.8,1130770.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,85.0,98.0,97.0,5.5964,5.4671,1985109.0,1518100.0,91.1,16.82,,7479742464,NO,81.46,73.25,44.94,75.13,51.65,2014,0.0,1130770.0,NO,NO,2022-07-19,30246200.0,-7.67
33,STX,856.13,851.68,6018075.0,Technology,Computer Hardware,98.0,14.0,93.0,97.0,82.8627,68.3305,4724080.0,6319520.0,1145.0,144.75,,194341502976,NO,843.04,890.37,518.32,885.44,620.83,5946,0.0,6018075.0,NO,NO,2012-06-29,89629700.0,-25.23
34,MBX,65.93,66.46,555641.0,Healthcare,Biotechnology,98.0,95.0,98.0,97.0,5.0005,4.8619,855769.0,602040.0,69.4,9.63,,3138105600,NO,61.44,47.88,34.95,50.23,39.09,471,0.0,555641.0,NO,NO,2025-09-22,28303500.0,-5.0
40,TXG,47.27,49.43,2600442.0,Healthcare,Health Information Services,98.0,96.0,98.0,98.0,2.9821,2.8886,3151835.0,2522350.0,50.34,11.16,,6001219072,NO,44.52,36.59,23.36,37.87,26.7,1730,0.0,2600442.0,NO,NO,2025-06-27,17909500.0,-6.1
45,SPCG,39.08,36.52,472396.0,ETF,ETF,98.0,98.0,,,4.0726,3.9398,2464976.0,1045490.0,40.1,12.12,,0,NO,29.58,,,,,31,0.0,472396.0,NO,NO,2026-07-01,8717600.0,-2.54
47,RVMD,187.53,192.17,1474187.0,Healthcare,Biotechnology,98.0,50.0,94.0,97.0,7.5301,7.4408,2719487.0,1906290.0,194.56,34.0,,39868215296,NO,186.21,171.61,115.45,174.47,134.51,1624,0.0,1474187.0,NO,NO,2025-06-27,26439100.0,-3.61
48,DELL,405.37,404.81,4820919.0,Technology,Computer Hardware,98.0,18.0,98.0,98.0,36.6312,31.4634,8829448.0,6112350.0,469.47,110.22,,261926748160,NO,416.74,398.99,214.35,408.84,248.95,2502,0.0,4820919.0,NO,NO,2016-09-07,147907159.0,-13.65
49,DNTH,106.92,112.64,829435.0,Healthcare,Biotechnology,98.0,96.0,91.0,97.0,6.3679,6.3221,1006103.0,849170.0,113.62,18.08,,5844913664,NO,101.67,92.66,66.64,94.18,77.93,2038,0.0,829435.0,NO,NO,2025-09-08,5974200.0,-5.9
