Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
13,FBRX,76.65,76.5,2524608,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,7.534,5.7601,788824.0,2362460.0,76.68,9.1,,1569701248,NO,42.76,28.5,25.49,33.72,29.93,2334,0.0,2524608,NO,NO,2024-11-20,29599400.0,-0.04
20,SYRE,99.96,100.04,1512751,Healthcare,Biotechnology,98.0,91.0,95.0,98.0,6.4104,6.1004,1345872.0,1099810.0,105.09,14.51,,8680651776,NO,96.48,85.94,51.19,89.09,62.68,2591,0.0,1512751,NO,NO,2023-06-22,10228380.0,-4.88
23,LQDA,86.82,84.42,1166375,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,91.0,98.0,98.0,5.6557,5.4443,1977678.0,1466590.0,91.1,16.82,,7720737280,NO,79.92,71.04,43.69,75.68,51.83,2010,1.34,1166375,NO,NO,2022-07-19,30246200.0,-4.7
25,ORKA,90.45,90.2,766576,Healthcare,Biotechnology,98.0,77.0,94.0,98.0,4.8171,4.7056,1637647.0,968340.0,97.78,12.84,,5455229440,NO,88.94,75.3,47.63,79.86,57.25,7285,0.0,766576,NO,NO,2026-04-29,7921000.0,-7.5
26,DMRA,29.42,29.44,305472,Healthcare,Biotechnology,98.0,93.0,85.0,81.0,2.6976,2.6833,589131.0,497160.0,38.33,2.45,,1810894976,NO,29.71,25.7,23.53,26.15,25.78,1441,0.0,305472,NO,NO,2025-10-07,77432200.0,-23.25
30,DFTX,41.96,42.65,1948712,Healthcare,Biotechnology,98.0,12.0,98.0,98.0,2.9414,2.8667,2789795.0,1520980.0,49.2,7.96,,5569906688,NO,44.51,33.93,20.64,36.26,24.65,2436,0.0,1948712,NO,NO,2024-03-07,38010300.0,-14.72
32,MBX,60.06,61.3,517562,Healthcare,Biotechnology,98.0,95.0,98.0,95.0,4.8538,4.7177,851081.0,757860.0,66.66,9.63,,2858707968,NO,59.66,45.29,33.97,49.8,38.95,467,0.0,517562,NO,NO,2025-09-22,28303500.0,-9.9
34,TXG,47.05,45.92,2570656,Healthcare,Health Information Services,98.0,98.0,98.0,97.0,2.9479,2.7611,3170572.0,3130420.0,49.5,11.16,,5973288960,NO,42.74,34.53,22.64,38.03,26.75,1726,0.0,2570656,NO,NO,2025-06-27,17909500.0,-4.95
42,RVMD,183.86,188.07,2332043,Healthcare,Biotechnology,98.0,71.0,95.0,95.0,7.2232,7.1409,2741083.0,1894220.0,194.56,34.0,,39087984640,NO,186.55,168.35,112.66,174.05,134.37,1620,0.0,2333491,NO,NO,2025-06-27,26439100.0,-5.5
46,DELL,392.1,426.91,9173678,Technology,Computer Hardware,98.0,24.0,98.0,98.0,33.8407,29.4714,8766400.0,6577430.0,469.47,110.22,,253352443904,NO,420.3,389.7,210.75,407.51,248.51,2499,0.0,9173678,YES,NO,2016-09-07,147907159.0,-16.48
