Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
138,MANE,98.41,97.93,678218.0,Healthcare,Biotechnology,97.0,8.0,21.0,97.0,5.8557,5.7486,719453.0,601640.0,131.24,32.0,,4111583232,NO,106.74,111.31,,110.14,88.53,144,0.0,678218,NO,NO,2026-06-26,4047300.0,-25.02
140,KOD,37.35,37.72,1151530.0,Healthcare,Biotechnology,97.0,4.0,50.0,91.0,2.6564,2.6114,700274.0,537300.0,47.84,8.29,,2347427072,NO,40.88,40.23,32.8,40.56,36.42,1986,0.0,1151530,NO,NO,2022-02-23,26802500.0,-21.93
142,AMD,470.72,465.58,12251488.0,Technology,Semiconductors,97.0,22.0,12.0,98.0,19.0943,16.3821,27545658.0,17424260.0,584.73,149.22,,768438632448,NO,481.34,504.74,336.72,497.69,390.76,11709,0.14,12251488,YES,NO,2018-08-27,325058400.0,-19.5
147,PANW,382.13,371.59,8750916.0,Technology,Software - Infrastructure,97.0,90.0,93.0,98.0,18.0714,16.4986,7075949.0,5312280.0,398.88,139.57,,311435952128,NO,368.61,345.3,230.4,354.8,254.59,3548,0.0,8750916,NO,NO,2017-03-01,130718400.0,-4.2
149,CAKE,109.49,112.07,2597976.0,Consumer Cyclical,Restaurants,97.0,83.0,98.0,96.0,4.6243,4.4314,1629341.0,1661010.0,118.46,43.07,,5448291328,NO,110.43,94.7,67.38,98.92,75.1,8546,0.0,2597976,NO,NO,1992-09-18,24816375.0,-7.57
153,VLO,358.92,352.36,3535936.0,Energy,Oil & Gas Refining & Marketing,96.0,90.0,96.0,95.0,9.99,9.9193,2811901.0,2012900.0,362.79,151.25,,103342923776,NO,334.61,305.32,235.89,317.36,263.72,11255,0.0,3535936,NO,NO,2004-04-28,84719360.0,-1.07
154,KYMR,118.81,118.15,656833.0,Healthcare,Biotechnology,96.0,90.0,97.0,90.0,5.2071,4.9454,855903.0,623400.0,130.05,39.84,,9773023232,NO,116.48,112.89,88.01,114.43,94.51,1513,0.38,656833,NO,NO,2025-12-08,7495500.0,-8.64
160,PTGX,147.75,144.33,567259.0,Healthcare,Biotechnology,96.0,83.0,97.0,94.0,5.8214,5.7014,687061.0,505070.0,160.81,54.5,,9560648704,NO,149.81,138.83,104.81,142.41,113.73,2527,0.0,567259,NO,NO,2021-10-11,45683600.0,-8.12
162,OKTA,173.04,166.23,4699432.0,Technology,Software - Infrastructure,96.0,93.0,92.0,97.0,9.6893,7.985,3551893.0,4714610.0,174.85,62.66,,30251012096,NO,147.17,141.97,100.17,148.0,108.4,2362,0.0,4699432,NO,NO,2022-09-01,45872000.0,-1.04
165,FTNT,170.93,166.0,6589077.0,Technology,Software - Infrastructure,96.0,77.0,87.0,97.0,6.5743,6.4071,5682409.0,4278470.0,173.89,73.55,,125413670912,NO,160.42,157.97,108.55,159.98,122.62,4220,0.0,6589077,NO,NO,2018-10-10,166853000.0,-1.7
166,DINO,101.61,99.71,4071154.0,Energy,Oil & Gas Refining & Marketing,96.0,87.0,96.0,96.0,3.6764,3.6071,2591495.0,2138690.0,102.98,45.71,,18064617472,NO,91.92,85.14,64.63,89.27,71.68,11709,0.0,4071154,NO,NO,2021-06-03,44093600.0,-1.33
169,CRWD,231.0,218.4,17747398.0,Technology,Software - Infrastructure,96.0,93.0,89.0,98.0,12.4775,11.0197,10772971.0,10852190.0,233.85,85.68,,236528943104,NO,210.38,197.42,140.94,203.11,152.72,1815,1.38,17747398,YES,NO,2024-06-21,209024000.0,-1.22
171,MPC,373.32,368.83,3625388.0,Energy,Oil & Gas Refining & Marketing,96.0,92.0,96.0,96.0,10.1648,10.1013,2356573.0,2400650.0,376.56,161.93,,104837505024,NO,345.7,310.96,237.88,324.49,264.97,3818,0.0,3625388,NO,NO,2018-09-28,39153800.0,-0.86
173,PARR,79.92,78.85,1183812.0,Energy,Oil & Gas Refining & Marketing,96.0,7.0,96.0,96.0,4.5571,4.5243,956057.0,818440.0,87.03,32.24,,4003962112,NO,76.32,71.92,55.25,74.83,62.52,3516,0.0,1183812,NO,NO,2023-12-15,8762400.0,-8.17
176,ARWR,82.39,84.91,1595367.0,Healthcare,Biotechnology,96.0,16.0,79.0,88.0,3.0133,2.7862,2023833.0,1034130.0,95.49,22.73,,11605210112,NO,87.41,83.61,70.25,83.36,73.61,8231,0.0,1595367,NO,NO,2014-10-08,54778100.0,-13.72
178,HNGE,92.56,87.35,2000547.0,Healthcare,Health Information Services,96.0,94.0,97.0,97.0,4.4662,4.4051,1998598.0,1817560.0,95.57,30.08,,7469074944,NO,87.71,83.78,55.79,85.51,61.82,320,0.0,2000547,NO,NO,2025-05-22,9172800.0,-3.15
179,GKOS,179.56,179.87,455469.0,Healthcare,Medical Devices,96.0,82.0,98.0,93.0,6.1371,6.0079,888600.0,586110.0,191.62,73.16,,10591155200,NO,181.73,163.31,127.58,168.71,136.33,2812,0.0,455469,NO,NO,2018-08-29,11054300.0,-6.29
180,HTFL,50.39,47.78,2586418.0,Healthcare,Health Information Services,96.0,98.0,97.0,97.0,3.1815,2.8174,1779717.0,2428520.0,51.19,20.13,,4381593088,NO,39.84,32.7,29.54,34.77,30.07,266,0.97,2586418,NO,NO,2026-06-26,12523600.0,-1.56
184,MRX,72.48,72.84,675384.0,Financial Services,Capital Markets,96.0,87.0,95.0,95.0,3.8245,3.5188,820692.0,527970.0,75.4,27.91,,0,NO,68.64,66.23,49.68,66.91,55.35,589,0.0,675384,NO,NO,2024-04-25,7269100.0,-3.87
196,SN,192.49,191.23,2065147.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",96.0,92.0,97.0,95.0,5.0354,5.0354,1677369.0,1257030.0,194.54,83.12,,27241259008,NO,184.49,163.99,126.45,170.41,135.34,775,0.0,2065147,NO,NO,2026-05-15,11957600.0,-1.05
197,TEAM,194.17,190.415,5062455.0,Technology,Software - Application,96.0,98.0,98.0,98.0,9.0287,8.9487,4801787.0,4363430.0,197.3,56.01,,49151963136,NO,159.55,117.11,108.51,132.16,97.64,2696,0.0,5062455,NO,NO,2026-05-01,27384500.0,-1.59
201,AUGO,83.58,84.53,1477566.0,Basic Materials,Gold,96.0,97.0,87.0,16.0,4.4316,3.7688,1011452.0,1029070.0,110.32,29.11,,7007083008,NO,79.11,66.6,67.58,69.14,74.62,284,0.0,1477566,NO,NO,2026-05-29,5244300.0,-24.24
204,CGON,75.16,74.34,840734.0,Healthcare,Biotechnology,96.0,77.0,93.0,89.0,2.9986,2.8166,979815.0,708440.0,80.97,26.25,,6662211072,NO,76.48,73.14,60.4,73.74,67.14,652,0.0,840734,NO,NO,2025-04-28,9040400.0,-7.18
206,FROG,100.07,98.74,2191435.0,Technology,Software - Application,96.0,94.0,84.0,98.0,5.8333,5.5111,2721938.0,1871640.0,105.76,34.05,,12338762752,NO,91.47,88.19,65.06,91.07,68.76,1496,0.0,2191435,NO,NO,2026-06-26,26093700.0,-5.38
215,CHEF,112.47,115.0,885565.0,Consumer Defensive,Food Distribution,96.0,17.0,96.0,96.0,3.9782,3.9782,609630.0,543510.0,117.33,53.2,,4588335616,NO,110.49,103.12,76.38,105.61,84.04,3795,0.0,885565,NO,NO,2011-07-28,6574100.0,-4.14
216,ANF,143.08,148.42,2385081.0,Consumer Cyclical,Apparel Retail,96.0,97.0,98.0,93.0,8.3825,6.7325,1477993.0,3254740.0,154.58,65.45,,6357289472,NO,117.14,103.0,95.62,109.53,94.39,7529,0.0,2385081,NO,NO,2012-11-14,35280600.0,-7.44
224,CRL,288.24,291.5,1086021.0,Healthcare,Diagnostics & Research,96.0,94.0,97.0,95.0,9.3707,9.0896,887095.0,895650.0,303.31,144.26,,13883865088,NO,282.12,247.17,197.73,257.0,200.98,6585,0.0,1086021,NO,NO,2025-04-11,11604900.0,-4.97
225,ATI,204.2,210.76,9993932.0,Industrials,Metal Fabrication,96.0,84.0,85.0,85.0,7.8446,7.7611,1634658.0,1361970.0,243.57,74.45,,27805992960,NO,217.94,202.07,156.39,202.48,175.78,6729,0.0,9993932,YES,NO,2025-03-21,25961500.0,-16.16
228,GH,159.02,161.5,1857019.0,Healthcare,Diagnostics & Research,96.0,20.0,92.0,96.0,7.135,6.9057,2565917.0,2165880.0,176.58,53.4,,21339875328,NO,163.75,157.31,116.05,161.01,122.51,1986,0.0,1857019,NO,NO,2026-06-26,18771300.0,-9.94
237,TWLO,235.63,237.78,1956624.0,Technology,Software - Infrastructure,95.0,92.0,63.0,97.0,10.4163,10.1566,2335314.0,1930600.0,258.35,98.44,,36186927104,NO,228.98,211.92,161.09,219.77,178.12,2561,0.0,1956624,NO,NO,2022-11-04,44840800.0,-8.79
241,VCTR,118.01,118.31,651961.0,Financial Services,Asset Management,95.0,92.0,96.0,96.0,3.5677,3.5452,537306.0,579030.0,123.55,57.03,,7258744832,NO,114.29,101.42,79.35,105.31,86.11,2151,0.0,651961,NO,NO,2025-07-17,8797500.0,-4.48
242,ILMN,213.63,215.59,2017476.0,Healthcare,Diagnostics & Research,95.0,72.0,94.0,95.0,9.4071,8.8371,1977444.0,1909210.0,231.81,88.0,,32258129920,NO,204.73,194.55,149.98,199.22,158.22,6561,0.0,2017476,NO,NO,2024-06-21,36257766.0,-7.84
243,BJRI,63.59,65.12,473905.0,Consumer Cyclical,Restaurants,95.0,8.0,95.0,96.0,2.71,2.6643,512219.0,420100.0,74.6,28.46,,1352798720,NO,66.72,64.46,46.41,65.59,49.62,7520,0.0,473905,NO,NO,2012-10-26,5316700.0,-14.76
246,PSX,246.58,244.01,4437447.0,Energy,Oil & Gas Refining & Marketing,95.0,91.0,95.0,94.0,6.6907,6.6864,2639628.0,2655140.0,250.66,126.74,,98390581248,NO,230.51,207.53,170.08,216.11,185.53,3617,0.0,4437447,NO,NO,2022-03-08,16579800.0,-1.63
253,QLYS,186.14,187.05,661245.0,Technology,Software - Infrastructure,95.0,95.0,97.0,97.0,7.5321,7.21,765234.0,532860.0,201.54,74.51,,6555293696,NO,183.39,158.66,124.1,166.72,120.33,3499,0.0,661245,NO,NO,2015-05-05,9904700.0,-7.64
255,BHYP,47.08,44.83,493042.0,ETF,ETF,95.0,98.0,85.0,,2.6585,2.1174,443947.0,590860.0,48.84,24.18,,0,NO,37.33,35.91,,36.66,,74,2.16,493042,NO,NO,2026-06-12,1405900.0,-3.6
264,HAE,103.07,103.96,494690.0,Healthcare,Medical Devices,95.0,93.0,97.0,95.0,3.5657,2.6786,846514.0,876440.0,109.57,47.32,,4689381376,NO,97.19,85.43,72.11,88.79,71.58,8890,0.0,494690,NO,NO,1991-05-10,11925600.0,-5.93
268,NTRA,321.96,326.26,1325418.0,Healthcare,Diagnostics & Research,95.0,93.0,97.0,95.0,10.6556,10.4767,1398523.0,1275980.0,343.18,157.43,,46408658944,NO,315.13,285.92,233.24,296.27,236.71,2808,0.0,1325418,NO,NO,2022-03-09,41733200.0,-6.18
270,INSW,98.64,98.81,841611.0,Energy,Oil & Gas Midstream,95.0,62.0,93.0,88.0,3.3125,3.0796,545546.0,477710.0,102.36,42.26,,4885768704,NO,95.9,90.89,73.12,93.25,82.37,2459,0.0,841611,NO,NO,2024-12-27,7364100.0,-3.63
273,EAT,228.5,230.19,846652.0,Consumer Cyclical,Restaurants,95.0,81.0,97.0,95.0,11.7043,11.38,1013968.0,788180.0,254.99,100.3,,9799860224,NO,234.64,204.75,161.45,212.01,168.95,10746,0.0,846652,NO,NO,1997-01-29,23815350.0,-10.39
280,ARKG,47.23,47.64,3280922.0,ETF,ETF,95.0,93.0,95.0,94.0,1.7975,1.5718,3740917.0,5389930.0,50.53,24.2,,0,NO,45.56,42.25,33.01,43.13,34.59,2974,0.0,3280922,NO,NO,2020-12-29,15040000.0,-6.53
286,SPHR,136.3,141.68,1009826.0,Communication Services,Entertainment,95.0,10.0,14.0,82.0,8.2539,7.9714,739955.0,663040.0,181.63,44.06,,4895024640,NO,159.37,153.62,122.31,149.8,136.75,1606,0.0,1009826,NO,NO,2023-12-05,9793100.0,-24.96
292,UCO,44.61,42.58,2541371.0,ETF,ETF,95.0,86.0,24.0,95.0,1.7621,1.415,3007500.0,2409800.0,52.94,18.12,,0,NO,41.57,39.09,33.77,40.35,39.45,4467,4.44,2541371,NO,NO,2020-04-21,207308000.0,-15.73
302,PAYC,239.1,238.53,746577.0,Technology,Software - Application,95.0,97.0,97.0,96.0,7.7398,7.5457,929274.0,591500.0,242.5,104.9,,10776624128,NO,218.79,173.17,147.83,187.53,148.11,3113,0.0,746577,NO,NO,2026-03-20,14557300.0,-1.4
307,XMTR,92.69,94.11,530364.0,Industrials,Industrial Distribution,94.0,83.0,23.0,97.0,4.627,4.5163,792692.0,536060.0,106.08,35.86,,5313321984,NO,90.02,91.57,68.13,91.82,72.27,1298,0.0,530364,NO,NO,2026-02-24,6999500.0,-12.62
312,HALO,106.49,105.35,1279974.0,Healthcare,Biotechnology,94.0,95.0,97.0,94.0,2.73,2.6629,2009660.0,1786310.0,109.66,61.23,,12086402048,NO,101.78,87.55,73.43,91.97,75.91,5651,0.0,1279974,NO,NO,2025-06-27,21399500.0,-2.89
325,VIRT,65.64,66.39,1070618.0,Financial Services,Capital Markets,94.0,87.0,94.0,94.0,3.2555,3.2019,1361804.0,2010410.0,68.76,31.55,,5796056576,NO,60.9,60.72,47.08,61.76,52.85,2861,0.0,1070618,NO,NO,2024-06-21,16222000.0,-4.54
326,GUSH,45.11,43.74,647204.0,ETF,ETF,94.0,88.0,92.0,90.0,1.8243,1.75,811819.0,600420.0,48.66,20.8,,0,NO,41.33,37.32,33.09,39.04,37.27,2831,0.0,647204,NO,NO,2020-04-02,39570400.0,-7.3
327,TGT,160.88,163.18,3854018.0,Consumer Defensive,Discount Stores,94.0,87.0,94.0,92.0,5.4011,4.9411,4478895.0,6072880.0,170.75,83.44,,73086410752,NO,156.72,144.82,121.03,147.99,131.8,13495,0.0,3854018,NO,NO,1987-10-20,80400000.0,-5.78
337,ATRO,73.67,75.71,371419.0,Industrials,Aerospace & Defense,94.0,78.0,77.0,74.0,5.4414,4.9107,722595.0,582680.0,94.46,28.4,,3168477696,NO,79.99,76.04,61.26,74.85,66.9,11709,0.0,371419,NO,NO,2025-09-10,7185830.0,-22.01
361,EWY,180.86,180.2,9839271.0,ETF,ETF,94.0,90.0,6.0,85.0,6.3364,4.3814,21950579.0,15159480.0,220.89,71.39,,0,NO,174.87,176.32,145.7,173.15,164.43,6614,0.0,9839271,YES,NO,2026-03-03,65699600.0,-18.12
364,AIS,68.07,67.82,380470.0,ETF,ETF,94.0,80.0,7.0,94.0,2.4498,1.8384,650203.0,406380.0,88.8,29.5,,0,NO,69.37,71.49,55.08,69.46,62.01,436,0.21,380470,NO,NO,2026-07-02,1490800.0,-23.34
366,FLKR,59.62,59.5,796958.0,ETF,ETF,94.0,90.0,7.0,86.0,1.952,1.3549,824377.0,591900.0,72.49,24.31,,0,NO,57.71,57.94,47.59,56.92,53.55,2186,0.0,796958,NO,NO,2024-07-25,4655000.0,-17.75
391,HUM,383.23,385.54,1016693.0,Healthcare,Healthcare Plans,93.0,76.0,88.0,97.0,11.6593,11.4914,1391026.0,1006300.0,428.88,163.11,,46018375680,NO,381.62,385.42,276.45,386.39,293.44,11256,0.0,1016693,NO,NO,2008-03-12,64314100.0,-10.64
395,ESTC,97.55,99.91,5804377.0,Technology,Software - Application,93.0,97.0,96.0,96.0,5.7004,4.5182,2209003.0,3427450.0,108.0,42.05,,10254513152,NO,82.01,69.04,63.8,74.95,60.82,1985,0.0,5804377,NO,NO,2023-12-01,12243800.0,-9.68
401,USO,133.7,129.7,4168173.0,ETF,ETF,93.0,69.0,31.0,94.0,3.4564,2.8293,6020685.0,3929880.0,154.08,65.99,,0,NO,127.01,121.35,106.07,124.51,121.43,5130,2.55,4168173,NO,NO,2026-03-09,143771900.0,-13.23
403,NTAP,185.29,187.02,3066205.0,Technology,Software - Infrastructure,93.0,71.0,61.0,96.0,6.57,6.4864,2774055.0,2040830.0,209.06,93.69,,36302000128,NO,194.45,176.53,129.13,179.43,140.61,7743,0.0,3066205,NO,NO,2012-05-24,54215800.0,-11.37
408,SMTC,132.96,131.17,1996958.0,Technology,Semiconductors,93.0,88.0,9.0,92.0,11.455,9.9943,3406488.0,4366980.0,177.35,55.18,,12408576000,NO,133.03,135.03,106.04,130.81,119.08,11709,0.86,1996958,NO,NO,2023-10-19,23292100.0,-25.03
412,STT,191.38,193.33,1832368.0,Financial Services,Asset Management,93.0,71.0,90.0,93.0,3.8287,3.6452,2098538.0,1273970.0,195.93,104.64,,52572422144,NO,189.2,182.86,147.5,185.12,157.23,11709,0.0,1832368,NO,NO,2009-01-20,76692600.0,-2.32
413,DAR,66.27,64.32,4344826.0,Consumer Defensive,Packaged Foods,93.0,85.0,79.0,85.0,3.13,2.9593,2390573.0,3020920.0,69.98,29.15,,10457597952,NO,63.76,60.89,52.9,62.64,59.26,8047,1.65,4344826,NO,NO,2013-12-13,34955800.0,-5.3
420,ASML,1696.01,1696.16,1198328.0,Technology,Semiconductor Equipment & Materials,93.0,72.0,65.0,82.0,45.65,39.0957,1850293.0,1122540.0,1999.96,716.2,,651437473792,NO,1758.97,1763.54,1467.41,1744.13,1591.18,7918,0.0,1198328,NO,NO,1995-03-15,71337728.0,-15.2
423,TECL,203.43,200.82,270510.0,ETF,ETF,93.0,91.0,3.0,97.0,10.5876,8.2398,910133.0,550360.0,275.4,75.16,,0,NO,203.91,198.17,151.48,196.36,165.64,4444,0.01,270510,NO,NO,2010-05-04,332400000.0,-26.13
427,TIGO,93.76,93.38,1176995.0,Communication Services,Telecom Services,93.0,20.0,78.0,86.0,3.1115,2.7836,1488768.0,1066750.0,107.13,44.88,,15724489728,NO,94.03,93.94,75.47,95.09,84.59,1921,0.0,1176995,NO,NO,2026-05-29,15237500.0,-12.48
440,CRDO,226.19,232.75,4242265.0,Technology,Semiconductors,93.0,85.0,42.0,97.0,18.5853,15.1956,7458120.0,4132580.0,308.67,86.48,,42508943360,NO,241.24,238.31,174.78,232.18,188.32,1152,0.0,4242265,NO,NO,2026-06-26,38637200.0,-26.72
441,VAC,104.26,110.09,568687.0,Consumer Cyclical,Resorts & Casinos,93.0,81.0,86.0,94.0,4.4261,4.2475,492477.0,470220.0,131.34,44.58,,3586056192,NO,114.18,104.86,75.66,106.18,85.16,3723,0.0,568687,NO,NO,2018-08-31,7085300.0,-20.62
453,SCCO,208.87,209.8,1330007.0,Basic Materials,Copper,93.0,88.0,78.0,21.0,8.5464,7.3621,1269791.0,1206510.0,220.78,89.5,,176358064128,NO,200.07,186.49,175.39,189.85,184.63,7712,0.0,1330007,NO,NO,2005-06-10,45206179.0,-5.39
456,DDOG,237.04,236.98,4226397.0,Technology,Software - Application,92.0,3.0,7.0,97.0,12.0611,11.3075,4982058.0,3481940.0,292.72,98.01,,85115133952,NO,243.96,249.73,175.78,249.04,192.0,1746,0.0,4226397,NO,NO,2025-07-08,86386000.0,-19.02
457,SNOW,331.43,328.0,4335122.0,Technology,Software - Application,92.0,88.0,89.0,97.0,12.1378,11.7614,5876661.0,3599150.0,341.95,118.3,,114873638912,NO,326.39,289.14,217.53,300.35,219.83,1496,0.0,4335122,NO,NO,2024-11-21,55121600.0,-3.08
458,SOXX,511.04,508.62,6186674.0,ETF,ETF,92.0,50.0,9.0,93.0,16.1343,12.4979,10097953.0,7277460.0,655.95,238.15,,0,NO,529.67,547.55,427.22,533.48,476.06,6320,0.27,6186674,NO,NO,2025-10-10,26691200.0,-22.09
459,TNK,89.64,88.7,624151.0,Energy,Oil & Gas Midstream,92.0,88.0,92.0,77.0,3.4364,3.1014,383246.0,533510.0,94.44,47.18,,3108725248,NO,84.59,77.54,70.27,79.7,75.8,4707,0.0,624151,NO,NO,2020-06-26,3984300.0,-5.08
462,ABNB,183.22,189.43,7594934.0,Consumer Cyclical,Travel Services,92.0,93.0,95.0,92.0,5.2154,4.9589,4292041.0,4609240.0,193.45,110.81,,109709508608,NO,179.91,159.59,138.16,165.82,144.24,1436,0.0,7594934,NO,NO,2023-09-15,74788500.0,-5.29
464,BNO,52.84,51.48,831717.0,ETF,ETF,92.0,75.0,47.0,92.0,1.2986,1.0386,2163233.0,1406370.0,60.81,27.14,,0,NO,50.52,47.54,42.42,48.92,48.16,4087,0.0,831717,NO,NO,2026-03-19,20930000.0,-13.11
470,TDW,93.12,92.62,434042.0,Energy,Oil & Gas Equipment & Services,92.0,94.0,93.0,79.0,3.0386,2.9164,712653.0,528260.0,97.5,46.65,,4633300480,NO,90.57,79.48,72.61,82.9,79.7,11709,0.0,434042,NO,NO,2024-06-21,9859200.0,-4.49
475,EXPE,317.12,329.44,1337483.0,Consumer Cyclical,Travel Services,92.0,82.0,96.0,93.0,11.81,11.3971,1560603.0,1315080.0,342.0,185.34,,38061400064,NO,322.93,290.38,257.88,297.45,253.78,5311,0.0,1337483,NO,NO,2019-11-07,30819900.0,-7.27
