Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,Earning_Date,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKH
449,POWI,81.86,954676.0,Technology,Semiconductors,95.0,93.0,95.0,98.0,5.9446,5.2168,1187419.0,1082740.0,91.18,30.86,4561238016,,74.44,50.52,77.26,55.83,-10.22
450,SEI,75.98,1779441.0,Energy,Oil & Gas Equipment & Services,95.0,71.0,86.0,95.0,5.9672,5.1983,2341787.0,2209010.0,86.19,24.57,7097076224,,72.93,55.5,74.24,60.47,-11.85
460,MRNA,60.42,4308098.0,Healthcare,Biotechnology,95.0,97.0,80.0,96.0,4.4414,4.415,6948819.0,9166680.0,67.74,22.28,23973826560,,50.76,39.76,51.53,46.13,-10.81
461,MRX,64.84,1107576.0,Financial Services,Capital Markets,95.0,95.0,96.0,95.0,2.9674,2.9299,1125511.0,980380.0,67.35,27.91,4663997440,,55.65,41.62,57.09,46.09,-3.73
468,ARW,224.77,447271.0,Technology,Electronics & Computer Distribution,95.0,76.0,95.0,97.0,7.8189,7.2311,669437.0,487430.0,237.33,101.79,11493377024,,205.4,146.18,211.02,160.54,-5.29
479,OUST,40.71,5179453.0,Technology,Electronic Components,95.0,88.0,98.0,96.0,6.2668,5.8132,3944258.0,4740260.0,51.5,16.4,2592125696,,34.51,27.09,36.46,26.69,-20.95
481,ESTA,87.21,788914.0,Healthcare,Medical Devices,95.0,95.0,94.0,79.0,4.9536,4.8571,497133.0,583610.0,89.7,33.35,2566624256,,72.4,64.03,74.54,70.45,-2.78
487,FTNT,145.28,3260337.0,Technology,Software - Infrastructure,95.0,87.0,97.0,96.0,5.9136,5.7886,6404437.0,7459680.0,150.07,70.12,106439155712,,118.1,90.93,126.04,96.06,-3.19
491,ENS,218.94,620765.0,Industrials,Electrical Equipment & Parts,95.0,18.0,85.0,93.0,10.5568,9.7696,406311.0,579580.0,244.3,83.78,7995201024,,221.69,166.43,224.69,186.05,-10.38
493,DDOG,222.65,2197913.0,Technology,Software - Application,95.0,53.0,97.0,94.0,11.2232,11.0064,5791004.0,4843560.0,278.7,98.01,79254536192,,192.86,152.76,205.75,152.6,-20.11
494,TNA,72.47,7259617.0,ETF,ETF,95.0,90.0,95.0,93.0,4.8118,4.2668,8156258.0,8332650.0,74.61,31.34,0,,64.36,52.25,65.84,55.57,-2.87
497,HUM,361.64,1016970.0,Healthcare,Healthcare Plans,95.0,94.0,98.0,91.0,12.3354,11.8204,1706016.0,1622190.0,380.86,163.11,43419045888,,291.71,249.69,309.39,247.73,-5.05
504,AEIS,359.61,865079.0,Industrials,Electrical Equipment & Parts,95.0,89.0,34.0,95.0,23.0221,18.7443,814316.0,851330.0,397.44,128.4,14388231168,,348.0,268.67,346.54,303.65,-9.52
505,URTY,84.42,1324978.0,ETF,ETF,95.0,90.0,95.0,93.0,5.5864,4.935,1115279.0,1374130.0,86.95,36.8,0,,75.02,61.05,76.73,64.86,-2.91
506,MTZ,393.14,694021.0,Industrials,Engineering & Construction,95.0,74.0,84.0,96.0,18.458,17.0023,1023633.0,1099900.0,441.43,160.08,31065358336,,385.58,276.78,388.29,310.27,-10.94
513,CGON,68.72,1306062.0,Healthcare,Biotechnology,95.0,84.0,58.0,96.0,3.2427,3.1952,1019356.0,1049400.0,75.5,23.65,6061274112,,64.38,52.41,64.11,58.12,-8.98
516,MPLT,30.65,377634.0,Healthcare,Biotechnology,94.0,84.0,97.0,93.0,2.5436,2.54,321222.0,431640.0,33.28,12.24,1389844992,,29.05,,28.99,22.54,-7.9
522,GNRC,284.14,810104.0,Industrials,Specialty Industrial Machinery,94.0,81.0,91.0,97.0,16.73,13.3907,901770.0,1019320.0,296.03,134.55,16726947840,,255.52,197.22,264.86,210.7,-4.02
526,LGND,284.91,470247.0,Healthcare,Biotechnology,94.0,96.0,93.0,91.0,11.4486,10.9793,268217.0,539710.0,288.46,111.72,5709898240,,234.79,203.03,240.7,211.95,-1.23
534,NVT,167.55,1550529.0,Industrials,Electrical Equipment & Parts,94.0,68.0,90.0,95.0,9.3125,7.5917,2107743.0,2226990.0,184.64,68.9,27096260608,,160.08,121.06,164.5,130.03,-9.26
536,ENVA,216.58,455663.0,Financial Services,Credit Services,94.0,98.0,95.0,88.0,7.3264,6.9539,259941.0,473730.0,217.65,99.61,5389571072,,171.96,146.04,177.28,159.28,-0.49
543,INSW,87.72,638527.0,Energy,Oil & Gas Midstream,94.0,80.0,82.0,96.0,3.4071,3.375,543604.0,555900.0,92.66,36.03,4342552064,,82.25,62.93,83.69,69.3,-5.33
544,ASML,1762.77,1947311.0,Technology,Semiconductor Equipment & Materials,94.0,86.0,87.0,95.0,105.1564,75.925,1862253.0,2430310.0,1959.04,683.48,679402733568,,1600.86,1283.61,1642.2,1419.75,-10.02
549,TGTX,53.6,2702075.0,Healthcare,Biotechnology,94.0,98.0,97.0,96.0,2.7447,2.5922,2220612.0,3526020.0,57.38,25.28,8205279744,,40.93,33.98,42.61,34.59,-6.59
551,KSTR,28.1,292724.0,ETF,ETF,94.0,88.0,95.0,94.0,0.9521,0.5275,355979.0,468240.0,28.48,13.26,0,,24.04,20.51,24.69,21.39,-1.33
554,KEYS,351.3,774467.0,Technology,Scientific & Technical Instruments,94.0,66.0,80.0,96.0,14.4517,11.6152,1422211.0,1384670.0,374.96,152.85,60035538944,,345.9,249.36,348.9,281.6,-6.31
557,CHAT,95.76,613006.0,ETF,ETF,94.0,84.0,94.0,94.0,5.3757,3.7375,666535.0,715470.0,105.2,47.59,0,,87.7,68.63,90.01,71.93,-8.97
565,EWT,104.72,3823474.0,ETF,ETF,94.0,86.0,94.0,95.0,4.1768,2.5868,6383919.0,7265670.0,112.78,57.04,0,,95.68,74.29,98.05,79.11,-7.15
569,CYTK,81.2,2359777.0,Healthcare,Biotechnology,94.0,82.0,91.0,87.0,3.3093,3.1879,2435975.0,2347380.0,82.83,32.63,11024571392,,71.81,64.16,73.67,66.9,-1.97
573,NUE,240.52,1314081.0,Basic Materials,Steel,94.0,77.0,94.0,93.0,8.7736,8.0829,1571861.0,2056930.0,270.9,127.75,54776254464,,233.23,178.5,238.19,194.68,-11.21
576,TIGO,87.52,981953.0,Communication Services,Telecom Services,94.0,70.0,78.0,95.0,3.8477,3.5888,1698146.0,1614520.0,94.73,35.88,14663226368,,84.28,64.51,84.76,71.69,-7.61
584,ARTY,73.95,639817.0,ETF,ETF,94.0,85.0,94.0,94.0,4.1407,3.0554,878259.0,1016830.0,81.85,39.88,0,,68.24,53.61,69.93,56.69,-9.65
589,AAON,131.6,1131132.0,Industrials,Building Products & Equipment,94.0,28.0,95.0,96.0,8.3486,7.4021,1074217.0,908000.0,150.46,62.0,10779581440,,121.11,98.4,127.13,101.1,-12.53
591,FROG,76.66,2127268.0,Technology,Software - Application,94.0,76.0,97.0,75.0,4.6161,4.5718,2683354.0,2282320.0,89.16,34.05,9285039104,,66.07,55.79,70.64,58.19,-14.02
593,TQQQ,73.3,61497710.0,ETF,ETF,94.0,18.0,96.0,90.0,6.5943,5.2264,81266772.0,84354560.0,88.09,37.32,0,,72.54,56.68,74.86,58.74,-16.79
594,TKR,137.99,908165.0,Industrials,Tools & Accessories,94.0,93.0,92.0,95.0,4.8179,4.43,959590.0,1171950.0,144.25,70.57,9589548032,,121.14,96.7,124.58,106.0,-4.34
602,UNFI,51.18,617742.0,Consumer Defensive,Food Distribution,94.0,77.0,86.0,93.0,3.025,2.6721,678564.0,958260.0,57.02,21.28,3097369600,,50.28,40.53,51.17,42.66,-10.24
605,PTGX,122.15,1094856.0,Healthcare,Biotechnology,94.0,96.0,84.0,91.0,5.1579,5.0386,666319.0,787340.0,124.8,49.38,7855634432,,103.42,88.39,104.08,94.89,-2.12
606,CSCO,119.73,20775811.0,Technology,Communication Equipment,94.0,41.0,94.0,93.0,4.1979,4.085,23422370.0,23870180.0,130.37,65.75,471907991552,,107.33,83.44,111.85,89.71,-8.16
607,TXN,303.11,8244555.0,Technology,Semiconductors,94.0,30.0,95.0,95.0,15.0479,11.5879,8006212.0,9543620.0,334.03,152.73,275858227200,,287.48,212.14,297.57,231.32,-9.26
611,AVT,88.24,2036424.0,Technology,Electronics & Computer Distribution,94.0,73.0,93.0,96.0,3.1557,2.8614,1334033.0,1501380.0,95.26,44.25,7237804544,,83.87,61.96,85.53,67.45,-7.37
612,Q,158.73,1760579.0,Technology,Semiconductor Equipment & Materials,94.0,65.0,91.0,97.0,10.1841,8.2651,1835975.0,2386770.0,177.28,70.5,33228410880,,149.74,,152.57,119.59,-10.46
614,KYMR,99.87,1120281.0,Healthcare,Biotechnology,94.0,97.0,91.0,80.0,4.7636,4.6571,629908.0,1034000.0,105.0,36.65,8215065088,,83.8,74.39,84.49,81.45,-4.89
617,SBIT,67.14,1099888.0,ETF,ETF,94.0,99.0,85.0,94.0,5.0149,3.215,1052633.0,928830.0,76.52,23.6,0,,48.5,44.46,51.21,50.35,-12.26
619,VIK,103.05,2502670.0,Consumer Cyclical,Travel Services,93.0,95.0,93.0,91.0,3.5736,3.2805,3217843.0,2945020.0,104.79,50.99,45976494080,,86.82,72.74,88.84,78.19,-1.66
624,MIRM,114.97,969097.0,Healthcare,Biotechnology,93.0,93.0,90.0,92.0,4.4639,4.2636,954501.0,998790.0,115.87,47.89,7011012096,,99.49,86.71,101.24,93.28,-0.78
626,DY,483.48,601716.0,Industrials,Engineering & Construction,93.0,94.0,92.0,91.0,23.3039,22.7532,468814.0,531180.0,566.47,233.0,14513392640,,442.79,363.88,450.66,396.22,-14.65
628,JBHT,269.06,586842.0,Industrials,Integrated Freight & Logistics,93.0,77.0,90.0,90.0,9.6643,9.5671,959237.0,1087500.0,293.54,130.12,25372141568,,260.44,205.41,265.47,229.16,-8.34
629,PANW,285.26,4873906.0,Technology,Software - Infrastructure,93.0,88.0,97.0,93.0,11.4029,11.3386,8297980.0,7220650.0,302.95,139.57,232486912000,,232.13,197.56,247.73,196.97,-5.84
632,CORT,81.56,735593.0,Healthcare,Biotechnology,93.0,98.0,98.0,26.0,3.6303,3.5707,1359254.0,1068310.0,91.0,28.66,8755595264,,61.21,60.12,65.28,53.59,-10.37
645,STLD,241.43,929962.0,Basic Materials,Steel,93.0,59.0,93.0,91.0,10.2506,9.2956,1182909.0,1541560.0,288.74,119.89,34817290240,,241.62,185.74,246.33,202.29,-16.38
659,DVA,213.04,493904.0,Healthcare,Medical Care Facilities,93.0,85.0,92.0,96.0,5.4979,5.3171,829625.0,837970.0,215.33,101.0,13673971712,,183.93,143.45,191.65,152.61,-1.06
661,BRKR,58.44,1821814.0,Healthcare,Medical Devices,93.0,97.0,96.0,86.0,2.85,2.8143,2396330.0,2189530.0,64.54,28.53,8896065536,,47.06,42.25,49.12,44.46,-9.45
662,CHEF,95.63,323065.0,Consumer Defensive,Food Distribution,93.0,96.0,95.0,93.0,3.3804,3.2818,493195.0,707150.0,97.63,53.2,3899564544,,78.54,66.22,82.19,69.85,-2.05
663,AAMI,70.38,496973.0,Financial Services,Asset Management,93.0,32.0,91.0,92.0,3.8791,3.1952,423267.0,710620.0,85.73,32.8,2507568128,,71.29,55.07,71.27,58.85,-17.91
664,TSM,440.83,9780068.0,Technology,Semiconductors,93.0,87.0,88.0,93.0,20.8279,16.2136,13691050.0,15141590.0,476.79,220.8,2286353383424,,410.4,338.32,418.12,362.81,-7.54
665,LNTH,104.85,800947.0,Healthcare,Drug Manufacturers - Specialty & Generic,93.0,69.0,93.0,94.0,3.1032,3.0771,917716.0,885940.0,107.99,47.25,6826372608,,94.16,71.63,97.33,79.86,-2.91
666,TWLO,188.34,1990030.0,Technology,Software - Infrastructure,93.0,54.0,95.0,89.0,11.3594,11.1866,2714480.0,2251160.0,238.48,91.84,28585086976,,183.64,137.02,191.02,147.92,-21.02
667,JAZZ,229.85,634753.0,Healthcare,Biotechnology,93.0,21.0,86.0,90.0,6.8574,6.5889,937585.0,916350.0,243.32,105.0,14438632448,,222.23,176.53,225.38,192.26,-5.54
668,HNGE,70.56,1735987.0,Healthcare,Health Information Services,93.0,97.0,96.0,93.0,3.6406,3.5921,1453385.0,2058180.0,72.39,30.08,5459941888,,54.91,48.05,58.06,47.71,-2.53
670,PWR,701.88,755041.0,Industrials,Engineering & Construction,93.0,25.0,84.0,95.0,31.7629,28.4564,1150195.0,1329120.0,788.75,363.01,105324216320,,699.35,528.61,712.42,575.17,-11.01
671,MPWR,1434.95,856775.0,Technology,Semiconductors,93.0,13.0,89.0,93.0,116.3907,95.4664,713870.0,1078030.0,1714.09,686.87,70499090432,,1553.15,1154.37,1557.94,1245.85,-16.29
672,BFH,104.91,856346.0,Financial Services,Credit Services,93.0,95.0,93.0,89.0,3.3136,3.215,682756.0,887930.0,105.7,53.83,4239105280,,90.52,74.48,92.14,80.84,-0.75
675,AIR,132.94,511665.0,Industrials,Aerospace & Defense,93.0,96.0,85.0,94.0,5.1659,4.9673,413533.0,410320.0,137.2,67.04,5286261760,,116.33,99.72,117.77,108.1,-3.1
677,ILMN,175.09,2643843.0,Healthcare,Diagnostics & Research,93.0,95.0,92.0,87.0,7.0236,6.7671,1682293.0,1917380.0,177.76,88.0,26491115520,,147.17,127.75,151.58,137.28,-1.5
678,CGNX,63.64,1370011.0,Technology,Scientific & Technical Instruments,93.0,22.0,86.0,96.0,3.0154,2.5189,2155633.0,2094790.0,71.9,30.51,10590934016,,61.46,48.47,62.62,51.1,-11.49
679,MRCY,105.0,485315.0,Industrials,Aerospace & Defense,93.0,83.0,93.0,93.0,7.4939,7.3225,618488.0,732230.0,122.17,49.54,6304544768,,96.7,83.94,99.96,88.21,-14.05
680,CLS,362.24,2676194.0,Technology,Electronic Components,93.0,34.0,83.0,85.0,29.0243,24.3364,2232679.0,1650210.0,474.03,144.27,41647857664,,386.41,315.32,381.56,326.95,-23.58
683,KNX,74.52,3189528.0,Industrials,Trucking,93.0,83.0,91.0,91.0,2.8975,2.8354,4081350.0,5052580.0,82.86,38.63,12109051904,,70.08,55.9,71.68,61.73,-10.07
684,CMI,694.87,707407.0,Industrials,Specialty Industrial Machinery,93.0,87.0,87.0,90.0,27.4685,23.1707,931872.0,1159440.0,737.76,317.74,95884468224,,667.64,547.6,670.3,594.46,-5.81
686,SOLS,86.66,1311558.0,Basic Materials,Specialty Chemicals,93.0,82.0,83.0,95.0,3.9068,3.7055,1891882.0,1574010.0,90.8,40.43,13761978368,,82.69,,82.76,71.37,-4.56
689,JBL,371.8,2126399.0,Technology,Electronic Components,93.0,70.0,91.0,95.0,22.585,21.48,1223990.0,1649000.0,428.93,189.6,39225872384,,353.13,263.23,358.97,287.94,-13.32
697,GEV,1057.65,2789327.0,Industrials,Specialty Industrial Machinery,93.0,69.0,78.0,94.0,52.4754,40.725,2697775.0,3855570.0,1181.95,482.2,284211707904,,1027.71,779.95,1035.02,860.64,-10.52
708,ALGT,107.32,694259.0,Industrials,Airlines,93.0,98.0,88.0,86.0,5.6379,4.9821,562991.0,591670.0,118.0,42.56,2884493312,,84.62,80.72,86.77,88.77,-9.05
711,NVMI,521.93,339755.0,Technology,Semiconductor Equipment & Materials,93.0,77.0,57.0,95.0,41.1607,31.9564,403027.0,538510.0,615.99,232.73,16600589312,,520.58,411.65,522.96,454.21,-15.27
713,QTUM,159.89,747164.0,ETF,ETF,93.0,78.0,93.0,92.0,7.2757,5.8257,670316.0,874160.0,170.0,89.23,0,,147.24,120.23,151.11,126.46,-5.95
716,BWA,68.19,2390196.0,Consumer Cyclical,Auto Parts,93.0,76.0,86.0,93.0,3.1936,2.9357,2877895.0,3128880.0,78.82,32.8,13986788352,,64.53,52.11,66.24,56.02,-13.49
721,AMDY,54.08,404423.0,ETF,ETF,92.0,62.0,96.0,91.0,3.4856,2.7935,340867.0,421040.0,59.75,29.35,0,,50.07,41.42,52.14,40.68,-9.49
730,WCC,351.97,353158.0,Industrials,Industrial Distribution,92.0,24.0,88.0,91.0,14.3971,12.2643,557391.0,490050.0,377.9,181.8,17142661120,,346.56,280.48,352.84,302.92,-6.86
732,BAI,49.69,3596617.0,ETF,ETF,92.0,77.0,93.0,93.0,2.9913,2.0945,4137520.0,4861100.0,54.46,28.01,0,,46.48,37.53,47.52,38.92,-8.76
738,CRWD,673.02,1675082.0,Technology,Software - Infrastructure,92.0,67.0,96.0,91.0,36.7847,33.9619,3435067.0,3008600.0,785.66,342.72,171327209472,,582.62,493.34,613.18,494.01,-14.34
744,ADI,413.16,4359412.0,Technology,Semiconductors,92.0,78.0,88.0,93.0,20.3386,16.16,4193761.0,5332970.0,445.91,218.37,201244884992,,405.09,313.15,410.9,345.31,-7.34
747,IBKR,92.79,2806963.0,Financial Services,Capital Markets,92.0,92.0,92.0,92.0,3.595,3.21,4897880.0,4734920.0,97.84,51.83,157392453632,,84.81,72.67,86.08,75.39,-5.16
748,VLUE,196.64,1045776.0,ETF,ETF,92.0,80.0,91.0,92.0,5.6161,4.2375,1196319.0,2025360.0,204.51,110.53,0,,182.15,148.63,186.53,158.94,-3.85
765,DAVE,323.22,732378.0,Technology,Software - Application,92.0,98.0,95.0,93.0,24.976,24.3031,603554.0,657730.0,342.65,152.21,4109498880,,265.51,220.33,273.3,224.47,-5.67
779,DAL,90.65,7729937.0,Industrials,Airlines,92.0,94.0,91.0,87.0,3.0521,2.72,9038937.0,8882270.0,90.71,48.12,59556540416,,75.43,67.09,77.69,71.11,-0.07
783,FTAI,272.14,814250.0,Industrials,Aerospace & Defense,92.0,86.0,64.0,94.0,16.8954,15.5511,1234619.0,1012440.0,323.51,108.47,27916933120,,250.48,222.58,251.78,245.38,-15.88
787,CTS,67.01,389427.0,Technology,Electronic Components,92.0,85.0,91.0,93.0,2.7164,2.5021,271296.0,423830.0,68.59,36.03,1916011008,,60.94,49.51,62.34,53.52,-2.3
788,CHPY,82.42,650122.0,ETF,ETF,92.0,83.0,93.0,92.0,4.7803,3.5089,679125.0,844400.0,89.86,50.85,0,,75.49,61.93,77.58,64.75,-8.28
804,WWD,432.8,497510.0,Industrials,Aerospace & Defense,92.0,96.0,79.0,91.0,15.4043,14.1364,783379.0,1074440.0,445.29,233.31,25787461632,,374.42,327.37,375.59,357.48,-2.8
810,CAMT,166.9,580812.0,Technology,Semiconductor Equipment & Materials,92.0,44.0,14.0,94.0,14.8618,12.1204,460958.0,437260.0,215.99,75.75,7684822528,,180.36,141.96,182.21,156.72,-22.73
814,VAC,99.15,528155.0,Consumer Cyclical,Resorts & Casinos,92.0,97.0,93.0,95.0,3.9043,3.6554,512098.0,461170.0,101.98,44.58,3405114880,,80.41,66.96,83.33,69.06,-2.78
817,ETSY,78.02,3834224.0,Consumer Cyclical,Internet Retail,92.0,96.0,95.0,92.0,2.7647,2.6765,3026390.0,2939520.0,79.9,44.0,7403803648,,65.2,59.9,66.7,58.79,-2.35
824,DTCR,31.04,1308679.0,ETF,ETF,91.0,69.0,89.0,93.0,1.0492,0.8513,1233925.0,1882260.0,32.79,18.1,0,,30.11,24.52,30.46,26.14,-5.34
825,LSTR,207.68,471505.0,Industrials,Integrated Freight & Logistics,91.0,84.0,90.0,92.0,7.0113,6.7884,471785.0,449010.0,228.46,119.32,7046210048,,193.68,155.25,197.83,168.31,-9.1
836,PHIN,83.49,606805.0,Consumer Cyclical,Auto Parts,91.0,90.0,86.0,90.0,3.0307,2.8064,350988.0,457810.0,86.94,42.68,3090846464,,76.91,66.0,78.46,71.17,-3.97
838,TFII,143.18,311267.0,Industrials,Trucking,91.0,24.0,92.0,90.0,5.06,4.8386,387795.0,544150.0,167.69,80.63,11767395328,,144.65,112.62,147.23,123.06,-14.62
842,ARKG,38.58,5763837.0,ETF,ETF,91.0,96.0,93.0,88.0,1.9443,1.7268,2789080.0,3878500.0,39.03,22.73,0,,31.8,29.84,32.61,30.25,-1.15
847,CROX,121.4,1462121.0,Consumer Cyclical,Footwear & Accessories,91.0,88.0,94.0,90.0,4.9871,4.4064,1251693.0,1234660.0,129.79,73.21,6032323584,,110.73,91.13,112.44,96.43,-6.46
856,ACA,144.34,1492129.0,Industrials,Engineering & Construction,91.0,95.0,91.0,87.0,4.3206,3.5657,392525.0,980010.0,146.92,81.91,7088076288,,124.9,110.66,127.8,117.25,-1.76
861,REMX,90.67,598667.0,ETF,ETF,91.0,17.0,56.0,85.0,3.9057,2.9507,1067146.0,875550.0,111.55,39.45,0,,98.75,84.04,97.48,90.04,-18.72
874,STT,168.87,1981680.0,Financial Services,Asset Management,91.0,88.0,91.0,88.0,4.5629,4.2779,2129616.0,2903160.0,175.46,101.89,46737649664,,156.18,131.36,158.12,138.58,-3.76
876,ROKU,135.93,5886735.0,Communication Services,Entertainment,91.0,86.0,93.0,85.0,6.2375,6.1411,3957640.0,11692140.0,148.88,78.53,20164149248,,124.44,105.61,128.8,109.79,-8.7
894,QLD,90.37,3954197.0,ETF,ETF,91.0,25.0,93.0,86.0,5.2836,4.175,5293880.0,5805680.0,101.19,56.31,0,,88.72,73.98,90.83,76.17,-10.69
895,NTAP,155.56,2766567.0,Technology,Software - Infrastructure,91.0,90.0,94.0,91.0,7.2321,7.0471,2954624.0,3294400.0,192.83,93.69,30477301760,,133.88,115.38,141.63,116.51,-19.33
899,SQM,75.58,889197.0,Basic Materials,Specialty Chemicals,91.0,18.0,21.0,67.0,3.3271,2.9043,1339840.0,1243160.0,98.0,33.42,21588506624,,84.9,69.05,83.8,77.76,-22.88
912,XBI,149.71,13392396.0,ETF,ETF,91.0,92.0,87.0,83.0,4.5279,4.1329,9032762.0,10428420.0,151.78,82.04,0,,134.38,121.71,135.03,128.39,-1.36
916,EMXC,99.93,2557750.0,ETF,ETF,91.0,79.0,87.0,91.0,3.7734,2.4309,3219922.0,3643860.0,107.12,62.23,0,,95.76,80.14,96.93,84.91,-6.71
919,AIPO,32.91,1209320.0,ETF,ETF,91.0,68.0,88.0,92.0,1.4247,1.1274,1139996.0,1793360.0,34.79,19.17,0,,31.69,25.97,32.13,27.24,-5.4
948,RSPT,62.3,601671.0,ETF,ETF,90.0,71.0,91.0,89.0,2.3643,1.9,540296.0,935180.0,67.49,39.95,0,,58.52,48.98,59.95,51.12,-7.69
950,R,261.01,401493.0,Industrials,Rental & Leasing Services,90.0,84.0,88.0,90.0,7.8168,7.6182,407309.0,460050.0,284.25,154.39,10098742272,,247.67,205.5,253.82,218.83,-8.18
953,MCHP,92.48,10748104.0,Technology,Semiconductors,90.0,37.0,93.0,91.0,5.9625,4.7789,10950704.0,12757630.0,105.91,48.52,50131496960,,92.28,73.02,94.02,78.11,-12.68
955,CAKE,78.17,1002364.0,Consumer Cyclical,Restaurants,90.0,97.0,92.0,93.0,2.7814,2.685,1204343.0,1600190.0,78.87,43.07,3883904768,,64.81,57.47,66.7,60.43,-0.89
959,NXPI,294.06,3584025.0,Technology,Semiconductors,90.0,16.0,94.0,88.0,17.5736,14.355,3861624.0,4583100.0,339.95,183.0,74241646592,,286.93,234.97,297.15,245.12,-13.5
962,VGNT,42.22,1418125.0,Consumer Cyclical,Auto Parts,90.0,73.0,,,2.5736,2.5479,2307500.0,1195030.0,50.89,26.34,2993130496,,41.52,,42.41,,-17.04
974,C,143.59,13752260.0,Financial Services,Banks - Diversified,90.0,92.0,87.0,85.0,3.7829,3.4593,12268696.0,14632890.0,147.96,81.08,244903788544,,130.75,114.04,131.43,120.61,-2.95
976,TGT,141.2,5658976.0,Consumer Defensive,Discount Stores,90.0,91.0,84.0,92.0,4.2086,3.9038,5104185.0,4761720.0,141.25,83.44,64131780608,,127.26,108.12,128.73,116.94,-0.04
977,FDX,316.83,5123535.0,Industrials,Integrated Freight & Logistics,90.0,44.0,62.0,90.0,10.3979,9.7871,2013594.0,2001190.0,345.37,174.13,75597774848,,316.79,259.83,319.95,287.82,-8.26
987,GOOGL,345.29,41938315.0,Communication Services,Internet Content & Information,90.0,12.0,81.0,72.0,12.4961,11.0869,30151920.0,33043130.0,408.61,167.55,4213426356224,,369.05,312.82,373.25,333.65,-15.5
997,GOOG,345.04,23581881.0,Communication Services,Internet Content & Information,90.0,13.0,82.0,71.0,12.5566,11.1844,20685043.0,21922350.0,404.47,168.56,4210375786496,,366.39,312.33,370.81,332.78,-14.69
998,WST,340.41,671259.0,Healthcare,Medical Instruments & Supplies,90.0,85.0,92.0,85.0,7.7021,6.9864,839427.0,779500.0,345.99,206.8,24049147904,,309.59,272.95,318.66,276.75,-1.61
1002,RRX,218.75,1133493.0,Industrials,Specialty Industrial Machinery,90.0,87.0,76.0,94.0,10.4051,8.4759,1047740.0,938720.0,236.35,127.96,14562094080,,209.48,174.6,210.16,188.55,-7.45
1008,SAIA,428.44,253425.0,Industrials,Trucking,90.0,18.0,89.0,89.0,21.7675,20.8025,448472.0,506940.0,494.71,249.32,11397327872,,449.57,361.74,453.54,391.51,-13.4
1018,HXL,95.48,1155058.0,Industrials,Aerospace & Defense,90.0,89.0,80.0,87.0,3.3575,3.2768,1057527.0,1034240.0,101.51,54.57,7201787904,,91.34,79.73,92.16,85.5,-5.94
1029,MS,219.86,6914858.0,Financial Services,Capital Markets,89.0,88.0,90.0,85.0,6.3071,5.7979,5961638.0,6702560.0,230.47,135.26,346781843456,,200.88,176.68,204.19,184.5,-4.6
1032,URI,1083.72,295179.0,Industrials,Rental & Leasing Services,89.0,93.0,93.0,89.0,31.0468,28.2196,542374.0,547900.0,1106.88,701.59,67891322880,,969.14,886.73,1005.86,884.35,-2.09
1042,OKTA,118.58,2596189.0,Technology,Software - Infrastructure,89.0,97.0,95.0,88.0,5.898,5.898,4110182.0,3617260.0,142.35,62.66,20792582144,,94.56,87.63,100.53,88.29,-16.7
1043,UAL,130.54,10061948.0,Industrials,Airlines,89.0,97.0,92.0,75.0,5.5932,4.9625,6768032.0,6222040.0,130.59,76.17,42369331200,,102.54,102.52,106.28,104.95,-0.04
1044,TRGP,266.32,1283716.0,Energy,Oil & Gas Midstream,89.0,22.0,59.0,93.0,7.5446,7.0411,1246346.0,1237210.0,280.0,144.14,57163964416,,257.77,208.45,260.85,228.87,-4.89
1050,RHP,129.77,1504698.0,Real Estate,REIT - Hotel & Motel,89.0,93.0,93.0,89.0,3.1443,2.9521,578167.0,553090.0,129.96,83.82,8189690368,,111.69,98.78,114.76,102.48,-0.15
1053,CIB,79.28,417560.0,Financial Services,Banks - Regional,89.0,95.0,67.0,86.0,2.7771,2.6714,382651.0,568260.0,87.68,43.2,18810386432,,71.4,66.84,71.33,71.15,-9.58
1056,GVA,151.88,929657.0,Industrials,Engineering & Construction,89.0,93.0,87.0,88.0,4.9382,4.5886,718227.0,996360.0,155.22,89.8,6644249088,,135.91,120.66,139.05,127.77,-2.15
1058,GKOS,137.76,633716.0,Healthcare,Medical Devices,89.0,92.0,90.0,80.0,5.8131,5.5569,942138.0,886610.0,148.11,73.16,8091183616,,126.88,108.43,128.31,118.06,-6.99
1062,SCCO,171.84,1693937.0,Basic Materials,Copper,89.0,21.0,60.0,83.0,10.0486,8.1207,1413215.0,1493090.0,221.67,85.61,143371010048,,182.55,160.28,180.69,175.43,-22.48
1073,YANG,37.91,709635.0,ETF,ETF,89.0,97.0,85.0,93.0,1.4929,1.0679,1047811.0,853050.0,38.02,19.94,0,,28.97,25.57,30.36,27.23,-0.29
1077,BHYP,34.16,268149.0,ETF,ETF,89.0,88.0,,,3.4664,2.075,692038.0,702450.0,43.03,24.18,0,,,,,,-20.61
1082,BMO,172.37,557977.0,Financial Services,Banks - Diversified,89.0,84.0,87.0,89.0,3.0118,2.8632,814204.0,791430.0,174.1,106.2,120730812416,,158.39,139.05,160.88,145.11,-0.99
