Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
262,LASR,65.3,750995,Technology,Semiconductors,95.0,5.0,51.0,94.0,5.0603,4.9396,1265045.0,1554690.0,86.95,17.84,,3683488768,NO,70.8,51.32,69.23,59.69,2058,0.03,750995,NO,NO,2026-06-26,5746600.0,-24.9
264,GGLL,119.41,706885,ETF,ETF,95.0,58.0,92.0,79.0,7.8439,6.7839,1447473.0,1602450.0,153.0,33.27,,0,NO,126.21,98.78,125.71,107.55,959,1.46,706885,NO,NO,2025-05-07,11451700.0,-21.95
269,CORT,91.61,1171697,Healthcare,Biotechnology,95.0,95.0,97.0,97.0,3.8186,3.8064,1092798.0,1057520.0,92.83,28.66,,9834479616,NO,67.24,60.69,74.29,54.04,5591,0.09,1171697,NO,NO,2020-09-02,88404100.0,-1.31
271,LSCC,137.31,2032206,Technology,Semiconductors,95.0,7.0,92.0,95.0,9.8854,8.3832,2198616.0,2335320.0,157.01,46.43,,18812549120,NO,136.21,95.83,138.4,107.89,9228,0.0,2032206,NO,NO,2016-11-03,33890700.0,-12.55
274,ALGM,56.56,4499190,Technology,Semiconductors,95.0,76.0,95.0,96.0,5.8989,5.1824,2800685.0,4986940.0,71.77,22.41,,10537640960,NO,50.35,36.23,51.16,40.41,1425,0.0,4499190,NO,NO,2024-09-20,19368900.0,-21.19
278,HUM,392.86,1314898,Healthcare,Healthcare Plans,95.0,92.0,97.0,92.0,14.4727,14.387,1709668.0,1723230.0,415.0,163.11,,47167361024,NO,317.7,253.61,345.68,257.24,11216,0.0,1314898,NO,NO,2008-03-12,64314100.0,-5.33
281,KRYS,374.68,186866,Healthcare,Biotechnology,95.0,94.0,92.0,92.0,13.6722,13.3008,314322.0,463960.0,382.54,130.5,,11045474304,NO,312.99,255.0,330.95,285.8,2208,0.0,186866,NO,NO,2021-11-29,8480400.0,-2.05
284,BELFB,277.45,455374,Technology,Electronic Components,95.0,28.0,89.0,93.0,20.1214,19.3321,285463.0,408410.0,335.29,95.45,,3946090240,NO,282.17,208.99,280.71,236.25,7039,0.12,459186,NO,NO,2021-08-02,2749000.0,-17.25
293,ATRO,71.79,852827,Industrials,Aerospace & Defense,94.0,78.0,86.0,93.0,5.17,5.0786,737167.0,1007790.0,88.72,21.76,,3542722304,NO,68.52,53.75,70.83,60.97,11669,0.97,854917,NO,NO,2025-09-10,7185830.0,-19.08
297,MRCY,123.07,422141,Industrials,Aerospace & Defense,94.0,82.0,95.0,94.0,6.5354,6.5254,671044.0,1001410.0,128.45,49.86,,7389527040,NO,101.32,85.53,109.68,91.83,7150,0.0,422141,NO,NO,2023-08-18,13314400.0,-4.19
298,VRT,318.47,6415191,Industrials,Electrical Equipment & Parts,94.0,17.0,80.0,96.0,23.9836,18.406,6241688.0,8583350.0,379.94,110.06,,122327130112,NO,324.87,233.39,321.35,262.58,1990,3.81,6415191,NO,NO,2026-03-20,87826600.0,-16.18
303,CRWD,199.38,10102737,Technology,Software - Infrastructure,94.0,76.0,97.0,94.0,8.7331,8.6458,13790627.0,13280030.0,209.4,85.68,,203020533760,NO,156.81,126.08,170.74,128.37,1775,0.0,10102737,YES,NO,2024-06-21,209024000.0,-4.79
306,GFS,68.91,4146850,Technology,Semiconductors,94.0,3.0,94.0,96.0,5.397,4.2799,4749240.0,3284560.0,92.55,31.51,,37810978816,NO,75.96,49.27,77.2,56.06,1174,0.0,4146850,NO,NO,2025-12-19,52580300.0,-25.54
309,ATI,192.06,773368,Industrials,Metal Fabrication,94.0,76.0,87.0,93.0,6.8439,6.6568,1834254.0,2094940.0,205.31,70.42,,26210510848,NO,174.61,133.05,180.49,153.4,6689,0.69,773368,NO,NO,2025-03-21,25961500.0,-6.45
310,CAT,969.92,2395430,Industrials,Farm & Heavy Construction Machinery,94.0,71.0,89.0,94.0,45.0607,33.25,2986304.0,5052910.0,1073.46,388.09,,446737350656,NO,916.33,699.43,927.31,778.55,16234,0.0,2395430,NO,NO,2006-10-20,67780400.0,-9.65
311,KYMR,114.76,611211,Healthcare,Biotechnology,94.0,98.0,89.0,91.0,8.1037,7.5225,769809.0,1949780.0,130.05,36.65,,9439880192,NO,87.29,76.75,91.58,84.13,1473,0.0,611211,NO,NO,2025-12-08,7495500.0,-11.76
317,SANM,217.61,1035629,Technology,Electronic Components,94.0,2.0,95.0,90.0,16.1893,15.1943,1148259.0,2524140.0,288.68,95.49,,11663403008,NO,239.75,169.19,241.26,183.26,8363,0.0,1035629,NO,NO,2009-06-26,15827533.0,-24.62
325,DVA,235.71,671978,Healthcare,Medical Care Facilities,94.0,93.0,95.0,96.0,6.065,5.8129,850755.0,943190.0,238.64,101.0,,15129047040,NO,194.52,146.66,208.77,160.47,7718,0.25,671978,NO,NO,1999-02-18,56235600.0,-1.23
329,SMH,604.3,9624720,ETF,ETF,94.0,14.0,93.0,93.0,32.0443,22.8786,10501852.0,13250070.0,671.83,278.55,,0,NO,582.05,427.59,595.59,470.39,6559,0.0,9627084,YES,NO,2004-12-09,106899600.0,-10.05
332,DGII,73.22,396983,Technology,Communication Equipment,94.0,78.0,92.0,94.0,2.6621,2.6164,353006.0,558270.0,76.41,30.69,,2760555008,NO,65.2,49.26,68.04,54.66,9252,0.08,396983,NO,NO,1996-07-03,3106100.0,-4.17
333,PTGX,131.5,627857,Healthcare,Biotechnology,94.0,97.0,84.0,91.0,4.9086,4.8764,695608.0,1073410.0,132.78,49.38,,8456945664,NO,106.22,90.73,110.53,97.48,2487,0.0,627857,NO,NO,2021-10-11,45683600.0,-0.96
334,KALU,178.93,179179,Basic Materials,Aluminum,94.0,17.0,89.0,92.0,9.3836,8.5357,279563.0,410650.0,195.96,71.44,,2923824384,NO,178.97,128.28,179.98,147.58,5029,1.21,179179,NO,NO,2010-03-24,3730000.0,-8.69
335,VCYT,57.99,846080,Healthcare,Diagnostics & Research,94.0,92.0,96.0,88.0,2.8607,2.7441,1170642.0,1730710.0,60.91,22.61,,4627574784,NO,45.64,39.73,49.55,40.8,3187,0.0,846080,NO,NO,2025-07-28,15571600.0,-4.79
336,SYNA,124.21,1186595,Technology,Semiconductors,94.0,5.0,95.0,93.0,9.1307,8.165,1081232.0,2015200.0,149.11,58.28,,4851975168,NO,124.18,87.63,130.15,97.2,6147,2.54,1186595,NO,NO,2005-02-09,38096250.0,-16.7
341,MRX,66.34,852978,Financial Services,Capital Markets,94.0,94.0,93.0,94.0,3.612,3.542,1061259.0,1277140.0,67.35,27.91,,4771893760,NO,57.33,42.64,59.39,47.82,549,1.78,852978,NO,NO,2024-04-25,7269100.0,-1.5
342,SNEX,122.28,555427,Financial Services,Capital Markets,94.0,85.0,92.0,96.0,7.7721,7.5243,836193.0,1316030.0,141.99,53.53,,9690872832,NO,118.05,83.19,122.11,94.13,7885,0.75,555427,NO,NO,2006-12-21,8230275.0,-13.88
346,AXSM,242.6,815412,Healthcare,Biotechnology,94.0,69.0,92.0,86.0,8.9389,8.8675,912077.0,1714340.0,260.19,96.09,,12484140032,NO,229.73,174.11,238.21,195.12,2669,0.0,815412,NO,NO,2019-01-07,51674500.0,-6.76
347,ASML,1825.07,1894429,Technology,Semiconductor Equipment & Materials,94.0,74.0,90.0,94.0,100.62,72.045,1940852.0,2343720.0,1999.96,683.48,,703414206464,NO,1654.78,1319.55,1716.35,1467.95,7878,0.0,1894429,NO,NO,1995-03-15,71337728.0,-8.74
350,TIGO,94.81,1373342,Communication Services,Telecom Services,94.0,82.0,77.0,94.0,3.9137,3.7555,1768927.0,2076400.0,95.75,36.59,,15884603392,NO,85.64,66.04,86.96,74.62,1881,0.68,1373515,NO,NO,2026-05-29,15237500.0,-0.98
351,OKTA,148.6,2563924,Technology,Software - Infrastructure,94.0,92.0,96.0,94.0,6.7268,6.5589,4079531.0,3897250.0,148.85,62.66,,25827774464,NO,103.24,89.14,114.93,92.27,2322,2.01,2587571,NO,NO,2022-09-01,45872000.0,-0.17
355,TNA,73.85,3111562,ETF,ETF,94.0,83.0,94.0,93.0,3.6057,3.3672,7327278.0,5732850.0,76.84,31.34,,0,NO,66.51,53.32,68.32,57.22,4431,0.23,3111562,NO,NO,2011-10-04,222000000.0,-3.89
356,GEV,1152.04,2607767,Industrials,Specialty Industrial Machinery,94.0,92.0,85.0,94.0,60.0563,48.1986,2740290.0,3253000.0,1195.94,511.5,,309576204288,NO,1042.59,797.21,1039.08,892.3,569,2.46,2607767,NO,NO,2024-04-02,18246100.0,-3.67
357,ARCB,142.37,307091,Industrials,Trucking,94.0,44.0,91.0,96.0,6.815,6.6754,389754.0,545170.0,176.69,59.43,,3169694208,NO,136.83,97.6,140.59,111.83,8595,1.3,307091,NO,NO,1992-05-13,9338300.0,-19.42
359,TWLO,209.08,1498703,Technology,Software - Infrastructure,94.0,10.0,94.0,91.0,9.3812,9.1212,2767018.0,2242930.0,238.48,91.84,,31732877312,NO,192.41,140.44,200.47,153.3,2521,0.0,1498703,NO,NO,2022-11-04,44840800.0,-12.33
360,URTY,86.02,272828,ETF,ETF,94.0,83.0,94.0,93.0,4.1721,3.8907,1095127.0,941420.0,89.4,36.8,,0,NO,77.5,62.28,79.56,66.75,4123,0.29,272828,NO,NO,2011-10-05,8068400.0,-3.78
362,IESC,670.79,208081,Industrials,Engineering & Construction,94.0,11.0,90.0,94.0,51.0918,46.8396,255363.0,492060.0,804.0,291.0,,13364744192,NO,683.99,497.97,690.95,546.77,7152,0.85,208081,NO,NO,2007-09-06,1946500.0,-16.57
369,DIOD,97.64,540854,Technology,Semiconductors,93.0,4.0,91.0,96.0,8.6679,7.0514,707508.0,946380.0,125.99,42.28,,4486044160,NO,106.33,71.1,104.37,80.35,13455,0.0,544905,NO,NO,2008-12-22,4679400.0,-22.5
373,AAMI,79.15,729839,Financial Services,Asset Management,93.0,81.0,92.0,94.0,4.0352,3.4266,468557.0,869910.0,85.73,37.2,,2820034560,NO,72.17,55.95,73.35,60.83,2950,0.97,729839,NO,NO,2020-06-19,12096900.0,-7.68
376,PLXS,275.2,182029,Technology,Electronic Components,93.0,16.0,88.0,95.0,13.5286,12.1371,330885.0,409500.0,307.06,115.35,,7363366912,NO,273.24,197.07,276.48,223.0,10180,0.0,193524,NO,NO,1997-12-18,7320200.0,-10.38
377,CGNX,69.49,2004792,Technology,Scientific & Technical Instruments,93.0,73.0,91.0,96.0,3.57,3.0471,2363657.0,2981720.0,72.88,31.77,,11564487680,NO,63.43,49.33,65.62,53.3,9307,1.4,2004792,NO,NO,1989-07-20,33836800.0,-4.65
380,ILMN,194.33,2101766,Healthcare,Diagnostics & Research,93.0,88.0,93.0,91.0,6.9979,6.7414,1819601.0,2307340.0,195.09,88.0,,29402128384,NO,154.23,130.7,163.66,141.31,6521,0.02,2101766,NO,NO,2024-06-21,36257766.0,-0.39
383,TKR,142.36,700608,Industrials,Tools & Accessories,93.0,79.0,92.0,94.0,4.7105,4.0127,1004367.0,1089680.0,146.37,70.57,,9893238784,NO,126.16,98.98,131.44,109.81,13455,1.87,700608,NO,NO,2012-08-01,14754136.0,-2.74
388,TQQQ,76.42,53732052,ETF,ETF,93.0,7.0,96.0,90.0,5.5079,4.3343,76985459.0,74124360.0,88.09,37.32,,0,NO,75.19,57.66,76.91,60.05,4123,2.97,53732052,YES,NO,2011-10-17,1094342400.0,-13.25
389,MIRM,121.91,433178,Healthcare,Biotechnology,93.0,96.0,86.0,92.0,5.6381,5.4642,999524.0,1389540.0,125.75,49.22,,7434221568,NO,103.06,88.31,108.07,97.37,1750,0.0,433178,NO,NO,2019-12-16,8442800.0,-3.05
391,CECO,80.68,965162,Industrials,Pollution & Treatment Controls,93.0,58.0,86.0,87.0,4.9275,4.7475,854418.0,918140.0,101.24,29.49,,4711956480,NO,83.99,65.0,84.69,71.21,11489,0.0,965162,NO,NO,2023-06-23,4359900.0,-20.31
396,EWT,107.27,5719519,ETF,ETF,93.0,48.0,93.0,94.0,3.6664,2.3329,6238408.0,6095210.0,112.78,57.42,,0,NO,98.9,75.81,101.26,81.8,6545,1.16,5719519,NO,NO,2009-04-29,37344000.0,-4.89
402,KSTR,28.53,471501,ETF,ETF,93.0,89.0,94.0,92.0,1.3036,0.5811,443239.0,769100.0,32.54,13.26,,0,NO,25.36,20.93,26.08,22.1,1362,0.0,471501,NO,NO,2026-02-05,4388000.0,-12.32
412,WGMI,56.48,795358,ETF,ETF,93.0,3.0,94.0,91.0,5.4247,4.9329,656803.0,838090.0,76.94,23.01,,0,NO,61.04,49.15,62.03,48.87,1104,3.82,795358,NO,NO,2025-03-04,2252000.0,-26.59
419,AIR,143.61,363697,Industrials,Aerospace & Defense,93.0,96.0,87.0,94.0,5.3375,5.0439,420247.0,663030.0,146.75,69.17,,5710546432,NO,119.38,102.07,125.08,112.35,11669,1.3,363697,NO,NO,2008-02-06,4345300.0,-2.14
420,CGON,69.26,515966,Healthcare,Biotechnology,93.0,95.0,36.0,93.0,3.9034,3.8591,1089857.0,1658450.0,77.0,23.65,,6108903424,NO,64.64,53.73,64.9,60.07,612,0.0,519265,NO,NO,2025-04-28,9040400.0,-10.05
423,INSW,85.26,378903,Energy,Oil & Gas Midstream,93.0,81.0,62.0,94.0,4.1756,4.0621,591778.0,834090.0,92.66,37.72,,4220770560,NO,82.89,64.07,83.17,71.3,2419,0.0,378903,NO,NO,2024-12-27,7364100.0,-7.99
425,CHEF,94.99,334415,Consumer Defensive,Food Distribution,93.0,94.0,95.0,92.0,3.0725,3.0539,499932.0,540040.0,97.63,53.2,,3873466880,NO,82.77,67.26,86.85,72.15,3755,0.0,334415,NO,NO,2011-07-28,6574100.0,-2.7
426,JAZZ,244.17,856530,Healthcare,Biotechnology,93.0,74.0,87.0,90.0,6.2836,6.2671,942303.0,961300.0,246.07,105.0,,15338180608,NO,227.31,180.37,234.23,197.28,4803,0.0,856530,NO,NO,2009-06-15,27415800.0,-0.77
428,ALGT,115.62,504059,Industrials,Airlines,93.0,97.0,90.0,87.0,6.3914,5.7271,632903.0,839510.0,123.63,42.56,,3107576576,NO,88.64,82.57,95.67,91.26,4921,0.0,504059,NO,NO,2006-12-08,5542000.0,-6.48
432,MTZ,380.63,647726,Industrials,Engineering & Construction,93.0,66.0,63.0,94.0,21.2707,19.5086,1086388.0,1424220.0,441.43,160.08,,30076835840,NO,389.79,284.2,384.65,320.83,13455,0.69,647726,NO,NO,2018-11-09,13817900.0,-13.77
440,ECG,143.86,803707,Industrials,Engineering & Construction,92.0,14.0,71.0,94.0,9.6094,8.2544,642042.0,728520.0,171.58,62.92,,7342845952,NO,151.96,111.87,151.17,122.95,421,1.54,803707,NO,NO,2025-05-14,3734500.0,-16.16
445,POWI,73.06,616575,Technology,Semiconductors,92.0,5.0,90.0,96.0,5.5479,4.7207,1235067.0,1197620.0,91.18,30.86,,4070902016,NO,77.01,51.71,76.93,58.19,7182,0.0,616575,NO,NO,2000-03-24,19421400.0,-19.87
446,TXN,303.5,6707003,Technology,Semiconductors,92.0,24.0,94.0,94.0,16.2571,12.5843,8904827.0,13149550.0,334.03,152.73,,276213170176,NO,297.17,216.14,299.65,238.55,13635,2.24,6707003,NO,NO,1987-09-16,136944000.0,-9.14
448,CYTK,85.57,2239317,Healthcare,Biotechnology,92.0,93.0,86.0,87.0,3.2879,3.0286,2571842.0,3070620.0,88.31,32.89,,11617889280,NO,74.42,65.32,78.11,68.36,5579,0.0,2239317,NO,NO,2021-07-19,40137500.0,-3.1
449,ARKG,43.57,3820638,ETF,ETF,92.0,95.0,94.0,91.0,1.766,1.5567,3144203.0,5426640.0,44.47,22.73,,0,NO,33.45,30.42,35.56,31.19,2934,0.0,3820638,NO,NO,2020-12-29,15040000.0,-2.02
452,JBHT,277.74,637564,Industrials,Integrated Freight & Logistics,92.0,29.0,86.0,90.0,9.2186,9.0886,992411.0,1053960.0,294.98,130.12,,26190659584,NO,266.42,210.47,273.22,235.41,10736,0.0,637564,NO,NO,2002-07-15,28216800.0,-5.84
455,NVT,156.89,1841626,Industrials,Electrical Equipment & Parts,92.0,7.0,88.0,92.0,8.8329,6.7692,2160068.0,2611730.0,184.64,68.9,,25372321792,NO,163.95,123.43,164.83,133.2,2060,1.45,1841626,NO,NO,2018-05-01,40727700.0,-15.03
457,VIRT,62.97,608477,Financial Services,Capital Markets,92.0,94.0,90.0,95.0,2.8354,2.6904,1385009.0,1557900.0,64.88,31.55,,13549764608,NO,54.28,41.82,56.67,46.02,2821,0.0,608477,NO,NO,2024-06-21,16222000.0,-2.94
458,ARTY,72.45,539833,ETF,ETF,92.0,8.0,93.0,91.0,3.2998,2.4209,897300.0,822490.0,81.85,40.56,,0,NO,70.34,54.63,71.62,58.18,2014,0.99,539833,NO,NO,2026-03-12,3072000.0,-11.48
460,HLIO,82.5,227209,Industrials,Specialty Industrial Machinery,92.0,19.0,81.0,92.0,3.6221,3.3336,378049.0,515890.0,95.05,33.85,,2726324480,NO,79.53,65.4,81.92,71.06,7417,0.0,227209,NO,NO,2018-02-02,3161100.0,-13.2
465,BFH,103.52,441401,Financial Services,Credit Services,92.0,91.0,91.0,89.0,3.3907,3.3007,696013.0,779350.0,109.91,53.83,,4182939136,NO,92.98,75.94,95.7,82.85,6299,0.12,441401,NO,NO,2008-01-28,42684447.0,-5.81
472,KGS,66.23,1322455,Energy,Oil & Gas Equipment & Services,92.0,24.0,66.0,95.0,3.1727,3.1516,1853124.0,2607890.0,77.68,30.06,,6683859968,NO,70.1,50.0,69.75,56.99,756,0.0,1322455,NO,NO,2025-08-05,10519400.0,-14.74
476,GNRC,257.81,413099,Industrials,Specialty Industrial Machinery,92.0,8.0,88.0,95.0,16.4936,13.285,883386.0,1138280.0,296.44,134.8,,15176934400,NO,264.53,200.42,267.33,216.76,4123,1.32,413099,NO,NO,2020-02-12,13312000.0,-13.03
483,CHAT,91.0,296983,ETF,ETF,92.0,7.0,92.0,92.0,4.7554,3.18,705901.0,682820.0,105.2,47.8,,0,NO,90.36,69.89,91.93,73.8,784,1.69,296983,NO,NO,2026-06-05,1714000.0,-13.5
485,RAL,69.26,1041799,Technology,Electronic Components,92.0,83.0,95.0,87.0,2.7518,2.5261,1615313.0,1875280.0,75.41,37.27,,7752490496,NO,59.85,49.83,63.42,52.27,258,0.83,1041799,NO,NO,2025-06-30,27065700.0,-8.16
494,LLYX,27.81,348982,ETF,ETF,92.0,93.0,94.0,52.0,1.6413,1.6318,582077.0,546830.0,29.52,9.6,,0,NO,22.24,21.07,24.19,22.28,477,0.0,348982,NO,NO,2025-08-07,17207100.0,-5.79
496,CSCO,113.98,21241387,Technology,Communication Equipment,92.0,8.0,92.0,91.0,3.4982,3.2954,24485090.0,30660560.0,130.37,65.75,,449244725248,NO,111.5,85.15,115.83,91.87,9160,0.32,21241387,YES,NO,1990-02-16,940636800.0,-12.57
503,TSM,451.79,12429831,Technology,Semiconductors,92.0,68.0,88.0,91.0,23.1689,18.5254,13986186.0,16946810.0,479.0,223.7,,2343197212672,NO,420.79,344.97,425.85,372.51,7227,3.14,12429831,YES,NO,2025-01-27,68667500.0,-5.68
508,ARW,197.82,382094,Technology,Electronics & Computer Distribution,91.0,5.0,89.0,95.0,7.8921,6.9149,715611.0,730240.0,237.33,101.79,,10115316736,NO,210.45,149.11,212.43,165.86,11669,0.0,382094,NO,NO,2000-02-24,10397800.0,-16.65
517,SEI,67.47,2880331,Energy,Oil & Gas Equipment & Services,91.0,9.0,79.0,91.0,5.926,5.3413,2371840.0,2382300.0,86.19,24.57,,6302181376,NO,74.2,57.09,73.31,61.6,2298,0.0,2880331,NO,NO,2025-10-07,12906400.0,-21.72
520,VIK,100.55,1893165,Consumer Cyclical,Travel Services,91.0,87.0,89.0,89.0,3.6782,3.3911,3213672.0,3161440.0,105.76,54.34,,44861100032,NO,89.68,74.12,92.66,80.38,545,0.0,1893165,NO,NO,2024-05-01,35017400.0,-4.93
522,YOU,56.74,1378096,Technology,Software - Application,91.0,56.0,55.0,93.0,2.5106,2.5106,1544380.0,1789630.0,62.73,28.06,,7583941632,NO,55.61,42.65,55.31,46.52,1258,0.0,1378096,NO,NO,2024-09-20,17915700.0,-9.55
523,NTAP,163.55,3041487,Technology,Software - Infrastructure,91.0,8.0,94.0,92.0,6.5707,6.4836,3062259.0,3340830.0,192.83,93.69,,32042702848,NO,140.96,116.51,151.01,119.23,7703,0.67,3041487,NO,NO,2012-05-24,54215800.0,-15.18
532,PSMT,194.1,382922,Consumer Defensive,Discount Stores,91.0,87.0,85.0,92.0,5.1754,5.1246,275009.0,426740.0,199.84,101.3,,5996890624,NO,171.46,144.12,177.87,156.78,7254,0.0,382922,NO,NO,2019-09-25,4886600.0,-2.87
536,KEYS,319.73,1152082,Technology,Scientific & Technical Instruments,91.0,9.0,54.0,92.0,16.3912,13.133,1543798.0,2037410.0,374.96,152.85,,54640373760,NO,346.19,255.12,340.06,287.99,2943,1.07,1152082,NO,NO,2018-11-05,47677800.0,-14.73
541,DAL,91.68,5266665,Industrials,Airlines,91.0,90.0,90.0,86.0,2.9143,2.6586,8507255.0,8833340.0,95.68,49.19,,60233244672,NO,78.51,68.23,82.58,72.76,4823,0.0,5266665,NO,NO,2013-09-10,206372300.0,-4.18
542,LNTH,102.82,1003265,Healthcare,Drug Manufacturers - Specialty & Generic,91.0,64.0,89.0,92.0,3.5574,3.5031,968781.0,1078700.0,111.86,47.25,,6694206976,NO,97.73,73.57,102.11,82.79,2772,0.0,1003265,NO,NO,2022-10-11,15528900.0,-8.08
551,KNX,74.81,1591771,Industrials,Trucking,91.0,16.0,85.0,90.0,2.6357,2.5143,4213209.0,3948180.0,82.86,38.63,,12156175360,NO,71.91,57.11,74.09,63.35,7975,0.0,1591771,NO,NO,2018-07-26,20546000.0,-9.72
553,NPO,341.29,202694,Industrials,Specialty Industrial Machinery,91.0,78.0,89.0,93.0,16.3114,14.187,271911.0,460000.0,390.42,197.87,,7210319360,NO,324.36,259.74,331.86,278.93,6066,0.55,202694,NO,NO,2014-01-13,3043000.0,-12.58
557,NTRA,283.8,1349695,Healthcare,Diagnostics & Research,91.0,96.0,90.0,80.0,13.3325,12.8453,1582170.0,2138300.0,288.04,131.81,,40644521984,NO,219.56,211.2,229.1,217.92,2768,0.0,1349695,NO,NO,2022-03-09,41733200.0,-1.47
566,QTUM,156.94,343462,ETF,ETF,91.0,12.0,91.0,90.0,5.9786,4.9064,730749.0,732280.0,170.0,89.23,,0,NO,151.83,122.35,155.12,129.24,1967,0.99,343462,NO,NO,2025-01-08,2103300.0,-7.68
568,BLBD,77.95,274653,Industrials,Farm & Heavy Construction Machinery,91.0,78.0,88.0,93.0,2.7511,2.5032,461862.0,560340.0,81.51,42.0,,2466851328,NO,70.37,58.33,72.5,61.19,3091,1.03,281483,NO,NO,2023-12-12,3311600.0,-4.37
570,AVT,82.46,973565,Technology,Electronics & Computer Distribution,91.0,7.0,88.0,94.0,3.0657,2.7429,1423250.0,1536720.0,95.26,44.25,,6763705344,NO,85.71,63.11,85.89,69.55,13405,0.0,973565,NO,NO,2008-04-15,8983800.0,-13.44
571,MSGE,75.87,345527,Communication Services,Entertainment,91.0,74.0,84.0,89.0,3.0549,3.0115,474304.0,737010.0,82.79,35.31,,3589048064,NO,70.95,58.01,72.73,63.91,807,0.0,345527,NO,NO,2023-06-23,5614100.0,-8.36
572,CMI,678.24,415383,Industrials,Specialty Industrial Machinery,91.0,31.0,82.0,86.0,28.5011,22.2946,993040.0,1335710.0,737.76,325.25,,93589708800,NO,677.08,557.56,671.57,604.8,13455,0.82,415383,NO,NO,2007-04-27,31219200.0,-8.07
575,PWR,674.04,1098038,Industrials,Engineering & Construction,91.0,13.0,78.0,93.0,30.4586,26.5607,1244540.0,1929570.0,788.75,363.01,,101146533888,NO,712.84,539.6,708.55,589.49,7141,0.0,1098038,NO,NO,2009-06-30,41581400.0,-14.54
579,COCO,66.78,1010027,Consumer Defensive,Beverages - Non-Alcoholic,91.0,7.0,90.0,82.0,4.0197,4.0154,1303263.0,1439070.0,85.83,31.79,,3813982208,NO,73.11,55.62,74.69,60.79,1179,0.0,1073264,NO,NO,2021-10-21,9664500.0,-22.2
582,Q,146.68,1617191,Technology,Semiconductor Equipment & Materials,90.0,14.0,84.0,95.0,11.3298,9.1676,1948486.0,2805420.0,177.28,70.5,,30705872896,NO,152.63,,152.58,123.82,172,0.0,1617191,NO,NO,2025-11-03,10626200.0,-17.26
584,VLO,270.32,1334784,Energy,Oil & Gas Refining & Marketing,90.0,67.0,56.0,93.0,9.6336,8.6072,3158373.0,3802480.0,274.92,130.78,,80266870784,NO,250.09,205.91,253.18,223.6,11215,0.0,1334784,NO,NO,2004-04-28,84719360.0,-1.67
586,AEIS,310.84,656495,Industrials,Electrical Equipment & Parts,90.0,18.0,10.0,91.0,24.1957,19.9793,938186.0,1340700.0,397.44,128.4,,12436912128,NO,343.45,275.29,329.97,309.52,7705,0.0,656495,NO,NO,2000-10-13,10704900.0,-21.79
587,BEAM,35.32,2402876,Healthcare,Biotechnology,90.0,92.0,92.0,83.0,2.6199,2.5203,2200947.0,2875020.0,37.3,15.6,,3633693952,NO,31.04,27.69,31.93,28.98,1610,0.09,2402876,NO,NO,2025-03-10,8844200.0,-5.31
590,IBKR,95.99,4528687,Financial Services,Capital Markets,90.0,82.0,91.0,91.0,3.9029,3.6229,5036855.0,5481330.0,97.84,56.33,,162820358144,NO,86.43,73.67,88.81,77.24,4822,0.59,4528687,NO,NO,2025-08-27,98998600.0,-1.89
592,BAI,48.2,2136400,ETF,ETF,90.0,12.0,91.0,90.0,2.7909,1.9618,4160945.0,4460950.0,54.46,28.57,,0,NO,47.8,38.09,48.35,39.78,425,2.4,2136400,NO,NO,2025-09-16,79352700.0,-11.49
599,VAC,97.87,360167,Consumer Cyclical,Resorts & Casinos,90.0,88.0,92.0,94.0,4.1875,4.0018,508052.0,487150.0,105.97,44.58,,3361155840,NO,84.27,67.75,88.83,71.97,3683,0.0,360167,NO,NO,2018-08-31,7085300.0,-7.64
601,SNX,238.92,1136885,Technology,Electronics & Computer Distribution,90.0,5.0,85.0,93.0,11.8461,11.6539,855204.0,1270670.0,296.47,138.25,,19103744000,NO,252.46,183.33,255.18,198.47,5686,0.0,1136885,NO,NO,2019-06-28,10486600.0,-19.41
608,VLUE,194.0,741296,ETF,ETF,90.0,16.0,88.0,90.0,5.2211,3.7182,1497980.0,3755900.0,206.57,110.53,,0,NO,187.92,151.33,192.51,162.89,3323,0.0,741296,NO,NO,2022-01-27,17944500.0,-6.09
615,XBI,160.81,7358632,ETF,ETF,90.0,94.0,83.0,85.0,4.2193,3.8779,8818093.0,11242160.0,161.56,83.02,,0,NO,137.25,123.92,141.36,131.07,5134,0.0,7358632,NO,NO,2025-04-09,36123800.0,-0.46
620,HXL,101.3,1237707,Industrials,Aerospace & Defense,90.0,89.0,85.0,88.0,3.0264,2.9957,1041645.0,1238350.0,102.47,56.82,,7640774144,NO,93.07,80.99,94.16,87.23,11669,0.41,1237707,NO,NO,2020-06-19,12921200.0,-1.14
624,AFRM,85.78,3621821,Financial Services,Credit Services,90.0,96.0,96.0,67.0,4.2946,3.9875,5051249.0,4430170.0,100.0,42.09,,28727597056,NO,69.62,66.33,72.22,63.9,1374,0.0,3621821,NO,NO,2022-02-10,86940400.0,-14.22
