Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
10,FBRX,76.53,76.65,7249339.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,6.3308,4.604,825670.0,2551690.0,76.68,9.1,,1568099072,NO,45.52,29.57,25.79,33.7,29.93,2335,0.0,7249339.0,NO,NO,2024-11-20,29599400.0,-0.2
15,SYRE,97.87,99.96,1188104.0,Healthcare,Biotechnology,98.0,87.0,96.0,98.0,6.6151,6.3558,1341029.0,973490.0,105.09,14.51,,8499153920,NO,96.93,86.4,51.58,88.88,62.61,2592,0.0,1188104.0,NO,NO,2023-06-22,10228380.0,-6.87
18,LQDA,86.82,86.82,1100001.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,93.0,98.0,98.0,5.8706,5.6606,1987637.0,1467830.0,91.1,16.82,,7720737280,NO,80.83,72.17,44.32,75.4,51.74,2012,0.0,1100001.0,NO,NO,2022-07-19,30246200.0,-4.7
22,ORKA,88.07,90.45,765303.0,Healthcare,Biotechnology,98.0,22.0,89.0,98.0,4.875,4.7636,1520362.0,954970.0,97.78,12.84,,5311686656,NO,88.57,76.39,48.29,79.64,57.17,7287,0.0,765303.0,NO,NO,2026-04-29,7921000.0,-9.93
23,MBX,63.96,60.06,509671.0,Healthcare,Biotechnology,98.0,95.0,98.0,97.0,5.1144,4.944,856475.0,682110.0,66.66,9.63,,3044338432,NO,60.5,46.46,34.44,50.03,39.03,469,2.86,509671.0,NO,NO,2025-09-22,28303500.0,-4.05
24,DMRA,28.33,29.42,319195.0,Healthcare,Biotechnology,98.0,94.0,87.0,73.0,2.5426,2.5283,592203.0,474870.0,38.33,2.45,,1743801984,NO,29.83,25.77,23.6,26.04,25.75,1442,0.0,319195.0,NO,NO,2025-10-07,77432200.0,-26.09
27,DFTX,42.16,41.96,1761774.0,Healthcare,Biotechnology,98.0,12.0,98.0,98.0,2.7868,2.7121,2799742.0,1574230.0,49.2,7.96,,5596455424,NO,44.27,34.36,20.79,36.28,24.66,2437,0.1,1761774.0,NO,NO,2024-03-07,38010300.0,-14.31
33,TXG,46.32,47.05,2387387.0,Healthcare,Health Information Services,98.0,97.0,98.0,98.0,2.7364,2.6921,3168291.0,3003920.0,49.5,11.16,,5880610816,NO,43.59,35.53,22.99,37.78,26.67,1728,0.0,2387387.0,NO,NO,2025-06-27,17909500.0,-6.42
34,ETON,48.13,46.66,687952.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,97.0,98.0,98.0,2.6271,2.5814,465206.0,652760.0,50.18,13.78,,1318394240,NO,40.23,35.36,23.36,36.65,26.53,1935,0.0,691486.0,NO,NO,2023-08-11,15757000.0,-4.09
38,RVMD,180.92,183.86,2298298.0,Healthcare,Biotechnology,98.0,19.0,92.0,97.0,7.2813,7.2183,2734704.0,1822060.0,194.56,34.0,,38462951424,NO,186.06,169.85,114.03,173.81,134.29,1622,0.0,2298298.0,NO,NO,2025-06-27,26439100.0,-7.01
39,DNTH,104.09,101.61,819348.0,Healthcare,Biotechnology,98.0,88.0,92.0,98.0,5.9728,5.9278,999839.0,866880.0,107.99,18.08,,5690207744,NO,99.92,91.66,65.89,93.89,77.83,2036,0.5,839775.0,NO,NO,2025-09-08,5974200.0,-3.61
