Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
13,AMDL,68.21,74.53,2728905,ETF,ETF,98.0,97.0,98.0,98.0,10.0466,7.8585,8633286.0,3986710.0,83.79,8.44,,0,NO,69.88,61.19,27.96,64.46,34.29,581,0.0,2728905,NO,NO,2025-10-06,106498200.0,-18.59
15,BAND,73.81,75.48,675865,Technology,Software - Infrastructure,98.0,96.0,98.0,98.0,5.222,5.222,1344455.0,1491680.0,79.08,12.5,,2363197440,NO,60.66,58.44,26.43,63.7,33.96,2177,0.0,675865,NO,NO,2022-11-02,11116300.0,-6.66
19,ABVX,135.98,139.9,1031727,Healthcare,Biotechnology,98.0,97.0,61.0,79.0,9.7946,6.9855,2063877.0,2809920.0,148.83,8.11,,11852107776,NO,116.1,115.72,113.77,118.44,119.56,682,0.0,1031727,NO,NO,2025-07-23,27831900.0,-8.63
21,MU,937.0,979.3,35042195,Technology,Semiconductors,98.0,76.0,98.0,98.0,97.985,71.6657,51448265.0,50703370.0,1255.0,103.38,,1058241380352,NO,1050.62,907.42,468.34,945.05,594.14,10609,0.0,35042195,YES,NO,2013-10-11,153906100.0,-25.34
23,ATEX,103.35,100.96,410466,Communication Services,Telecom Services,98.0,98.0,98.0,98.0,7.5648,7.5648,451222.0,611610.0,111.9,17.58,,2015167104,NO,92.06,72.87,39.22,80.74,50.2,2876,0.0,410466,NO,NO,2020-12-21,3077900.0,-7.64
28,SYRE,93.73,97.74,977278,Healthcare,Biotechnology,98.0,96.0,97.0,98.0,5.794,5.0383,1420406.0,1662360.0,102.06,14.51,,8139631104,NO,90.34,80.17,46.61,83.12,57.84,2580,0.0,977278,NO,NO,2023-06-22,10228380.0,-8.16
30,PENG,77.21,78.35,3642116,Technology,Information Technology Services,98.0,97.0,98.0,98.0,9.3672,8.6056,3532142.0,5781160.0,89.86,16.04,,3956448768,NO,68.2,57.83,30.3,62.63,35.67,2295,0.0,3642116,NO,NO,2019-01-09,15604200.0,-14.08
36,STX,860.66,910.34,4095064,Technology,Computer Hardware,98.0,78.0,96.0,98.0,88.9707,72.0914,4371383.0,4993180.0,1145.0,138.3,,192984924160,NO,952.73,873.1,476.3,882.78,585.46,5932,0.0,4095064,NO,NO,2012-06-29,89629700.0,-24.83
37,DFTX,43.65,47.07,1806875,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,3.6501,3.3519,2937981.0,3954030.0,49.2,7.96,,5794243072,NO,39.04,29.13,18.87,32.03,22.68,2425,0.0,1806875,NO,NO,2024-03-07,38010300.0,-11.28
38,ORKA,84.56,86.79,728491,Healthcare,Biotechnology,98.0,97.0,94.0,98.0,5.5257,5.3071,1820344.0,2012080.0,97.78,12.84,,5099991040,NO,82.78,70.45,44.04,73.06,52.89,7275,0.0,728491,NO,NO,2026-04-29,7921000.0,-13.52
42,ICHR,90.41,100.3,828560,Technology,Semiconductor Equipment & Materials,98.0,96.0,95.0,98.0,10.5874,8.9827,1173373.0,1601630.0,113.58,13.12,,3152330240,NO,95.23,80.57,44.42,84.5,57.7,2408,0.0,828560,NO,NO,2018-08-24,8215700.0,-20.4
43,KOD,41.1,41.31,570331,Healthcare,Biotechnology,98.0,97.0,13.0,93.0,3.0814,3.0664,753080.0,1062580.0,47.84,4.39,,2571973888,NO,37.18,37.19,28.46,36.81,33.02,1951,0.0,570331,NO,NO,2022-02-23,26802500.0,-14.09
45,PRAX,314.56,324.99,234950,Healthcare,Biotechnology,98.0,97.0,29.0,54.0,21.1214,20.7914,512486.0,681380.0,366.52,37.19,,8769547264,NO,309.03,313.4,266.26,312.49,312.72,1439,0.0,234950,NO,NO,2025-10-16,13741900.0,-14.18
50,SIMO,299.51,326.35,522921,Technology,Semiconductors,98.0,94.0,98.0,98.0,27.6436,22.7564,1062537.0,810500.0,355.0,70.12,,10155736064,NO,311.83,282.29,152.99,290.57,185.78,5290,0.0,522921,NO,NO,2023-07-26,17771600.0,-15.63
51,MBX,60.04,61.05,632139,Healthcare,Biotechnology,98.0,98.0,97.0,96.0,4.0768,4.0421,796140.0,1145070.0,66.55,9.63,,2857756160,NO,51.58,40.08,31.83,43.58,36.78,457,0.0,632139,NO,NO,2025-09-22,28303500.0,-9.78
53,DELL,427.11,434.97,4063799,Technology,Computer Hardware,98.0,92.0,98.0,98.0,30.8271,28.7014,8805867.0,7634430.0,469.47,110.22,,275973865472,NO,418.3,349.15,195.69,381.34,230.45,2488,0.0,4063799,NO,NO,2016-09-07,147907159.0,-9.02
57,DMRA,28.0,28.53,269352,Healthcare,Biotechnology,98.0,98.0,63.0,90.0,2.7132,2.6968,547550.0,1420920.0,38.33,2.45,,1723489408,NO,25.14,24.39,22.17,24.97,25.59,1430,0.0,269352,NO,NO,2025-10-07,77432200.0,-26.95
59,RVMD,183.95,186.88,1705462,Healthcare,Biotechnology,98.0,96.0,97.0,95.0,7.487,7.4047,3367106.0,3336640.0,193.82,34.0,,39107117056,NO,177.27,160.58,105.72,166.29,127.21,1610,0.0,1705462,NO,NO,2025-06-27,26439100.0,-5.09
63,LQDA,71.21,77.93,2168408,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,86.0,97.0,97.0,4.315,4.1729,1894729.0,1746870.0,82.96,13.88,,6332569600,NO,75.73,63.74,40.74,69.02,47.87,2000,0.0,2168408,NO,NO,2022-07-19,30246200.0,-14.16
74,AMD,534.39,557.89,22515725,Technology,Semiconductors,98.0,93.0,98.0,98.0,38.4057,30.2936,36670729.0,30150850.0,584.73,141.9,,871376683008,NO,533.25,485.84,289.53,505.47,331.14,11674,0.0,22515725,YES,NO,2018-08-27,325058400.0,-8.61
80,ANAB,69.81,66.39,840144,Healthcare,Biotechnology,97.0,97.0,95.0,97.0,4.0274,4.0096,674805.0,844120.0,72.36,11.4,,2066967936,NO,62.41,60.78,39.78,60.52,47.29,2377,0.0,840144,NO,NO,2019-11-08,26495100.0,-3.52
81,AMBQ,81.35,85.28,292082,Technology,Semiconductors,97.0,84.0,98.0,98.0,6.7721,6.1011,710327.0,646580.0,91.61,22.12,,1964231296,NO,83.65,74.03,40.72,81.12,47.9,239,0.0,292082,NO,NO,2025-07-30,5479500.0,-11.2
87,DNTH,98.64,97.6,537120,Healthcare,Biotechnology,97.0,96.0,68.0,98.0,5.465,5.4143,937493.0,1641120.0,102.33,18.08,,5392276992,NO,91.08,88.01,61.93,89.67,73.39,2024,0.0,537120,NO,NO,2025-09-08,5974200.0,-3.61
93,MANE,110.18,119.6,453932,Healthcare,Biotechnology,97.0,94.0,96.0,,8.8304,8.8304,659062.0,866050.0,131.24,32.0,,4603175936,NO,112.78,106.12,,107.03,,109,0.0,453932,NO,NO,2026-06-26,4047300.0,-16.05
98,TWST,90.35,90.64,839370,Healthcare,Diagnostics & Research,97.0,97.0,97.0,98.0,7.0132,6.8354,1796044.0,1933780.0,105.47,23.3,,5626212864,NO,91.4,73.52,48.29,78.96,57.42,1932,0.0,839370,NO,NO,2022-11-15,7568500.0,-14.34
104,LABU,272.84,293.84,491795,ETF,ETF,97.0,98.0,96.0,95.0,23.5869,22.3069,583259.0,573680.0,333.0,58.35,,0,NO,260.57,211.26,167.63,223.51,186.54,2797,0.0,491795,NO,NO,2025-04-09,7938800.0,-18.07
108,ACMR,94.08,103.0,643683,Technology,Semiconductor Equipment & Materials,97.0,93.0,97.0,96.0,10.6326,8.6549,1701037.0,1925650.0,127.19,23.03,,6501820928,NO,102.84,84.44,55.04,90.3,64.51,2182,0.0,643683,NO,NO,2024-02-28,12244400.0,-26.03
111,FBRX,44.12,43.92,740427,Healthcare,Biotechnology,97.0,98.0,88.0,96.0,3.6375,3.5325,432086.0,1410160.0,45.36,9.1,,903525312,NO,22.78,22.16,23.26,24.57,27.11,2323,0.0,740427,NO,NO,2024-11-20,29599400.0,-2.73
122,GH,158.4,160.05,1775646,Healthcare,Diagnostics & Research,97.0,95.0,97.0,92.0,9.0714,8.1564,2685726.0,4885000.0,174.08,40.35,,21003827200,NO,147.57,125.87,101.02,136.82,110.31,1951,0.0,1775646,NO,NO,2026-06-26,18771300.0,-9.01
125,VSXY,78.98,78.36,1191287,Consumer Cyclical,Apparel Retail,97.0,81.0,95.0,85.0,3.8686,3.7357,2277444.0,2025300.0,88.57,17.53,,6278256128,NO,79.98,66.32,52.08,71.14,59.66,1249,0.23,1191287,NO,NO,2024-03-07,25901500.0,-10.83
127,XMTR,96.67,96.07,867788,Industrials,Industrial Distribution,97.0,93.0,98.0,93.0,4.8641,4.8416,882904.0,898990.0,99.86,30.63,,5340616704,NO,92.29,85.59,61.53,91.05,65.64,1263,0.0,867788,NO,NO,2026-02-24,6999500.0,-3.19
131,VSAT,69.54,73.56,2129056,Technology,Communication Equipment,97.0,90.0,87.0,96.0,7.3621,6.9257,2542747.0,3737560.0,93.03,14.0,,9497006080,NO,71.0,71.17,49.33,71.43,56.58,7447,0.0,2129056,NO,NO,2024-06-28,18455500.0,-25.25
133,HNGE,90.0,88.8,2477969,Healthcare,Health Information Services,97.0,98.0,98.0,96.0,4.0238,3.9952,1821277.0,2616310.0,91.5,30.08,,6964211712,NO,78.52,64.94,49.7,70.62,51.85,285,0.0,2477969,NO,NO,2025-05-22,9172800.0,-1.64
137,MKSI,352.03,368.58,849625,Technology,Scientific & Technical Instruments,97.0,89.0,91.0,97.0,30.2071,23.0936,1324829.0,1657530.0,447.62,88.49,,23777558528,NO,382.95,340.6,231.18,348.65,273.28,6863,0.0,849625,NO,NO,2017-11-21,9564400.0,-21.36
138,SEZL,160.25,179.38,858053,Financial Services,Credit Services,97.0,97.0,98.0,97.0,11.6495,11.1588,687029.0,624260.0,185.0,49.5,,5388729856,NO,163.81,129.38,84.34,142.5,94.56,709,0.0,858053,NO,NO,2023-09-19,10405200.0,-13.38
139,AMAT,575.39,602.5,7095322,Technology,Semiconductor Equipment & Materials,97.0,92.0,94.0,97.0,54.8583,42.429,9296790.0,13932590.0,739.67,154.47,,456836317184,NO,609.85,512.01,351.11,536.4,411.32,11674,0.0,7095322,NO,NO,1997-10-24,245229200.0,-22.21
145,DDOG,260.24,257.54,3995404,Technology,Software - Application,97.0,91.0,98.0,97.0,13.0059,12.703,5853800.0,5203850.0,278.7,98.01,,92635078656,NO,243.14,223.38,159.78,238.26,164.52,1711,0.0,3995404,NO,NO,2025-07-08,86386000.0,-6.62
146,WYFI,36.29,38.5,3580038,Technology,Information Technology Services,97.0,98.0,98.0,97.0,5.8036,5.652,2060339.0,3023250.0,46.87,10.51,,1401309952,NO,36.31,29.71,22.74,31.51,21.66,233,0.0,3580038,NO,NO,2025-08-07,14776600.0,-22.57
147,STM,68.47,71.46,10825490,Technology,Semiconductors,97.0,11.0,96.0,97.0,4.365,3.0643,12584181.0,10746910.0,81.42,21.11,,61102616576,NO,73.02,68.7,39.89,70.37,47.09,7949,0.0,10825490,YES,NO,1994-12-08,41167800.0,-15.91
153,KLIC,106.49,113.41,657878,Technology,Semiconductor Equipment & Materials,96.0,72.0,92.0,97.0,10.3021,9.1193,1019608.0,1417800.0,135.8,31.32,,5572928000,NO,119.73,108.44,68.87,110.79,82.28,13460,0.0,657878,NO,NO,2000-08-03,23567800.0,-21.58
154,FLEX,129.5,135.8,2760091,Technology,Electronic Components,96.0,6.0,96.0,97.0,11.385,9.4764,7057859.0,5298420.0,166.86,47.83,,47447449600,NO,146.19,140.43,83.8,141.92,95.28,8132,0.0,2760091,NO,NO,2005-10-26,102901552.0,-22.39
160,FROG,92.02,90.74,1714388,Technology,Software - Application,96.0,91.0,98.0,93.0,5.2844,5.2544,2986240.0,5081920.0,99.22,34.05,,11145437184,NO,86.69,77.21,58.3,82.92,61.12,1461,0.18,1714388,NO,NO,2026-06-26,26093700.0,-7.26
165,EWTX,41.27,45.41,1004433,Healthcare,Biotechnology,96.0,96.0,89.0,95.0,2.935,2.8375,1477822.0,1470250.0,48.4,12.3,,4440363520,NO,40.06,36.56,28.02,37.49,32.28,1329,0.0,1004433,NO,NO,2025-04-02,16114400.0,-14.73
166,LASR,68.79,72.05,1027823,Technology,Semiconductors,96.0,87.0,53.0,95.0,6.4681,6.1017,1279181.0,1869290.0,86.95,17.84,,3880355072,NO,65.88,70.44,52.21,69.4,60.95,2063,0.0,1027823,NO,NO,2026-06-26,5746600.0,-20.89
171,LRCX,329.92,350.33,9756011,Technology,Semiconductor Equipment & Materials,96.0,55.0,88.0,95.0,31.1,22.9529,11174134.0,14447040.0,438.5,90.94,,412588408832,NO,372.73,330.91,229.25,337.81,266.63,10628,0.0,9756011,YES,NO,2012-06-04,298766000.0,-24.76
173,FTNT,160.62,157.51,4018534,Technology,Software - Infrastructure,96.0,92.0,97.0,97.0,6.6864,6.5614,6255868.0,5579050.0,165.28,70.12,,117677981696,NO,152.77,135.76,95.47,145.61,103.76,4185,0.1,4018534,NO,NO,2018-10-10,166853000.0,-2.82
178,SPHR,144.98,148.2,406754,Communication Services,Entertainment,96.0,51.0,77.0,94.0,8.5382,8.4585,713421.0,809170.0,174.6,37.89,,5189153792,NO,157.77,145.59,107.21,147.91,124.19,1571,0.0,406754,NO,NO,2023-12-05,9793100.0,-16.96
179,CRDO,236.88,257.79,6712455,Technology,Semiconductors,96.0,25.0,97.0,95.0,28.3114,24.7057,8673801.0,10579840.0,308.67,86.48,,44172886016,NO,258.48,226.12,161.39,233.07,167.45,1117,0.0,6712455,NO,NO,2026-06-26,38637200.0,-23.26
181,MTRN,246.75,257.66,221113,Basic Materials,Other Industrial Metals & Mining,96.0,87.0,95.0,96.0,15.5775,14.02,340314.0,477930.0,298.87,84.01,,5132766208,NO,266.53,233.63,162.04,243.99,183.31,11674,0.0,221113,NO,NO,2007-06-20,4251800.0,-17.44
186,SMTC,132.15,136.13,1631799,Technology,Semiconductors,96.0,2.0,95.0,96.0,12.5486,9.6829,3677209.0,4719490.0,177.35,46.02,,12309925888,NO,150.99,145.79,95.31,147.62,107.38,11674,0.0,1631799,NO,NO,2023-10-19,23292100.0,-25.49
197,DAVE,389.56,400.75,418983,Technology,Software - Application,96.0,98.0,97.0,95.0,24.138,23.4501,609549.0,593710.0,409.0,152.21,,4952962048,NO,348.37,293.65,229.57,313.27,243.92,1309,0.0,418983,NO,NO,2022-07-27,3887050.0,-4.75
200,ARWR,74.11,76.4,2479784,Healthcare,Biotechnology,96.0,75.0,78.0,73.0,4.2552,4.1397,2093626.0,3738000.0,87.83,14.3,,10438914048,NO,80.56,77.6,62.01,77.23,69.21,8196,0.0,2479784,NO,NO,2014-10-08,54778100.0,-15.62
201,CEVA,42.71,45.54,528553,Technology,Semiconductors,96.0,70.0,97.0,96.0,4.0257,3.4907,892400.0,770670.0,51.6,17.02,,1189873536,NO,45.16,41.79,27.64,42.62,29.39,5959,0.0,528553,NO,NO,2025-11-19,4236800.0,-17.23
208,FIX,1732.03,1756.09,317800,Industrials,Engineering & Construction,96.0,40.0,64.0,96.0,115.3872,89.7993,465649.0,574300.0,2073.99,513.99,,60939689984,NO,1870.58,1882.85,1335.4,1842.18,1527.23,7304,0.0,317800,NO,NO,2025-12-19,8010000.0,-16.49
211,AXGN,39.49,40.58,1261532,Healthcare,Medical Devices,96.0,9.0,87.0,80.0,2.7621,2.7236,1260093.0,1731690.0,46.95,11.25,,2099992320,NO,43.95,42.55,32.45,42.29,36.88,9966,0.0,1261532,NO,NO,2025-07-29,5556000.0,-15.89
213,PANW,330.3,325.91,5335109,Technology,Software - Infrastructure,96.0,96.0,98.0,95.0,17.4979,17.3993,8122075.0,8338870.0,368.17,139.57,,269194493952,NO,312.83,270.07,205.37,293.3,211.83,3513,0.0,5335109,NO,NO,2017-03-01,130718400.0,-10.29
214,AIS,71.94,76.51,448949,ETF,ETF,96.0,54.0,94.0,96.0,5.0323,3.274,646101.0,792360.0,88.8,27.52,,0,NO,79.25,74.23,49.72,75.16,55.88,401,0.0,448949,NO,NO,2026-07-02,1490800.0,-18.99
216,ONTO,304.21,321.44,1121352,Technology,Semiconductor Equipment & Materials,96.0,90.0,83.0,95.0,31.2111,24.16,1277649.0,1656220.0,386.46,89.4,,15132490752,NO,324.48,294.63,211.23,296.03,246.37,1684,0.0,1121352,NO,NO,2023-10-17,9552200.0,-21.28
217,ELVN,50.87,51.09,585835,Healthcare,Biotechnology,96.0,97.0,75.0,97.0,2.5675,2.5329,1335990.0,1770530.0,52.39,14.79,,3634065152,NO,48.43,43.26,30.5,45.02,36.1,1591,0.0,585835,NO,NO,2022-09-07,25749275.0,-2.9
225,TWLO,218.24,214.56,1902696,Technology,Software - Infrastructure,96.0,77.0,97.0,94.0,10.2589,10.0639,2655255.0,1771120.0,238.48,91.84,,33123127296,NO,201.16,199.77,143.2,202.67,156.04,2526,0.0,1902696,NO,NO,2022-11-04,44840800.0,-8.49
228,NGNE,38.32,39.63,235775,Healthcare,Biotechnology,95.0,97.0,97.0,97.0,3.0885,3.0456,210888.0,445510.0,43.66,15.93,,764496000,NO,33.38,30.47,24.33,31.83,24.74,3105,0.0,235775,NO,NO,2015-08-07,3112795.0,-12.23
233,PSI,151.68,159.42,300932,ETF,ETF,95.0,50.0,92.0,96.0,11.6543,8.3929,450154.0,448630.0,189.24,57.31,,0,NO,167.66,157.44,106.02,158.59,121.13,5295,0.0,300932,NO,NO,2007-10-25,9293700.0,-19.85
239,MRNA,67.01,68.27,8512203,Healthcare,Biotechnology,95.0,98.0,91.0,97.0,5.8064,5.6171,7903881.0,10384390.0,85.6,22.28,,26588649472,NO,66.51,55.58,42.59,58.67,50.49,1907,0.0,8512203,NO,NO,2020-12-01,125130400.0,-21.72
242,OKTA,139.53,138.63,2224004,Technology,Software - Infrastructure,95.0,95.0,98.0,93.0,7.1756,7.0077,3901211.0,3313770.0,153.2,62.66,,24466089984,NO,129.91,110.07,90.44,119.5,93.59,2327,0.0,2224004,NO,NO,2022-09-01,45872000.0,-8.92
245,MPLT,36.57,39.32,509840,Healthcare,Biotechnology,95.0,97.0,92.0,97.0,2.8287,2.8109,381813.0,640640.0,40.43,12.24,,1658291328,NO,33.24,30.73,,31.76,24.4,177,0.0,509840,NO,NO,2025-12-19,3294600.0,-9.55
250,HUM,406.0,392.22,1120574,Healthcare,Healthcare Plans,95.0,89.0,97.0,92.0,13.9314,13.6243,1625478.0,1394910.0,415.0,163.11,,48744972288,NO,383.25,334.9,257.03,358.72,262.11,11221,1.91,1120574,NO,NO,2008-03-12,64314100.0,-2.17
257,VCYT,57.48,56.97,809723,Healthcare,Diagnostics & Research,95.0,94.0,97.0,88.0,2.9531,2.8484,1192539.0,1341120.0,60.91,22.61,,4586481152,NO,55.75,48.03,40.33,51.16,41.25,3192,0.0,809723,NO,NO,2025-07-28,15571600.0,-5.63
258,SOXX,553.61,581.34,8153452,ETF,ETF,95.0,52.0,94.0,96.0,36.2471,26.0,9341683.0,10201750.0,655.95,232.33,,0,NO,598.16,560.3,385.48,568.16,432.63,6285,0.0,8153452,NO,NO,2025-10-10,26691200.0,-15.6
259,ENVA,232.01,238.09,262628,Financial Services,Credit Services,95.0,96.0,96.0,91.0,9.6631,9.4566,316062.0,487940.0,246.38,99.61,,5773544448,NO,220.69,188.62,152.84,198.01,167.87,2930,0.0,262628,NO,NO,2015-12-18,2255200.0,-5.83
261,PDFS,52.79,55.52,390383,Technology,Software - Application,95.0,5.0,92.0,96.0,5.0836,4.0471,833862.0,904430.0,71.69,18.12,,2210196992,NO,61.28,54.44,37.09,55.11,42.05,6273,0.0,390383,NO,NO,2026-05-14,5406700.0,-26.36
263,TIGO,95.74,96.96,1227912,Communication Services,Telecom Services,95.0,82.0,80.0,96.0,3.3566,3.2364,1759981.0,1973170.0,98.94,37.94,,16040417280,NO,90.93,86.81,67.19,88.7,76.1,1886,0.0,1227912,NO,NO,2026-05-29,15237500.0,-3.23
264,DVA,235.58,232.8,464751,Healthcare,Medical Care Facilities,95.0,94.0,95.0,97.0,6.4971,6.2593,873736.0,921970.0,239.64,101.0,,15120702464,NO,220.68,202.6,149.21,212.17,164.38,7723,0.24,464751,NO,NO,1999-02-18,56235600.0,-1.69
266,LGND,309.25,316.24,245695,Healthcare,Biotechnology,95.0,96.0,95.0,93.0,13.1636,12.9086,334359.0,536180.0,326.63,120.68,,6197698048,NO,294.63,254.94,211.83,269.05,224.92,8468,0.0,245695,NO,NO,2019-01-16,13747168.0,-5.32
267,PTGX,129.89,131.42,541006,Healthcare,Biotechnology,95.0,95.0,91.0,94.0,5.8577,5.8112,722652.0,1074560.0,141.1,50.48,,8353403904,NO,123.51,109.8,92.57,113.58,98.94,2492,0.0,541006,NO,NO,2021-10-11,45683600.0,-7.94
269,ATRO,72.03,72.5,352947,Industrials,Aerospace & Defense,95.0,87.0,88.0,91.0,4.2971,4.2057,757044.0,967060.0,88.72,21.76,,3554565888,NO,77.63,69.96,54.71,72.12,61.94,11674,0.0,352947,NO,NO,2025-09-10,7185830.0,-18.81
274,CORT,85.9,91.88,1324114,Healthcare,Biotechnology,95.0,87.0,97.0,97.0,3.905,3.8164,1091824.0,1068140.0,95.11,28.66,,9221501952,NO,86.39,71.79,60.99,77.68,54.12,5596,0.0,1324114,NO,NO,2020-09-02,88404100.0,-9.68
275,BHE,81.77,85.06,363529,Technology,Electronic Components,95.0,17.0,90.0,96.0,5.4771,4.6557,495352.0,625450.0,100.41,34.44,,2933665024,NO,89.74,87.01,59.37,86.55,67.46,9075,0.0,363529,NO,NO,2003-04-22,6885225.0,-18.56
276,CRWD,187.91,187.18,6168490,Technology,Software - Infrastructure,95.0,92.0,97.0,94.0,9.594,9.4781,12671580.0,11226280.0,209.5,85.68,,191341101056,NO,181.52,164.72,127.84,175.11,130.22,1780,0.0,6168490,NO,NO,2024-06-21,209024000.0,-10.31
277,PBF,57.44,53.18,2957866,Energy,Oil & Gas Refining & Marketing,95.0,97.0,93.0,96.0,2.8332,2.5704,2925522.0,3260410.0,58.06,21.24,,6795637760,NO,45.19,43.13,37.43,44.64,40.18,3413,3.25,2957866,NO,NO,2022-11-30,33081200.0,-1.07
278,CRS,566.85,578.61,412484,Industrials,Metal Fabrication,95.0,85.0,91.0,96.0,24.47,23.4493,741542.0,905010.0,625.99,228.0,,28164288512,NO,587.57,508.76,383.02,527.81,428.2,13460,0.0,412484,NO,NO,2020-07-31,10557100.0,-9.45
284,TRAX,35.01,36.24,965823,Healthcare,Biotechnology,95.0,98.0,95.0,,3.0562,2.984,633465.0,1211400.0,38.49,14.72,,1221582208,NO,20.64,18.94,,20.83,,68,0.0,965823,NO,NO,2026-07-09,4512600.0,-9.04
286,USD,89.2,96.96,840320,ETF,ETF,95.0,58.0,94.0,95.0,8.8207,6.7021,1046550.0,833720.0,116.5,37.81,,0,NO,96.93,95.9,65.46,95.46,71.6,4891,0.0,840320,NO,NO,2008-12-09,144076800.0,-23.43
287,SBIT,60.93,57.82,506659,ETF,ETF,95.0,9.0,89.0,93.0,4.4697,3.4252,960249.0,712990.0,76.52,23.6,,0,NO,61.79,53.04,46.47,57.02,52.16,571,4.55,506659,NO,NO,2026-02-05,7663200.0,-20.37
288,KYMR,110.4,119.35,809412,Healthcare,Biotechnology,95.0,98.0,90.0,92.0,8.5293,7.8879,790278.0,1225200.0,130.05,36.65,,9081237504,NO,105.52,90.45,78.41,94.47,85.16,1478,0.0,809412,NO,NO,2025-12-08,7495500.0,-15.11
292,SOXQ,97.1,102.06,2131251,ETF,ETF,95.0,42.0,93.0,95.0,6.0908,4.3619,2618491.0,2574830.0,115.33,42.67,,0,NO,105.15,99.32,69.79,100.48,77.6,1276,0.0,2131251,NO,NO,2026-06-05,6881000.0,-15.81
297,ECPG,90.91,92.58,225910,Financial Services,Credit Services,95.0,90.0,85.0,94.0,3.1821,3.1721,348301.0,418360.0,94.6,35.67,,1949147904,NO,88.03,83.97,64.12,85.23,72.69,6793,0.0,225910,NO,NO,2005-01-20,6711200.0,-3.9
300,VRT,305.87,318.86,3691757,Industrials,Electrical Equipment & Parts,95.0,86.0,48.0,96.0,23.0164,17.8468,6251618.0,7238250.0,379.94,118.7,,117487353856,NO,316.58,324.73,237.66,317.97,267.47,1995,0.0,3691757,NO,NO,2026-03-20,87826600.0,-19.5
