Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
12,FBRX,76.5,59.7,17108344,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,7.1476,5.7244,505096.0,682270.0,76.6,9.1,,1566629376,NO,38.3,26.85,24.97,34.19,30.09,2332,28.01,17108344,YES,NO,2024-11-20,29599400,-0.13
19,SYRE,100.04,102.13,669297,Healthcare,Biotechnology,98.0,92.0,96.0,98.0,6.1486,5.8386,1352434.0,1136690.0,105.09,14.51,,8687599616,NO,95.99,85.45,50.78,89.09,62.68,2590,0.0,669297,NO,NO,2023-06-22,10228380,-4.81
26,DMRA,29.44,28.82,537037,Healthcare,Biotechnology,98.0,97.0,89.0,77.0,2.7722,2.7579,581991.0,469420.0,38.33,2.45,,1812125952,NO,29.45,25.58,23.44,26.15,25.78,1440,0.0,537037,NO,NO,2025-10-07,77432200,-23.19
28,ORKA,90.2,92.16,660770,Healthcare,Biotechnology,98.0,76.0,94.0,98.0,4.8507,4.7393,1673886.0,970910.0,97.78,12.84,,5440151040,NO,89.03,75.34,47.64,79.86,57.25,7285,0.0,730785,NO,NO,2026-04-29,7921000,-7.75
29,LQDA,84.42,86.22,1445359,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,88.0,98.0,97.0,5.7414,5.5299,1966213.0,1539050.0,91.1,16.82,,7507309568,NO,79.89,71.03,43.69,75.16,51.66,2010,0.0,1445359,NO,NO,2022-07-19,30246200,-7.33
34,MBX,61.3,62.0,289725,Healthcare,Biotechnology,98.0,96.0,98.0,96.0,5.0387,4.9026,860436.0,791810.0,66.66,9.63,,2917729024,NO,59.76,45.33,33.98,49.77,38.94,467,0.0,289725,NO,NO,2025-09-22,28303500,-8.04
36,DFTX,42.65,43.17,1520431,Healthcare,Biotechnology,98.0,15.0,98.0,98.0,2.9393,2.8542,2785908.0,1545980.0,49.2,7.96,,5661499904,NO,44.74,33.52,20.5,36.33,24.68,2435,0.0,1532654,NO,NO,2024-03-07,38010300,-13.31
37,DELL,426.91,437.5,4922094,Technology,Computer Hardware,98.0,77.0,98.0,98.0,31.5136,28.7807,8757957.0,6548330.0,469.47,110.22,,275844661248,NO,421.43,386.81,209.61,410.99,249.67,2498,0.0,4922094,NO,NO,2016-09-07,147907159,-9.07
40,TXG,45.92,46.27,2070172,Healthcare,Health Information Services,98.0,97.0,98.0,97.0,2.9557,2.8246,3166265.0,3169280.0,49.5,11.16,,5829828096,NO,42.7,34.51,22.64,37.74,26.66,1726,0.0,2070172,NO,NO,2025-06-27,17909500,-7.23
44,RVMD,188.07,189.23,1412359,Healthcare,Biotechnology,98.0,81.0,96.0,95.0,7.0391,6.9569,2809275.0,1922210.0,194.56,34.0,,39983017984,NO,186.82,168.45,112.69,174.52,134.53,1620,0.0,1412994,NO,NO,2025-06-27,26439100,-3.34
53,DNTH,104.49,103.87,430154,Healthcare,Biotechnology,98.0,93.0,89.0,97.0,5.7735,5.7121,992604.0,895560.0,107.99,18.08,,5712074240,NO,99.3,90.97,65.21,93.93,77.85,2034,0.0,474088,NO,NO,2025-09-08,5974200,-3.24
55,MANE,111.42,109.51,554137,Healthcare,Biotechnology,98.0,11.0,97.0,,10.12,9.4514,667170.0,708280.0,131.24,32.0,,4654981120,NO,116.49,107.12,,109.1,,119,1.41,554137,NO,NO,2026-06-26,4047300,-15.1
58,SPCG,35.85,34.97,685029,ETF,ETF,98.0,98.0,,,3.2807,3.1085,2716784.0,1126320.0,38.89,12.12,,0,NO,26.0,,,,,27,0.0,685029,NO,NO,2026-07-01,8717600,-7.82
66,HUT,104.59,117.67,3972659,Financial Services,Capital Markets,98.0,7.0,94.0,97.0,10.6745,9.2973,4593686.0,4269520.0,140.8,18.68,,11776218112,NO,105.03,111.35,68.59,111.65,80.14,2106,0.0,3972659,NO,NO,2025-12-17,22652500,-25.72
67,SNK,35.16,34.27,1473523,ETF,ETF,98.0,98.0,,,3.1925,3.039,4923307.0,1708150.0,37.99,9.94,,0,NO,25.49,,,,,29,2.58,1473523,NO,NO,2026-06-16,23539500,-7.45
68,VSXY,85.32,83.55,1632394,Consumer Cyclical,Apparel Retail,98.0,70.0,97.0,93.0,3.9364,3.7553,2298950.0,1743910.0,90.0,18.04,,6782233600,NO,81.71,73.39,54.91,78.43,61.8,1259,0.9,1632394,NO,NO,2024-03-07,25901500,-5.2
77,TRAX,42.03,35.52,2590538,Healthcare,Biotechnology,97.0,98.0,98.0,,4.8571,4.4793,678531.0,714110.0,46.45,14.72,,1466526720,NO,30.5,22.35,,25.33,,78,0.0,2590538,NO,NO,2026-07-09,4512600,-9.52
79,ARWR,85.53,85.6,2359145,Healthcare,Biotechnology,97.0,85.0,87.0,88.0,4.9638,4.0776,2200109.0,2765430.0,95.49,15.01,,12047501312,NO,80.12,77.96,64.19,79.2,70.32,8206,0.0,2359145,NO,NO,2014-10-08,54778100,-10.43
81,SPCQ,27.1,26.5,795937,ETF,ETF,97.0,98.0,,,2.5382,2.3539,3136435.0,1334840.0,29.5,7.98,,0,NO,19.97,,,,,29,0.0,795937,NO,NO,2026-06-16,14670200,-8.14
83,VSAT,74.87,74.27,1313827,Technology,Communication Equipment,97.0,96.0,89.0,96.0,5.0464,4.8514,2643929.0,2060330.0,93.03,14.36,,10224918528,NO,74.49,71.96,51.22,72.13,59.21,7456,0.0,1319255,NO,NO,2024-06-28,18455500,-19.52
86,KOD,41.91,41.41,463333,Healthcare,Biotechnology,97.0,96.0,14.0,96.0,2.9211,2.8854,720906.0,539900.0,47.84,6.21,,2622662400,NO,40.5,37.14,29.8,37.97,33.98,1961,0.0,463333,NO,NO,2022-02-23,26802500,-12.4
97,BTSG,71.98,72.91,1755378,Healthcare,Health Information Services,97.0,72.0,96.0,97.0,2.7543,2.6342,3929849.0,6178400.0,73.75,19.01,,14126681088,NO,70.29,65.1,45.85,67.36,52.04,626,0.0,1755378,NO,NO,2026-07-16,32760800,-2.4
100,TVTX,56.68,57.36,1663212,Healthcare,Biotechnology,97.0,17.0,96.0,97.0,2.6,2.59,2103557.0,1113380.0,60.1,15.03,,5270837760,NO,56.91,52.03,37.76,54.33,40.25,3447,0.0,1663212,NO,NO,2021-08-16,31010800,-5.69
104,DK,64.44,63.2,886428,Energy,Oil & Gas Refining & Marketing,97.0,98.0,97.0,98.0,2.9518,2.6625,1235778.0,1224330.0,68.93,19.81,,0,NO,58.75,50.61,40.64,52.83,43.58,5088,0.0,886428,NO,NO,2014-05-15,9035100,-6.51
108,TWST,86.54,90.27,1327306,Healthcare,Diagnostics & Research,97.0,7.0,96.0,97.0,6.3564,6.175,1728865.0,1144470.0,105.47,23.3,,5388959232,NO,93.74,80.4,51.43,86.02,61.25,1942,0.0,1327306,NO,NO,2022-11-15,7568500,-17.95
117,AMBQ,68.28,70.28,649204,Technology,Semiconductors,97.0,3.0,98.0,97.0,6.0983,5.4036,724136.0,413670.0,91.61,22.12,,1648650496,NO,79.75,79.88,42.98,78.86,50.21,249,0.0,649204,NO,NO,2025-07-30,5479500,-25.47
118,AMD,494.95,521.95,31641349,Technology,Semiconductors,97.0,11.0,96.0,97.0,36.4221,31.2636,33577931.0,26274890.0,584.73,149.22,,807065747456,NO,531.73,509.47,307.09,514.14,349.14,11684,0.0,31641349,YES,NO,2018-08-27,325058400,-15.35
