Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
13,MRNA,174.38,62.96,185057621,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,11.6266,7.8413,6881288.0,5812530.0,176.66,22.28,,69618761728,NO,64.2,63.91,47.59,74.68,57.61,1934,84.63,185077360,YES,YES,2026-08-19,185077360,-1.29
19,ORKA,109.69,113.08,1302889,Healthcare,Biotechnology,98.0,91.0,98.0,98.0,5.3214,5.3214,1236700.0,715250.0,115.51,14.1,,7262542336,NO,100.32,89.8,54.03,93.59,64.92,7302,0.0,1302889,NO,NO,2026-04-29,7921000,-5.04
21,TWST,142.39,116.1,3495111,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,10.3586,8.8643,1776385.0,1632390.0,142.84,23.3,,8928910336,NO,108.11,95.71,57.28,102.94,69.97,1956,10.63,3495111,NO,NO,2022-11-15,7568500,-0.32
23,TXG,62.19,55.63,3902219,Healthcare,Health Information Services,98.0,96.0,98.0,98.0,4.0214,3.8314,3255191.0,3362830.0,62.36,11.16,,8102807552,NO,51.76,43.38,26.05,46.08,30.27,1743,5.11,3902219,NO,NO,2025-06-27,17909500,-0.27
24,AEHR,107.96,123.25,2911849,Technology,Semiconductor Equipment & Materials,98.0,84.0,92.0,98.0,15.6201,14.3894,2495917.0,2588170.0,147.4,16.38,,3521703680,NO,101.23,94.76,58.85,93.21,73.36,7297,0.0,2911849,NO,NO,2021-07-19,139700300,-26.76
25,SYRE,108.92,107.82,905341,Healthcare,Biotechnology,98.0,91.0,95.0,98.0,5.8669,5.5459,1243291.0,760830.0,110.17,14.51,,9458749440,NO,102.52,94.18,56.51,98.19,70.11,2604,0.0,904764,NO,NO,2023-06-22,10228380,-1.13
27,MU,937.1,940.76,25693590,Technology,Semiconductors,98.0,13.0,92.0,97.0,63.3236,54.5328,49202309.0,33409840.0,1255.0,113.46,,0,NO,894.74,962.32,563.69,960.04,685.29,10636,0.0,25693590,YES,NO,2013-10-11,153906100,-25.33
29,DFTX,45.82,46.18,1746550,Healthcare,Biotechnology,98.0,78.0,98.0,98.0,3.0882,2.8646,3028916.0,2786130.0,49.7,8.7,,6156693504,NO,43.72,40.33,23.0,42.72,27.68,2451,0.0,1746550,NO,NO,2024-03-07,38010300,-7.81
36,ETON,61.48,63.43,608542,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,98.0,4.2421,3.1879,522058.0,778900.0,63.83,14.27,,1757291136,NO,47.76,39.89,25.26,44.12,30.54,1947,0.0,608542,NO,NO,2023-08-11,15757000,-3.68
41,RVMD,214.66,216.0,1307565,Healthcare,Biotechnology,98.0,92.0,95.0,97.0,7.4742,7.3706,2567493.0,1618450.0,220.3,35.42,,46009454592,NO,197.64,184.45,125.15,190.76,143.41,1637,0.0,1307565,NO,NO,2025-06-27,26439100,-2.56
45,MBX,68.4,66.52,497147,Healthcare,Biotechnology,98.0,82.0,98.0,96.0,3.7754,3.7519,774964.0,443820.0,72.64,9.63,,3294150656,NO,65.56,55.97,37.86,61.04,42.27,482,1.47,497147,NO,NO,2025-09-22,28303500,-5.84
46,DELL,437.55,468.65,7053049,Technology,Computer Hardware,98.0,83.0,97.0,98.0,33.0957,29.9736,8718316.0,5715850.0,514.0,110.22,,282719584256,NO,444.04,425.51,234.3,425.96,283.13,2515,0.0,7053049,NO,NO,2016-09-07,147907159,-14.87
48,LABU,341.55,289.98,711371,ETF,ETF,98.0,95.0,98.0,97.0,21.0471,18.8935,519361.0,420290.0,341.91,65.82,,0,NO,264.27,256.84,188.57,271.42,203.81,2824,9.84,711371,NO,NO,2025-04-09,7938800,-0.11
49,LITE,827.6,873.31,4252209,Technology,Communication Equipment,98.0,20.0,9.0,91.0,88.0647,80.6511,5303258.0,5757610.0,1085.68,111.2,,74235715584,NO,809.84,812.99,645.9,805.1,780.92,2785,0.0,4252209,NO,NO,2026-03-20,22868800,-23.77
51,ATEX,88.68,90.75,274305,Communication Services,Telecom Services,98.0,2.0,96.0,98.0,7.2589,6.9282,459153.0,402920.0,113.0,17.58,,1738995840,NO,94.19,93.06,49.38,93.71,61.79,2903,0.0,274305,NO,NO,2020-12-21,3077900,-21.52
52,DNTH,113.7,115.54,726592,Healthcare,Biotechnology,98.0,80.0,92.0,98.0,5.4511,5.3961,1060100.0,698410.0,117.88,22.06,,6359738368,NO,109.43,98.25,70.94,102.47,84.73,2049,0.0,726592,NO,NO,2025-09-08,5974200,-3.55
53,PRAX,386.19,369.84,421793,Healthcare,Biotechnology,98.0,95.0,79.0,76.0,20.9997,18.5554,498638.0,503630.0,392.45,37.19,,10782419968,NO,340.99,315.6,295.27,331.48,321.85,1463,2.02,421793,NO,NO,2025-10-16,13741900,-1.6
66,TRAX,45.5,43.88,790908,Healthcare,Biotechnology,98.0,94.0,98.0,,3.3914,3.2907,747979.0,613800.0,49.91,14.72,,1625753344,NO,43.78,31.0,,34.37,,93,3.12,799872,NO,NO,2026-07-09,4512600,-8.84
70,UMAC,28.3,30.58,4474528,Technology,Computer Hardware,98.0,98.0,98.0,97.0,3.2186,2.956,6182719.0,6138650.0,34.93,7.25,,1413769088,NO,24.83,22.55,16.51,23.09,18.65,630,0.0,4474528,NO,NO,2024-11-29,62631500,-18.98
76,VSXY,88.61,83.93,1076579,Consumer Cyclical,Apparel Retail,98.0,82.0,98.0,94.0,4.2881,4.0724,2197377.0,1585620.0,102.46,21.23,,7043761152,NO,89.49,83.43,59.13,85.5,64.92,1273,1.67,1076579,NO,NO,2024-03-07,25901500,-13.52
87,PLSE,47.02,46.0,418243,Healthcare,Medical Instruments & Supplies,97.0,98.0,97.0,97.0,3.0966,3.0811,370451.0,480620.0,48.84,12.56,,3353588992,NO,39.03,31.64,21.75,33.75,25.69,2575,0.15,418243,NO,NO,2022-09-26,4339700,-3.73
