Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
17,MRNA,133.32,174.38,97325610,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,14.5545,9.3849,9954896.0,24830350.0,176.66,22.28,,53226135552,NO,68.01,65.62,48.13,70.58,56.24,1935,0.0,97325610,YES,NO,2026-08-19,199252300,-24.53
19,TWST,136.33,142.39,2377808,Healthcare,Diagnostics & Research,98.0,97.0,98.0,98.0,10.595,9.18,1799530.0,1657520.0,145.51,23.3,,8548903424,NO,108.98,97.35,58.27,102.35,69.78,1959,0.0,2377808,NO,NO,2022-11-15,7568500,-6.31
21,TXG,63.87,62.19,3153293,Healthcare,Health Information Services,98.0,97.0,98.0,98.0,4.0033,3.8133,3271022.0,3503800.0,64.53,11.16,,8321696768,NO,52.55,44.05,26.3,46.25,30.32,1744,0.0,3153293,NO,NO,2025-06-27,17909500,-1.02
24,ORKA,104.86,109.69,770564,Healthcare,Biotechnology,98.0,89.0,97.0,98.0,5.4164,5.2832,1234679.0,781560.0,115.52,14.1,,6942749184,NO,100.74,88.71,53.42,93.24,64.8,7300,0.0,770564,NO,NO,2026-04-29,7921000,-9.23
26,MU,974.33,937.11,24921901,Technology,Semiconductors,98.0,52.0,93.0,97.0,58.705,49.9143,48850585.0,32639860.0,1255.0,114.25,,0,NO,893.95,963.09,567.44,963.77,686.53,10637,0.0,24921901,YES,NO,2013-10-11,153906100,-22.36
27,SYRE,107.79,108.92,700601,Healthcare,Biotechnology,98.0,84.0,96.0,98.0,5.7205,5.4841,1244546.0,773690.0,110.17,14.51,,9504249856,NO,102.96,96.33,58.06,97.76,69.97,2608,0.0,700601,NO,NO,2023-06-22,10228380,-2.16
31,DFTX,45.4,45.82,1630564,Healthcare,Biotechnology,98.0,46.0,98.0,98.0,3.0225,2.7904,3033020.0,2804640.0,49.7,8.7,,6100259328,NO,43.81,40.78,23.16,42.68,27.67,2452,0.0,1630564,NO,NO,2024-03-07,38010300,-8.65
33,LITE,879.28,827.6,4161466,Technology,Communication Equipment,98.0,79.0,42.0,91.0,87.018,79.6044,5290451.0,5855520.0,1085.68,115.2,,78871420928,NO,812.12,814.14,649.28,810.27,782.64,2786,0.0,4161466,NO,NO,2026-03-20,22868800,-19.01
39,ETON,59.91,61.48,552499,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,97.0,98.0,98.0,4.1421,3.235,523504.0,800890.0,63.83,14.27,,1712415616,NO,48.92,41.15,25.74,43.7,30.4,1950,0.0,552499,NO,NO,2023-08-11,15757000,-6.14
42,DELL,434.78,437.55,3616545,Technology,Computer Hardware,98.0,20.0,97.0,98.0,31.7064,28.5843,8762593.0,5725240.0,514.0,110.22,,280929796096,NO,443.81,426.57,235.66,425.68,283.04,2516,0.0,3616545,NO,NO,2016-09-07,147907159,-15.41
