Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
38,STX,910.34,890.09,3969817.0,Technology,Computer Hardware,98.0,84.0,96.0,98.0,88.1636,73.6136,4352104.0,5142070.0,1145.0,138.3,,205966360576,NO,953.1,868.75,473.13,874.98,566.65,5931,0.0,3969817,NO,NO,2012-06-29,89629700,-20.49
44,ORKA,86.79,88.27,499644.0,Healthcare,Biotechnology,98.0,96.0,92.0,98.0,6.3993,5.7743,1836985.0,2142410.0,97.78,12.84,,5234487296,NO,81.97,70.12,43.7,71.06,51.14,7274,0.0,499644,NO,NO,2026-04-29,7921000,-11.24
46,PRAX,324.99,333.12,328215.0,Healthcare,Biotechnology,98.0,96.0,39.0,63.0,21.5456,21.2899,510106.0,726340.0,366.52,37.19,,9060322304,NO,305.7,313.58,264.93,314.03,311.33,1438,0.0,328215,NO,NO,2025-10-16,13741900,-11.33
47,KOD,41.31,40.08,996285.0,Healthcare,Biotechnology,98.0,97.0,18.0,93.0,3.0754,3.0418,753409.0,1065820.0,47.84,4.32,,2585115392,NO,36.82,37.24,28.32,36.8,32.51,1950,0.0,996285,NO,NO,2022-02-23,26802500,-13.65
48,SIMO,326.35,324.26,530181.0,Technology,Semiconductors,98.0,96.0,98.0,98.0,27.9068,23.1189,1061152.0,834790.0,355.0,70.12,,11065822208,NO,310.57,280.65,151.95,285.98,178.75,5289,0.0,530181,NO,NO,2023-07-26,17771600,-8.07
49,LQDA,77.93,81.45,1144361.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,95.0,97.0,97.0,4.1271,3.9918,1887101.0,1787570.0,82.96,13.76,,6930166784,NO,75.75,63.08,40.5,66.12,46.65,1999,0.0,1144361,NO,NO,2022-07-19,30246200,-6.06
55,ALAB,412.97,417.45,2157572.0,Technology,Semiconductors,98.0,94.0,98.0,97.0,45.1479,39.6528,6264126.0,5556460.0,499.48,88.19,,70786334720,NO,405.95,325.17,199.76,339.46,214.74,578,0.0,2157572,NO,NO,2024-11-05,24756900,-17.32
56,VPG,112.7,113.49,323295.0,Technology,Scientific & Technical Instruments,98.0,6.0,98.0,98.0,11.96,10.7879,552001.0,710260.0,151.78,25.58,,1499022720,NO,131.7,111.98,58.99,116.41,69.69,4036,0.0,323295,NO,NO,2026-05-13,1453400,-25.75
58,DELL,434.97,450.22,5041286.0,Technology,Computer Hardware,98.0,91.0,98.0,98.0,31.9929,29.5114,8893659.0,8237210.0,469.47,110.22,,281052545024,NO,416.52,344.72,194.22,364.68,220.42,2487,0.0,5041286,NO,NO,2016-09-07,147907159,-7.35
60,RVMD,186.88,191.13,1336162.0,Healthcare,Biotechnology,98.0,95.0,97.0,96.0,7.3374,7.3181,3586232.0,3752030.0,193.82,34.0,,39730028544,NO,175.54,159.71,105.02,162.08,123.7,1609,0.0,1336162,NO,NO,2025-06-27,26439100,-3.58
63,UCTT,106.27,106.19,937133.0,Technology,Semiconductor Equipment & Materials,98.0,92.0,94.0,98.0,13.0943,11.0893,1262259.0,2014660.0,144.22,21.28,,4763908608,NO,113.56,95.79,55.98,98.64,68.41,5608,0.0,937133,NO,NO,2018-01-02,7165600,-26.31
65,MBX,61.05,65.71,851975.0,Healthcare,Biotechnology,98.0,98.0,97.0,96.0,3.9747,3.9365,787093.0,1183090.0,66.55,9.63,,2905829632,NO,50.44,39.45,31.62,41.67,35.79,456,0.0,851975,NO,NO,2025-09-22,28303500,-8.26
66,AMD,557.89,546.72,20605362.0,Technology,Semiconductors,98.0,93.0,98.0,98.0,38.1457,30.4636,36704891.0,30784190.0,584.73,141.6,,909695778816,NO,530.95,481.9,287.66,497.55,320.45,11673,0.0,20605362,YES,NO,2018-08-27,325058400,-4.59
71,INTC,109.84,112.54,70252303.0,Technology,Semiconductors,98.0,51.0,96.0,97.0,9.9929,8.5236,135269268.0,111544370.0,142.35,18.97,,552055799808,NO,124.58,117.0,62.47,118.44,73.59,11673,0.0,70252303,YES,NO,1993-04-19,567708800,-22.84
73,MANE,119.6,124.91,334692.0,Healthcare,Biotechnology,98.0,95.0,97.0,,8.8666,8.7195,664491.0,933490.0,131.24,32.0,,4996730880,NO,111.99,106.04,,106.63,,108,0.0,334692,NO,NO,2026-06-26,4047300,-8.87
74,DMRA,28.53,30.78,311620.0,Healthcare,Biotechnology,98.0,97.0,57.0,89.0,2.8229,2.7864,546336.0,1427710.0,38.33,2.45,,1756112640,NO,24.81,24.31,22.05,24.58,25.56,1429,0.0,311620,NO,NO,2025-10-07,77432200,-25.57
75,AMBQ,85.28,85.59,439565.0,Technology,Semiconductors,97.0,90.0,98.0,98.0,6.8696,6.2521,706844.0,697320.0,91.61,22.12,,2059122944,NO,83.75,73.1,40.48,77.41,46.2,238,0.0,439565,NO,NO,2025-07-30,5479500,-6.91
83,TXG,42.73,43.1,2765826.0,Healthcare,Health Information Services,97.0,97.0,97.0,97.0,2.7446,2.6021,3098186.0,3466340.0,43.23,11.16,,5424838144,NO,35.77,29.28,20.81,30.79,23.77,1715,0.0,2765826,NO,NO,2025-06-27,17909500,-1.16
90,ACMR,103.0,106.04,879517.0,Technology,Semiconductor Equipment & Materials,97.0,96.0,97.0,97.0,10.6462,8.9256,1700303.0,2007570.0,127.19,23.03,,7118277120,NO,102.72,83.53,54.77,86.88,62.7,2181,0.0,879517,NO,NO,2024-02-28,12244400,-19.02
96,ANAB,66.39,66.59,397148.0,Healthcare,Biotechnology,97.0,96.0,94.0,97.0,3.7985,3.7785,683038.0,834370.0,72.36,11.4,,1965707008,NO,61.64,60.63,39.5,60.48,46.05,2376,0.0,397148,NO,NO,2019-11-08,26495100,-8.25
100,NBIS,219.65,216.2,10889214.0,Communication Services,Internet Content & Information,97.0,26.0,96.0,97.0,27.088,24.0159,17697678.0,17426180.0,299.86,43.89,,55768735744,NO,245.27,221.48,135.82,226.53,147.51,430,0.0,10889214,YES,NO,2025-09-09,88378300,-26.75
101,DNTH,97.6,100.03,842643.0,Healthcare,Biotechnology,97.0,92.0,56.0,97.0,5.5228,5.3707,934162.0,1710450.0,102.33,18.08,,5335424000,NO,89.97,87.7,61.62,88.47,71.51,2023,0.0,842643,NO,NO,2025-09-08,5974200,-4.62
102,LABU,293.84,324.26,884639.0,ETF,ETF,97.0,98.0,96.0,94.0,23.4298,22.1126,577727.0,550690.0,333.0,58.35,,0,NO,255.65,209.17,166.69,215.21,182.97,2796,0.0,884639,NO,NO,2025-04-09,7938800,-11.76
106,SHAZ,74.62,80.0,1348893.0,Technology,Information Technology Services,97.0,93.0,98.0,,10.1132,9.3075,957944.0,2099050.0,97.48,16.55,,2331876096,NO,78.82,67.42,,69.76,,99,0.0,1348893,NO,NO,2026-06-17,3956900,-23.45
115,VSAT,73.56,70.39,2411880.0,Technology,Communication Equipment,97.0,92.0,91.0,96.0,7.2592,6.8985,2519014.0,3727060.0,93.03,14.0,,10046012416,NO,71.16,70.97,49.13,71.47,55.39,7446,0.0,2411880,NO,NO,2024-06-28,18455500,-20.93
117,WYFI,38.5,38.84,3688511.0,Technology,Information Technology Services,97.0,98.0,98.0,97.0,6.0844,5.897,2011101.0,2929910.0,46.87,10.51,,1486647296,NO,35.73,29.29,22.7,30.01,21.01,232,0.0,3688511,NO,NO,2025-08-07,14776600,-17.86
119,TWST,90.64,93.67,1352560.0,Healthcare,Diagnostics & Research,97.0,96.0,97.0,97.0,7.1554,6.9775,1789955.0,2076930.0,105.47,23.3,,5643960320,NO,90.59,72.85,47.98,75.61,55.49,1931,0.0,1352560,NO,NO,2022-11-15,7568500,-14.06
125,MKSI,368.58,368.78,820824.0,Technology,Scientific & Technical Instruments,97.0,92.0,93.0,96.0,29.6779,23.2407,1319880.0,1814920.0,447.62,88.49,,24895414272,NO,382.62,338.87,230.06,344.77,266.86,6862,0.0,820824,NO,NO,2017-11-21,9564400,-17.66
127,CRDO,257.79,265.65,3928888.0,Technology,Semiconductors,97.0,88.0,98.0,96.0,29.3507,25.0,8779185.0,11000620.0,308.67,86.48,,48072138752,NO,259.88,224.9,161.01,228.23,164.56,1116,0.0,3928888,NO,NO,2026-06-26,38637200,-16.48
130,AMAT,602.5,588.66,6254722.0,Technology,Semiconductor Equipment & Materials,97.0,94.0,95.0,97.0,54.095,42.3014,9279532.0,14950440.0,739.67,154.47,,478360567808,NO,608.72,508.16,349.23,522.4,400.69,11673,0.0,6254722,NO,NO,1997-10-24,245229200,-18.54
133,COHU,56.17,55.14,929489.0,Technology,Semiconductor Equipment & Materials,97.0,55.0,95.0,97.0,5.6811,4.7139,1558178.0,1696840.0,74.6,17.8,,2649839104,NO,62.71,55.02,34.41,55.6,39.35,11673,0.0,929489,NO,NO,2025-09-25,6205800,-24.71
135,VSXY,78.36,76.19,1109491.0,Consumer Cyclical,Apparel Retail,97.0,75.0,95.0,86.0,3.9029,3.77,2284309.0,2131920.0,88.57,17.53,,6228971008,NO,79.97,65.76,51.81,68.05,58.92,1248,0.37,1109491,NO,NO,2024-03-07,25901500,-11.53
136,KLIC,113.41,111.39,606296.0,Technology,Semiconductor Equipment & Materials,97.0,88.0,94.0,97.0,10.2696,9.2604,1017850.0,1519730.0,135.8,31.32,,5935071744,NO,119.99,107.99,68.55,110.41,80.25,13459,0.0,606296,NO,NO,2000-08-03,23567800,-16.49
139,STM,71.46,71.39,6560430.0,Technology,Semiconductors,97.0,14.0,97.0,97.0,4.3075,3.039,12551337.0,11153490.0,81.42,21.11,,63770890240,NO,73.5,68.39,39.7,69.44,45.67,7948,0.0,6560430,NO,NO,1994-12-08,41167800,-12.23
140,FBRX,43.92,36.7,3170331.0,Healthcare,Biotechnology,97.0,98.0,90.0,94.0,3.4264,3.3214,388085.0,1108070.0,45.36,9.1,,899429568,NO,21.45,21.83,23.12,22.56,26.63,2322,3.38,3170331,NO,NO,2024-11-20,29599400,-3.17
143,FLEX,135.8,139.94,2713328.0,Technology,Electronic Components,97.0,6.0,96.0,97.0,11.4614,9.59,7059393.0,5862540.0,166.86,47.83,,49755705344,NO,147.31,139.65,83.45,143.19,93.11,8131,0.0,2713328,NO,NO,2005-10-26,102901552,-18.61
144,SEZL,179.38,177.08,309591.0,Financial Services,Credit Services,97.0,98.0,98.0,97.0,10.6424,10.4081,695929.0,641410.0,185.0,49.5,,6032014848,NO,162.24,127.7,83.97,136.11,91.67,708,0.0,309591,NO,NO,2023-09-19,10405200,-3.04
145,GH,160.05,164.08,1966859.0,Healthcare,Diagnostics & Research,97.0,95.0,97.0,91.0,9.1943,8.2793,2700752.0,4941960.0,174.08,40.35,,21222619136,NO,146.2,124.37,100.53,130.55,108.35,1950,0.0,1966859,NO,NO,2026-06-26,18771300,-8.06
146,EWTX,45.41,48.35,1025338.0,Healthcare,Biotechnology,97.0,97.0,92.0,96.0,2.7429,2.7071,1471608.0,1446890.0,48.4,12.3,,4885798400,NO,39.69,36.34,27.89,36.89,31.75,1328,0.0,1025338,NO,NO,2025-04-02,16114400,-6.18
149,DRAM,63.04,64.36,61498512.0,ETF,ETF,96.0,78.0,97.0,,5.8749,3.6663,40039778.0,70028580.0,81.34,26.14,,0,NO,68.58,60.07,,61.3,,68,0.0,61498512,YES,NO,2026-06-25,104823000,-22.5
154,XMTR,96.07,93.65,1084897.0,Industrials,Industrial Distribution,96.0,94.0,98.0,90.0,5.0777,5.0552,873959.0,837110.0,99.86,30.63,,5307469312,NO,91.76,84.56,61.32,89.38,64.47,1262,0.25,1084897,NO,NO,2026-02-24,6999500,-3.8
159,LASR,72.05,74.71,1531791.0,Technology,Semiconductors,96.0,91.0,78.0,96.0,6.2028,5.8364,1283500.0,1782750.0,86.95,17.84,,4064247552,NO,65.95,70.37,52.02,69.91,59.92,2062,0.0,1531791,NO,NO,2026-06-26,5746600,-17.14
161,HNGE,88.8,89.92,793227.0,Healthcare,Health Information Services,96.0,98.0,98.0,96.0,4.0445,4.0159,1814408.0,2783710.0,91.07,30.08,,6871355392,NO,77.26,64.02,49.55,67.22,50.42,284,0.0,793227,NO,NO,2025-05-22,9172800,-2.49
164,ELVN,51.09,52.18,589735.0,Healthcare,Biotechnology,96.0,98.0,73.0,98.0,2.7025,2.6611,1344368.0,1984890.0,52.39,14.79,,3649781760,NO,47.9,43.09,30.34,44.01,34.96,1590,0.0,589735,NO,NO,2022-09-07,25749275,-2.48
165,LRCX,350.33,353.17,6870083.0,Technology,Semiconductor Equipment & Materials,96.0,83.0,92.0,95.0,30.9056,23.4249,11204875.0,15439600.0,438.5,90.94,,438112518144,NO,374.36,329.29,228.26,334.23,261.37,10627,0.0,6870083,NO,NO,2012-06-04,298766000,-20.11
168,COHR,324.5,327.24,3336403.0,Technology,Scientific & Technical Instruments,96.0,5.0,77.0,95.0,34.475,29.9857,6018088.0,5196170.0,440.0,84.35,,63484960768,NO,370.35,368.4,242.19,364.68,283.36,9765,0.0,3336403,NO,NO,2026-03-20,51484800,-26.25
177,MTRN,257.66,256.73,167503.0,Basic Materials,Other Industrial Metals & Mining,96.0,89.0,95.0,96.0,15.2879,13.8436,340868.0,496290.0,298.87,84.01,,5359710208,NO,266.49,232.14,161.4,239.26,179.31,11673,0.0,167503,NO,NO,2007-06-20,4251800,-13.79
183,FORM,117.52,119.44,960325.0,Technology,Semiconductor Equipment & Materials,96.0,14.0,16.0,96.0,13.7643,10.9321,2092888.0,2916030.0,160.27,26.08,,9161243648,NO,136.01,132.57,88.81,130.5,105.74,5806,0.0,960325,NO,NO,2018-03-09,14323200,-26.67
186,CEVA,45.54,46.82,725692.0,Technology,Semiconductors,96.0,80.0,98.0,96.0,4.0842,3.5992,880237.0,743210.0,51.6,17.02,,1268715648,NO,45.3,41.49,27.56,42.05,28.68,5958,0.0,725692,NO,NO,2025-11-19,4236800,-11.74
187,TER,359.6,362.75,1565351.0,Technology,Semiconductor Equipment & Materials,96.0,14.0,23.0,94.0,38.8443,31.5757,4380677.0,5676980.0,487.91,88.6,,56292560896,NO,411.3,380.88,273.89,379.5,317.98,13459,0.0,1565351,NO,NO,2020-09-18,30212400,-26.3
189,DDOG,257.54,269.0,4679560.0,Technology,Software - Application,96.0,91.0,98.0,96.0,12.8508,12.5479,5843393.0,4973920.0,278.7,98.01,,91673993216,NO,241.84,220.86,159.17,232.25,160.52,1710,0.0,4679560,NO,NO,2025-07-08,86386000,-7.59
192,SPHR,148.2,152.01,455900.0,Communication Services,Entertainment,96.0,81.0,78.0,94.0,8.4818,8.4646,711680.0,814610.0,174.6,37.89,,5304404480,NO,158.06,145.46,106.77,146.74,122.47,1570,0.0,455900,NO,NO,2023-12-05,9793100,-15.12
194,AIS,76.51,77.23,395833.0,ETF,ETF,96.0,77.0,95.0,96.0,4.9005,3.2751,642901.0,865740.0,88.8,27.52,,0,NO,79.47,73.95,49.54,74.73,54.7,400,0.0,395833,NO,NO,2026-07-02,1490800,-13.84
195,ONTO,321.44,317.02,763604.0,Technology,Semiconductor Equipment & Materials,96.0,93.0,90.0,95.0,30.7379,23.7946,1276024.0,1745780.0,386.46,89.4,,15989572608,NO,324.44,294.23,210.39,294.08,241.44,1683,0.0,763604,NO,NO,2023-10-17,9552200,-16.82
202,DAVE,400.75,390.14,286883.0,Technology,Software - Application,96.0,98.0,98.0,95.0,23.3987,22.7109,612822.0,606330.0,409.0,152.21,,5095234560,NO,343.16,291.01,228.78,299.94,238.11,1308,1.56,286883,NO,NO,2022-07-27,3887050,-2.02
206,ARWR,76.4,84.0,2951232.0,Healthcare,Biotechnology,96.0,74.0,79.0,74.0,4.1536,4.146,2074167.0,3685790.0,87.83,14.3,,10761477120,NO,80.57,77.53,61.8,77.09,69.01,8195,0.0,2951232,NO,NO,2014-10-08,54778100,-13.01
208,FROG,90.74,95.5,1819069.0,Technology,Software - Application,96.0,89.0,97.0,91.0,5.4476,5.4176,2993557.0,5118660.0,99.22,34.05,,10990403584,NO,86.01,76.3,58.09,80.78,60.28,1460,0.0,1819069,NO,NO,2026-06-26,26093700,-8.55
209,SMTC,136.13,137.5,2689316.0,Technology,Semiconductors,96.0,2.0,95.0,95.0,13.2764,10.1293,3671814.0,4803020.0,177.35,46.02,,12680669184,NO,152.56,145.11,94.95,146.59,105.41,11673,0.0,2689316,NO,NO,2023-10-19,23292100,-23.24
211,PSI,159.42,159.47,222190.0,ETF,ETF,96.0,77.0,94.0,96.0,11.4843,8.3971,449591.0,479220.0,189.24,57.31,,0,NO,168.22,156.99,105.61,158.6,118.73,5294,0.0,222190,NO,NO,2007-10-25,9293700,-15.76
212,TECL,211.7,209.97,406291.0,ETF,ETF,96.0,75.0,97.0,95.0,19.7236,15.8121,1251496.0,914380.0,275.4,75.16,,0,NO,213.56,206.6,140.37,210.19,145.29,4408,0.0,406291,NO,NO,2010-05-04,332400000,-23.13
213,AXGN,40.58,43.62,1948809.0,Healthcare,Medical Devices,96.0,9.0,86.0,82.0,2.7082,2.6696,1233170.0,1679040.0,46.95,11.25,,2157956096,NO,44.09,42.6,32.34,42.55,36.63,9965,0.0,1948809,NO,NO,2025-07-29,5556000,-13.57
221,USD,96.96,94.05,554340.0,ETF,ETF,96.0,69.0,96.0,95.0,8.4973,6.6259,1051831.0,880150.0,116.5,37.81,,0,NO,97.27,95.7,65.25,96.07,70.32,4890,0.0,554340,NO,NO,2008-12-09,144076800,-16.77
223,MPLT,39.32,39.8,1182277.0,Healthcare,Biotechnology,95.0,97.0,91.0,97.0,2.818,2.803,367786.0,568570.0,40.43,12.24,,1782992000,NO,32.93,30.61,,30.85,23.86,176,0.0,1182277,NO,NO,2025-12-19,3294600,-2.75
226,FIX,1756.09,1781.42,368208.0,Industrials,Engineering & Construction,95.0,11.0,72.0,95.0,118.5164,91.3493,466598.0,577580.0,2073.99,513.99,,61786214400,NO,1876.15,1882.69,1330.76,1864.21,1500.86,7303,0.0,368208,NO,NO,2025-12-19,8010000,-15.33
229,NGNE,39.63,42.84,290555.0,Healthcare,Biotechnology,95.0,97.0,97.0,97.0,3.016,3.0089,209331.0,432210.0,43.66,15.93,,790630976,NO,32.91,30.23,24.23,31.08,24.15,3104,0.0,290555,NO,NO,2015-08-07,3112795,-9.23
232,SOXX,581.34,581.7,5777914.0,ETF,ETF,95.0,69.0,95.0,96.0,35.2057,25.6879,9317385.0,10887110.0,655.95,232.33,,0,NO,599.82,558.23,384.06,564.83,424.17,6284,0.0,5777914,NO,NO,2025-10-10,26691200,-11.37
239,FTNT,157.51,163.73,3443614.0,Technology,Software - Infrastructure,95.0,91.0,97.0,96.0,6.6414,6.5164,6308254.0,5881660.0,165.28,70.12,,115399442432,NO,152.0,134.27,95.09,140.96,101.08,4184,0.0,3443614,NO,NO,2018-10-10,166853000,-4.7
240,PDFS,55.52,55.93,268907.0,Technology,Software - Application,95.0,9.0,94.0,95.0,5.1614,4.2086,835721.0,966620.0,71.69,18.12,,2324495872,NO,61.84,54.18,36.96,54.99,41.22,6272,0.0,268907,NO,NO,2026-05-14,5406700,-22.56
241,CORT,91.88,93.25,1029930.0,Healthcare,Biotechnology,95.0,94.0,97.0,97.0,3.735,3.6743,1093995.0,1065540.0,95.11,28.66,,9863463936,NO,86.25,71.0,60.97,74.32,54.05,5595,0.0,1029930,NO,NO,2020-09-02,88404100,-3.4
242,MRNA,68.27,76.56,9144440.0,Healthcare,Biotechnology,95.0,98.0,91.0,96.0,6.0921,5.9029,7862624.0,10147250.0,85.6,22.28,,27088596992,NO,65.64,55.16,42.38,57.41,49.38,1906,0.0,9144440,YES,NO,2020-12-01,125130400,-20.25
244,EWY,183.52,184.75,19956983.0,ETF,ETF,95.0,24.0,91.0,95.0,10.8679,7.5086,19267068.0,21220380.0,220.89,70.36,,0,NO,196.8,190.19,130.97,190.97,148.02,6578,0.0,19956983,YES,NO,2026-03-03,65699600,-16.92
251,BHE,85.06,85.26,166597.0,Technology,Electronic Components,95.0,16.0,92.0,96.0,5.4407,4.6221,496296.0,649640.0,100.41,34.44,,3051700480,NO,90.1,86.82,59.16,86.93,66.22,9074,0.0,166597,NO,NO,2003-04-22,6885225,-15.29
253,SEPN,35.93,37.84,378161.0,Healthcare,Biotechnology,95.0,92.0,94.0,89.0,2.6684,2.5034,419165.0,812840.0,38.04,10.62,,1619563904,NO,35.44,30.66,26.22,31.99,28.01,426,0.0,378161,NO,NO,2025-05-14,37815800,-5.55
255,KYMR,119.35,119.0,660123.0,Healthcare,Biotechnology,95.0,98.0,92.0,93.0,8.7964,8.2096,786919.0,1550140.0,130.05,36.65,,9817442304,NO,104.14,89.87,78.11,92.03,84.28,1477,0.0,660123,NO,NO,2025-12-08,7495500,-8.23
256,KLAC,231.52,229.52,7096834.0,Technology,Semiconductor Equipment & Materials,95.0,85.0,91.0,95.0,22.0864,17.935,12360778.0,17166100.0,307.37,83.22,,302428848128,NO,248.16,212.9,155.07,217.11,172.53,11530,0.0,7096834,NO,NO,2002-10-23,329584000,-24.68
261,ENVA,238.09,236.4,185415.0,Financial Services,Credit Services,95.0,97.0,96.0,91.0,9.3931,9.1077,315539.0,500030.0,246.38,99.61,,5924844544,NO,218.57,187.35,152.31,192.3,165.6,2929,0.25,185415,NO,NO,2015-12-18,2255200,-3.36
264,LGND,316.24,322.61,146725.0,Healthcare,Biotechnology,95.0,96.0,95.0,93.0,14.4653,14.0611,334690.0,592420.0,326.63,120.68,,6337784832,NO,291.9,253.25,211.13,260.27,221.28,8467,0.0,146725,NO,NO,2019-01-16,13747168,-3.18
266,FLKR,60.04,60.12,438925.0,ETF,ETF,95.0,44.0,91.0,95.0,3.469,2.2907,751472.0,751650.0,72.49,23.88,,0,NO,64.2,61.72,42.84,61.95,48.11,2150,0.0,438925,NO,NO,2024-07-25,4655000,-17.17
267,SOXQ,102.06,101.97,1053811.0,ETF,ETF,95.0,59.0,94.0,95.0,5.8904,4.3079,2613242.0,2899130.0,115.33,42.67,,0,NO,105.48,99.0,69.55,100.03,76.22,1275,0.0,1053811,NO,NO,2026-06-05,6881000,-11.51
269,MTSI,308.52,317.35,948895.0,Technology,Semiconductors,95.0,2.0,87.0,96.0,24.8486,20.2786,1612921.0,2316280.0,418.9,118.16,,23538771968,NO,357.83,356.48,236.67,360.27,271.59,3600,0.0,948895,NO,NO,2018-02-07,14046200,-26.35
274,TRAX,36.24,32.4,1910666.0,Healthcare,Biotechnology,95.0,98.0,,,2.9463,2.8906,601840.0,1076540.0,38.49,14.72,,1264499968,NO,19.74,18.71,,19.28,,67,1.88,1910666,NO,NO,2026-07-09,4512600,-5.85
277,TIGO,96.96,94.43,1062280.0,Communication Services,Telecom Services,95.0,89.0,81.0,96.0,3.2916,3.1715,1760186.0,1951200.0,96.99,37.31,,16244817920,NO,90.75,86.54,66.96,87.17,74.7,1885,0.46,1062280,NO,NO,2026-05-29,15237500,-0.03
279,ATRO,72.5,71.86,872309.0,Industrials,Aerospace & Defense,95.0,83.0,87.0,93.0,4.33,4.2386,751168.0,939710.0,88.72,21.76,,3577759488,NO,77.81,69.59,54.52,70.9,60.99,11673,0.0,872309,NO,NO,2025-09-10,7185830,-18.28
283,CRS,578.61,590.94,416314.0,Industrials,Metal Fabrication,95.0,88.0,92.0,95.0,24.315,23.2914,741880.0,941040.0,625.99,228.0,,28748591104,NO,587.35,505.55,381.38,513.91,420.21,13459,0.0,416314,NO,NO,2020-07-31,10557100,-7.57
284,CGON,75.24,73.32,1042680.0,Healthcare,Biotechnology,95.0,97.0,66.0,95.0,4.2902,4.2231,1066970.0,1429350.0,77.0,23.65,,6636354048,NO,67.34,64.97,54.41,65.5,60.27,616,0.0,1042680,NO,NO,2025-04-28,9040400,-2.29
285,SYNA,126.76,129.5,928315.0,Technology,Semiconductors,95.0,13.0,96.0,93.0,9.1543,7.8514,1118783.0,2198220.0,149.11,58.28,,4951584768,NO,129.5,127.03,88.67,130.4,97.28,6151,0.0,928315,NO,NO,2005-02-09,38096250,-14.99
286,PANW,325.91,338.31,4521513.0,Technology,Software - Infrastructure,95.0,95.0,97.0,95.0,17.2593,17.1607,8185411.0,8766790.0,368.17,139.57,,265616654336,NO,310.29,267.09,204.73,281.06,207.05,3512,0.0,4521513,NO,NO,2017-03-01,130718400,-11.48
