Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
9,DLLL,28.69,23.86,1511965,ETF,ETF,98.0,71.0,98.0,98.0,3.9301,3.2862,2495490.0,1229980.0,30.62,2.17,,0,NO,22.96,23.13,9.42,22.99,12.4,374,8.97,1511965,NO,NO,2026-05-28,15772800,-6.3
14,AEHR,129.23,117.18,3118085,Technology,Semiconductor Equipment & Materials,98.0,98.0,93.0,98.0,12.4829,11.4079,2480246.0,2366430.0,133.35,16.38,,4215540736,NO,91.27,92.84,56.31,92.78,70.54,7292,5.39,3118085,NO,NO,2021-07-19,139700300,-3.09
19,ORKA,107.4,104.68,924578,Healthcare,Biotechnology,98.0,94.0,97.0,98.0,5.4168,5.2225,1297725.0,776770.0,109.42,14.03,,7110921728,NO,94.07,82.45,50.94,89.38,62.33,7294,1.81,924578,NO,NO,2026-04-29,7921000,-1.85
20,SYRE,104.09,102.74,908891,Healthcare,Biotechnology,98.0,74.0,95.0,98.0,5.8654,5.634,1272546.0,819230.0,108.14,14.51,,9039305728,NO,100.9,92.5,55.61,95.11,67.46,2602,0.0,908891,NO,NO,2023-06-22,10228380,-3.75
22,TXG,57.75,58.48,3296226,Healthcare,Health Information Services,98.0,96.0,98.0,98.0,3.65,3.5679,3251066.0,3434800.0,60.69,11.16,,7524315136,NO,48.54,40.71,24.93,42.91,29.0,1738,0.0,3289233,NO,NO,2025-06-27,17909500,-4.84
31,TWST,125.21,123.12,1524265,Healthcare,Diagnostics & Research,98.0,97.0,98.0,98.0,8.8079,8.2721,1785385.0,1918310.0,125.66,23.3,,7851596288,NO,100.11,91.66,55.9,97.0,66.89,1954,0.71,1525047,NO,NO,2022-11-15,7568500,-0.36
33,LITE,932.47,820.59,11738891,Technology,Communication Equipment,98.0,91.0,13.0,95.0,89.2114,78.0699,5272230.0,5273320.0,1085.68,111.2,,72546164736,NO,779.62,816.89,628.44,815.13,764.85,2780,9.68,11738891,YES,NO,2026-03-20,22868800,-14.11
37,DELL,484.5,440.97,6158466,Technology,Computer Hardware,98.0,77.0,98.0,98.0,36.8289,31.3032,8656840.0,5786640.0,485.7,110.22,,313056002048,NO,426.25,419.56,226.5,421.13,272.19,2510,4.15,6158466,NO,NO,2016-09-07,147907159,-0.25
38,DFTX,42.79,40.91,7616568,Healthcare,Biotechnology,98.0,7.0,98.0,98.0,2.9643,2.8129,2879379.0,2085960.0,49.7,8.7,,5680083968,NO,43.52,38.62,22.35,40.53,26.71,2447,0.0,7628095,NO,NO,2024-03-07,38010300,-13.9
42,RVMD,205.26,205.55,1166076,Healthcare,Biotechnology,98.0,81.0,95.0,97.0,8.2549,7.7549,2622785.0,1818630.0,208.76,34.88,,43994689536,NO,190.8,177.14,119.37,185.3,140.38,1629,0.0,1166076,NO,NO,2025-06-27,26439100,-1.68
43,MBX,66.97,66.01,328566,Healthcare,Biotechnology,98.0,87.0,97.0,96.0,4.4721,4.4114,800680.0,501250.0,72.64,9.63,,3225281792,NO,63.55,52.27,36.59,57.59,41.2,477,1.26,328566,NO,NO,2025-09-22,28303500,-7.81
46,DNTH,112.41,108.49,645118,Healthcare,Biotechnology,98.0,92.0,92.0,97.0,5.6832,5.6275,1050300.0,834020.0,114.55,19.75,,6145031168,NO,106.1,95.52,68.93,98.96,82.56,2044,0.81,645118,NO,NO,2025-09-08,5974200,-1.87
47,PRAX,386.33,370.68,496921,Healthcare,Biotechnology,98.0,92.0,84.0,84.0,20.4244,18.2722,495108.0,504580.0,386.66,37.19,,10770406400,NO,326.77,309.75,290.5,321.47,320.02,1458,1.17,496921,NO,NO,2025-10-16,13741900,-0.09
53,STX,878.21,820.52,4725461,Technology,Computer Hardware,98.0,33.0,73.0,97.0,78.85,67.2386,4633609.0,5616480.0,1145.0,152.05,,199353679872,NO,830.83,888.51,542.96,881.81,656.18,5954,4.95,4725461,NO,NO,2012-06-29,89629700,-23.3
57,PLSE,43.32,44.4,333844,Healthcare,Medical Instruments & Supplies,98.0,98.0,98.0,98.0,3.2091,3.0876,380624.0,469580.0,45.9,12.56,,3089695232,NO,34.26,29.53,21.05,31.36,24.59,2570,0.0,333844,NO,NO,2022-09-26,4339700,-5.62
61,TSEM,260.31,249.58,2002314,Technology,Semiconductors,98.0,49.0,86.0,96.0,26.1164,22.435,2116912.0,2637600.0,319.94,45.51,,29423161344,NO,233.2,244.92,174.63,244.13,203.41,8001,0.0,2002314,NO,NO,2022-02-15,19691500,-18.64
69,VSXY,93.02,94.16,1152909,Consumer Cyclical,Apparel Retail,98.0,90.0,98.0,94.0,4.3436,4.1529,2249909.0,1588230.0,102.46,21.23,,7394319360,NO,89.0,83.14,58.61,84.97,64.11,1271,0.0,1152909,NO,NO,2024-03-07,25901500,-9.21
76,TRAX,46.13,46.75,392975,Healthcare,Biotechnology,98.0,96.0,98.0,,4.03,3.6379,728330.0,670690.0,49.91,14.72,,1602963968,NO,41.74,28.26,,31.79,,88,0.0,392975,NO,NO,2026-07-09,4512600,-7.57
77,LABU,286.75,280.67,281797,ETF,ETF,97.0,72.0,96.0,96.0,18.8564,18.4543,531809.0,405950.0,333.0,64.22,,0,NO,255.27,243.9,184.35,256.15,198.78,2819,0.0,281797,NO,NO,2025-04-09,7938800,-13.89
81,LQDA,78.79,88.05,3984134,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,87.0,96.0,96.0,5.0986,4.9096,1854091.0,1165370.0,93.61,21.15,2026-08-12,7006644736,NO,85.01,77.0,47.22,79.66,54.82,2021,0.0,3984134,NO,NO,2022-07-19,30246200,-15.83
83,NBIS,259.2,193.23,62364592,Communication Services,Internet Content & Information,97.0,97.0,95.0,98.0,27.7795,23.238,20202225.0,26121320.0,299.86,62.01,2026-08-12,65810415616,NO,196.61,221.83,145.01,219.77,165.15,453,16.96,62364592,YES,NO,2025-09-09,88378300,-13.56
84,HPE,58.79,54.38,22124311,Technology,Communication Equipment,97.0,93.0,98.0,98.0,3.2419,2.9221,26573666.0,16803070.0,64.25,19.84,,77849927680,NO,49.42,48.37,30.66,48.25,34.32,2719,2.45,22124311,YES,NO,2026-06-02,153197800,-8.5
85,PACS,45.47,44.95,461241,Healthcare,Medical Care Facilities,97.0,66.0,93.0,82.0,2.807,2.6809,951822.0,1093570.0,49.49,7.5,,7199520768,NO,45.89,41.66,34.6,43.63,38.06,583,0.44,461241,NO,NO,2024-11-04,13886700,-8.12
93,ELVN,57.92,59.42,1000210,Healthcare,Biotechnology,97.0,90.0,96.0,97.0,2.9786,2.9786,1424943.0,1352960.0,62.32,14.79,2026-08-12,4243842304,NO,55.35,49.07,34.14,52.16,40.89,1612,0.0,1003796,NO,NO,2022-09-07,25749275,-7.06
96,ARWR,87.25,89.24,1111439,Healthcare,Biotechnology,97.0,91.0,88.0,90.0,3.3271,3.1562,2151079.0,1373160.0,95.49,18.09,,12324452352,NO,83.39,80.32,66.76,81.77,71.93,8216,0.0,1111439,NO,NO,2014-10-08,54778100,-8.63
101,SPHR,175.09,162.37,787816,Communication Services,Entertainment,97.0,91.0,91.0,97.0,8.5751,8.0262,715367.0,890130.0,176.0,38.22,,6288113664,NO,148.18,150.55,115.51,155.42,132.11,1590,1.48,787816,NO,NO,2023-12-05,9793100,-0.52
111,MANE,109.05,108.95,1359309,Healthcare,Biotechnology,97.0,3.0,39.0,,7.3721,6.9986,684337.0,962090.0,131.24,32.0,,4555965952,NO,110.01,108.25,,111.51,,128,0.0,1359309,NO,NO,2026-06-26,4047300,-16.91
116,CORT,112.18,111.86,617897,Healthcare,Biotechnology,97.0,94.0,98.0,98.0,6.2578,5.025,1170900.0,1517670.0,122.21,28.66,,12126478336,NO,100.83,89.41,62.82,95.94,62.39,5615,0.0,627220,NO,NO,2020-09-02,88404100,-8.21
119,PBF,70.34,69.35,2281670,Energy,Oil & Gas Refining & Marketing,97.0,92.0,97.0,97.0,4.6736,4.3493,2926846.0,3963430.0,74.74,21.82,,8337881600,NO,64.89,53.18,41.2,55.2,45.32,3435,0.0,2281670,NO,NO,2022-11-30,33081200,-5.89
120,TVTX,62.16,60.21,984256,Healthcare,Biotechnology,97.0,86.0,95.0,97.0,3.2747,2.8137,1935287.0,2170750.0,66.24,17.05,,5780439040,NO,57.86,55.19,39.53,57.44,42.3,3458,1.88,984256,NO,NO,2021-08-16,31010800,-6.16
125,FORM,128.77,121.07,1115987,Technology,Semiconductor Equipment & Materials,97.0,87.0,20.0,90.0,10.5243,8.1243,1737393.0,1569130.0,160.27,27.0,,10059606016,NO,109.12,122.0,96.88,122.26,113.76,5829,5.56,1115987,NO,NO,2018-03-09,14323200,-19.65
127,VSAT,87.23,84.52,1524630,Technology,Communication Equipment,97.0,96.0,89.0,97.0,6.1557,5.8136,2779901.0,2508020.0,93.03,25.5,,12016439296,NO,77.24,73.02,54.11,74.06,61.88,7469,2.34,1524630,NO,NO,2024-06-28,18455500,-6.23
129,ETON,41.58,43.67,454774,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,87.0,95.0,98.0,2.63,2.5514,465785.0,475280.0,50.18,14.27,,1138974336,NO,43.91,37.66,24.57,39.14,28.33,1944,0.0,454774,NO,NO,2023-08-11,15757000,-17.14
132,LBRX,45.38,45.33,299885,Healthcare,Biotechnology,97.0,97.0,95.0,96.0,3.4496,3.2281,307109.0,471230.0,49.14,13.36,,1301346560,NO,38.71,33.66,25.67,35.74,29.45,228,0.0,353909,NO,NO,2025-12-19,4085700,-7.65
135,ATI,230.43,230.08,1328795,Industrials,Metal Fabrication,97.0,94.0,95.0,95.0,11.5907,10.0257,1709317.0,1852630.0,243.57,70.42,,31377739776,NO,200.68,194.92,148.64,200.2,167.69,6716,0.0,1328795,NO,NO,2025-03-21,25961500,-5.39
138,PANW,387.01,383.8,5337030,Technology,Software - Infrastructure,97.0,86.0,98.0,97.0,14.4214,14.1979,7855048.0,6168470.0,389.22,139.57,,315413168128,NO,347.57,322.27,220.68,331.07,234.84,3535,0.0,5337030,NO,NO,2017-03-01,130718400,-0.57
139,MTRN,283.26,280.8,162426,Basic Materials,Other Industrial Metals & Mining,97.0,87.0,96.0,96.0,21.7957,17.4664,384658.0,497630.0,304.58,107.72,,5901360640,NO,248.48,251.05,173.86,259.99,199.29,11693,0.0,162426,NO,NO,2007-06-20,4251800,-7.0
140,CAKE,117.29,113.06,2059654,Consumer Cyclical,Restaurants,97.0,97.0,98.0,96.0,4.1671,3.8707,1496337.0,2320640.0,117.97,43.07,,5836424704,NO,96.85,83.35,63.1,89.1,70.07,8531,0.73,2059654,NO,NO,1992-09-18,24816375,-0.58
155,DK,67.22,63.94,954094,Energy,Oil & Gas Refining & Marketing,96.0,87.0,95.0,97.0,3.6107,3.4079,1210735.0,1339730.0,68.93,20.65,,4116026880,NO,63.98,55.29,42.4,56.46,45.94,5100,0.0,954094,NO,NO,2014-05-15,9035100,-2.48
157,PTGX,152.01,148.29,416320,Healthcare,Biotechnology,96.0,87.0,96.0,96.0,5.2847,4.7975,685074.0,519310.0,152.7,54.18,,9836305408,NO,138.36,124.21,99.07,132.11,107.12,2511,0.0,416320,NO,NO,2021-10-11,45683600,-0.45
158,ONTO,337.35,319.79,1355898,Technology,Semiconductor Equipment & Materials,96.0,87.0,86.0,94.0,27.0413,20.0834,1344062.0,1421530.0,386.46,101.0,,20619991040,NO,281.68,298.0,226.98,305.92,259.97,1705,4.17,1355898,NO,NO,2023-10-17,9552200,-12.71
160,GH,165.11,167.21,1224627,Healthcare,Diagnostics & Research,96.0,66.0,97.0,94.0,8.5721,7.7043,2661162.0,2318840.0,176.58,53.4,,22157129728,NO,155.51,147.67,110.68,153.94,117.42,1972,0.0,1224627,NO,NO,2026-06-26,18771300,-6.5
163,ATRO,87.89,74.91,2149455,Industrials,Aerospace & Defense,96.0,95.0,95.0,92.0,4.8614,4.0686,731225.0,532230.0,92.5,25.97,,4337231360,NO,72.27,73.64,58.05,75.6,65.18,11693,12.43,2149455,NO,NO,2025-09-10,7185830,-4.98
169,TER,402.74,379.56,2404656,Technology,Semiconductor Equipment & Materials,96.0,90.0,80.0,89.0,31.7325,26.3709,4266829.0,4088340.0,487.91,106.3,,62964674560,NO,361.2,382.9,299.14,382.87,343.81,13482,4.75,2407408,NO,NO,2020-09-18,30212400,-17.46
176,AMAT,548.15,525.61,6046408,Technology,Semiconductor Equipment & Materials,96.0,6.0,91.0,95.0,35.2879,28.0132,9620640.0,7176890.0,739.67,154.47,,435208880128,NO,526.73,557.87,385.77,567.76,442.21,11696,0.0,6046408,NO,NO,1997-10-24,245229200,-25.89
177,RNG,62.88,63.45,1076669,Technology,Software - Application,96.0,98.0,94.0,97.0,3.8921,3.4682,1933162.0,2125400.0,64.95,24.14,,5250867200,NO,53.24,45.14,36.35,46.38,40.53,3235,0.0,1076669,NO,NO,2026-02-11,15343500,-3.19
189,FEIM,78.31,75.9,253688,Technology,Communication Equipment,96.0,97.0,92.0,94.0,5.5157,5.2757,282127.0,451600.0,80.52,25.54,,858045312,NO,68.86,67.38,53.22,68.16,59.03,11631,1.4,253688,NO,NO,2026-07-29,2025300,-2.74
192,AMD,482.93,474.32,17829871,Technology,Semiconductors,96.0,4.0,70.0,97.0,35.1664,28.665,30281243.0,30731830.0,584.73,149.22,,788371144704,NO,494.2,511.73,321.91,510.64,366.22,11696,0.0,17829871,YES,NO,2018-08-27,325058400,-17.41
193,COHU,56.14,52.82,2261581,Technology,Semiconductor Equipment & Materials,96.0,39.0,82.0,96.0,5.1464,4.4093,1375446.0,1222470.0,74.6,18.67,,2657579520,NO,50.56,56.21,37.87,56.92,43.75,11696,4.37,2261581,NO,NO,2025-09-25,6205800,-24.75
195,TWLO,246.62,255.95,3084364,Technology,Software - Infrastructure,96.0,90.0,92.0,97.0,13.4081,10.7973,2450533.0,3077820.0,258.35,95.21,,37874720768,NO,205.56,206.28,154.13,208.92,167.23,2548,0.0,3084364,NO,NO,2022-11-04,44840800,-4.54
196,HNGE,86.32,89.01,938490,Healthcare,Health Information Services,96.0,12.0,97.0,98.0,4.8611,4.7711,1955108.0,2094940.0,93.13,30.08,,6965541888,NO,81.18,77.31,53.13,79.83,56.43,307,0.0,938490,NO,NO,2025-05-22,9172800,-7.31
197,NSIT,154.67,150.95,351210,Technology,Electronics & Computer Distribution,96.0,96.0,98.0,96.0,7.2943,6.9329,482108.0,610910.0,155.99,63.62,,4539386368,NO,130.26,119.94,92.65,123.69,96.51,7937,0.15,351210,NO,NO,2002-07-18,12058000,-0.85
200,SNOW,332.26,334.14,4277389,Technology,Software - Application,96.0,94.0,98.0,96.0,14.9735,14.2042,7643317.0,6133800.0,341.95,118.3,,115161317376,NO,294.71,266.72,213.72,272.86,205.89,1483,0.0,4277389,NO,NO,2024-11-21,55121600,-2.83
203,PARR,77.78,75.47,1346040,Energy,Oil & Gas Refining & Marketing,96.0,93.0,88.0,96.0,5.2436,5.015,1026082.0,1250260.0,87.03,27.76,,3896749056,NO,76.63,64.89,52.39,66.92,58.38,3501,0.0,1346040,NO,NO,2023-12-15,8762400,-10.63
204,CRWD,221.78,221.9,5794444,Technology,Software - Infrastructure,96.0,75.0,97.0,97.0,8.852,8.4327,11526290.0,7729110.0,226.9,85.68,,225829535744,NO,199.16,188.37,136.25,191.18,142.24,1802,0.0,5776566,NO,NO,2024-06-21,209024000,-2.26
207,NTAP,202.05,198.47,1458741,Technology,Software - Infrastructure,96.0,94.0,97.0,97.0,7.8414,7.435,3321477.0,2716380.0,202.32,93.69,,39649136640,NO,178.2,169.49,123.45,169.85,131.53,7728,0.0,1458741,NO,NO,2012-05-24,54215800,-0.13
214,MRNA,63.67,60.57,5742308,Healthcare,Biotechnology,96.0,8.0,88.0,93.0,3.7825,3.6507,6964688.0,5615020.0,85.6,22.28,,25419350016,NO,57.87,60.16,46.11,62.27,53.44,1929,0.01,5756111,NO,NO,2020-12-01,125130400,-25.62
215,KNSA,78.15,77.8,518497,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,94.0,94.0,96.0,4.1444,3.6364,756853.0,652820.0,82.94,32.69,,6012706304,NO,70.64,61.73,49.07,65.34,53.6,2061,0.0,521761,NO,NO,2025-06-27,8685900,-5.78
218,OII,51.02,50.76,707365,Energy,Oil & Gas Equipment & Services,96.0,94.0,95.0,94.0,2.9442,2.7449,1073682.0,805430.0,53.98,21.78,,5078002688,NO,47.54,42.31,33.89,43.77,38.12,12798,0.0,707365,NO,NO,2019-11-04,20401800,-5.48
219,LRCX,326.11,311.41,7255725,Technology,Semiconductor Equipment & Materials,96.0,8.0,81.0,92.0,24.0086,18.0853,11646840.0,11469170.0,438.5,94.11,,408068259840,NO,304.62,337.65,247.75,338.57,280.45,10650,0.0,7225549,NO,NO,2012-06-04,298766000,-25.63
221,GKOS,186.63,181.42,639076,Healthcare,Medical Devices,96.0,94.0,94.0,95.0,8.3385,7.8228,1025638.0,1205600.0,186.75,73.16,,11008172032,NO,163.39,146.07,120.5,154.68,129.98,2798,0.0,639076,NO,NO,2018-08-29,11054300,-0.06
222,COHR,355.64,328.57,10344122,Technology,Scientific & Technical Instruments,96.0,91.0,14.0,94.0,37.3779,30.12,5744940.0,7260170.0,440.0,84.35,2026-08-12,69577170944,NO,298.82,341.14,263.61,337.07,303.91,9788,0.0,10344122,YES,NO,2026-03-20,51484800,-19.17
225,MRX,71.13,59.93,1326504,Financial Services,Capital Markets,96.0,44.0,94.0,96.0,3.406,3.0539,841830.0,603410.0,71.62,27.91,2026-08-12,0,NO,63.83,62.3,46.56,64.29,52.08,573,4.46,1330923,NO,NO,2024-04-25,7269100,-0.68
227,KYMR,114.03,109.62,959974,Healthcare,Biotechnology,96.0,10.0,93.0,92.0,4.4719,4.1698,830030.0,707560.0,130.05,39.71,,9481664512,NO,109.16,100.59,83.31,107.25,90.03,1497,0.55,959974,NO,NO,2025-12-08,7495500,-12.32
228,COAG,53.48,51.74,278039,Healthcare,Biotechnology,96.0,95.0,98.0,,4.4018,4.3854,321669.0,456900.0,54.66,23.0,,2497805312,NO,48.49,37.88,,40.29,,71,0.73,278039,NO,NO,2026-05-01,4113600,-2.16
231,FTNT,160.84,161.89,3843409,Technology,Software - Infrastructure,95.0,11.0,95.0,96.0,7.23,7.1093,6074183.0,6612230.0,172.09,73.55,,118010503168,NO,158.7,154.32,103.69,155.25,114.49,4207,0.0,3843409,NO,NO,2018-10-10,166853000,-6.54
234,EAT,245.89,221.38,2464959,Consumer Cyclical,Restaurants,95.0,97.0,97.0,93.0,10.9729,9.6686,1044538.0,1124700.0,252.52,100.3,2026-08-12,10545679360,NO,206.06,178.36,152.13,191.59,161.93,10730,5.74,2464959,NO,NO,1997-01-29,23815350,-2.63
235,OKTA,147.3,150.33,2885798,Technology,Software - Infrastructure,95.0,9.0,98.0,95.0,5.9957,5.6793,3650524.0,2428030.0,157.0,62.66,,25601824768,NO,143.4,134.86,96.34,136.38,101.31,2349,0.0,2885798,NO,NO,2022-09-01,45872000,-6.18
239,CGON,76.99,77.03,640525,Healthcare,Biotechnology,95.0,81.0,67.0,92.0,3.5306,3.4306,1040567.0,780220.0,79.39,24.85,,6824422400,NO,72.3,67.92,58.06,70.26,64.77,639,0.0,640525,NO,NO,2025-04-28,9040400,-3.02
240,VAC,119.33,114.86,349345,Consumer Cyclical,Resorts & Casinos,95.0,94.0,96.0,97.0,6.6621,5.7064,504275.0,642480.0,131.34,44.58,,4104393472,NO,103.86,98.2,71.83,102.6,79.79,3707,1.86,349345,NO,NO,2018-08-31,7085300,-9.14
241,VLO,330.21,323.92,2699908,Energy,Oil & Gas Refining & Marketing,95.0,85.0,93.0,95.0,11.7521,11.2828,2993975.0,2913550.0,330.95,133.06,,95076524032,NO,308.77,280.82,224.57,285.64,247.04,11242,0.0,2699908,NO,NO,2004-04-28,84719360,-0.22
244,SITM,680.52,667.1,428328,Technology,Semiconductors,95.0,85.0,4.0,95.0,58.0643,43.4468,591770.0,620770.0,901.81,204.6,,20463941632,NO,582.61,637.38,472.42,641.22,537.98,1689,0.0,428819,NO,NO,2026-03-20,4028500,-24.54
246,SN,186.13,187.68,1941726,Consumer Cyclical,"Furnishings, Fixtures & Appliances",95.0,95.0,97.0,94.0,7.0893,6.8282,2089348.0,2129200.0,191.22,83.12,,26220423168,NO,164.23,149.21,120.32,156.04,128.5,762,0.0,1941726,NO,NO,2026-05-15,11957600,-2.66
247,NTRA,315.96,312.72,1579515,Healthcare,Diagnostics & Research,95.0,93.0,97.0,94.0,14.338,11.2062,1467938.0,1573360.0,326.03,152.62,,45543792640,NO,276.66,256.52,224.21,269.58,226.82,2793,0.24,1579515,NO,NO,2022-03-09,41733200,-3.09
250,CRDO,268.16,247.69,5108701,Technology,Semiconductors,95.0,90.0,94.0,97.0,22.5381,19.8824,8045782.0,5098980.0,308.67,86.48,,50005913600,NO,221.37,237.74,170.01,240.12,177.94,1139,6.78,5120331,NO,NO,2026-06-26,38637200,-13.12
255,SMTC,140.0,131.18,2391094,Technology,Semiconductors,95.0,20.0,64.0,94.0,11.26,9.0793,3484653.0,2009630.0,177.35,46.02,,13041163264,NO,126.64,142.28,101.89,139.42,114.36,11696,6.57,2391094,NO,NO,2023-10-19,23292100,-21.06
260,AAMI,92.19,91.55,360694,Financial Services,Asset Management,95.0,91.0,92.0,96.0,3.5047,3.4204,495053.0,480900.0,93.61,41.47,,3271834880,NO,86.06,80.2,61.01,81.28,67.02,2977,0.0,360694,NO,NO,2020-06-19,12096900,-1.52
265,LLYX,27.92,27.62,152746,ETF,ETF,95.0,63.0,96.0,83.0,1.8099,1.5972,457979.0,463410.0,29.95,10.22,,0,NO,26.34,25.99,22.57,26.47,22.47,503,0.0,152746,NO,NO,2025-08-07,17207100,-6.78
266,MPC,348.25,336.42,2081172,Energy,Oil & Gas Refining & Marketing,95.0,91.0,94.0,95.0,12.4429,12.0614,2355353.0,2416470.0,348.32,158.0,,101666938880,NO,313.42,284.14,226.97,289.54,246.46,3805,0.0,2081172,NO,NO,2018-09-28,39153800,-0.02
274,RAL,72.62,71.52,859317,Technology,Electronic Components,95.0,66.0,97.0,96.0,3.1046,2.981,1736529.0,2333720.0,75.41,37.27,,8034677760,NO,68.28,67.51,52.84,69.07,55.12,282,1.26,859317,NO,NO,2025-06-30,27065700,-3.7
276,CNC,67.07,64.88,2507315,Healthcare,Healthcare Plans,95.0,14.0,82.0,95.0,3.0932,3.0825,5105979.0,5469680.0,69.36,26.23,,33132244992,NO,64.65,64.65,47.79,65.21,51.81,6204,0.0,2507315,NO,NO,2025-07-02,93566700,-3.3
277,QLYS,187.15,188.31,510185,Technology,Software - Infrastructure,95.0,95.0,98.0,95.0,11.0664,9.2079,799938.0,970640.0,201.54,74.51,,6590862848,NO,159.24,138.49,120.69,145.59,114.14,3484,0.0,510185,NO,NO,2015-05-05,9904700,-7.14
282,BTSG,59.68,57.89,3131842,Healthcare,Health Information Services,95.0,2.0,70.0,93.0,3.983,3.5773,3854646.0,3787200.0,73.75,21.58,,11808537600,NO,66.46,66.2,47.84,66.43,53.15,638,0.4,3131842,NO,NO,2026-07-16,32760800,-19.08
284,DIOD,107.04,103.15,420606,Technology,Semiconductors,95.0,89.0,52.0,96.0,6.9627,5.4691,622048.0,559530.0,125.99,42.28,,4929374208,NO,90.49,99.37,76.16,99.36,87.11,13482,3.34,420606,NO,NO,2008-12-22,4679400,-15.04
287,CRL,284.37,282.0,1166387,Healthcare,Diagnostics & Research,95.0,95.0,97.0,93.0,11.8589,9.6639,913159.0,1016380.0,287.95,144.26,,13575502848,NO,242.17,217.97,190.13,228.98,192.68,6570,0.33,1166387,NO,NO,2025-04-11,11604900,-1.24
302,FLEX,124.53,122.41,3475412,Technology,Electronic Components,95.0,8.0,8.0,96.0,9.085,7.9686,6677158.0,4992550.0,166.86,47.83,,46001754112,NO,119.79,136.06,90.55,131.41,102.44,8154,0.0,3475412,NO,NO,2005-10-26,102901552,-25.37
303,TIGO,96.47,95.03,536601,Communication Services,Telecom Services,95.0,16.0,88.0,92.0,4.3851,3.8344,1797477.0,1695490.0,107.13,43.38,,16178983936,NO,96.11,92.62,72.54,94.01,81.63,1908,0.0,556426,NO,NO,2026-05-29,15237500,-9.95
318,ARKG,44.69,44.55,4140536,ETF,ETF,94.0,84.0,96.0,93.0,1.5132,1.4289,3249035.0,2577660.0,45.05,23.43,,0,NO,40.15,38.94,31.89,40.0,32.88,2961,0.0,4140536,NO,NO,2020-12-29,15040000,-0.8
322,LSCC,129.27,126.12,1442530,Technology,Semiconductors,94.0,6.0,67.0,94.0,9.2979,7.6121,2062488.0,2236000.0,157.01,59.37,,18323920896,NO,127.77,137.22,102.67,134.85,115.87,9252,0.0,1442530,NO,NO,2016-11-03,33890700,-17.67
328,HAE,91.34,87.22,632098,Healthcare,Medical Devices,94.0,95.0,97.0,93.0,3.2007,3.06,872637.0,895800.0,91.38,47.32,,4155700480,NO,82.94,77.94,69.09,80.23,67.57,8877,0.0,632098,NO,NO,1991-05-10,11925600,-0.04
330,AIS,71.12,68.16,338171,ETF,ETF,94.0,11.0,57.0,95.0,3.7371,2.8226,681896.0,565900.0,88.8,28.34,,0,NO,67.01,73.6,53.13,73.03,59.4,423,0.0,338171,NO,NO,2026-07-02,1490800,-19.91
