Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
19,MRNA,158.83,138.89,49046451.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,18.3131,13.0302,13181673.0,45186850.0,176.66,22.28,,63410638848,NO,81.88,71.57,49.98,81.25,60.46,1938,3.26,49046451,YES,NO,2026-08-19,199252300.0,-10.09
23,TWST,151.42,140.8,2077961.0,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,9.7586,8.6471,1808355.0,1653800.0,154.96,23.3,,9495157760,NO,119.14,102.8,60.45,109.66,73.77,1963,3.5,2077961,NO,NO,2022-11-15,7568500.0,-2.28
28,TXG,64.72,63.8,4127233.0,Healthcare,Health Information Services,98.0,97.0,98.0,98.0,4.3909,4.1476,3256631.0,3131590.0,66.94,11.16,,8432444416,NO,55.27,46.18,27.07,49.37,31.85,1747,0.63,4127233,NO,NO,2025-06-27,17909500.0,-3.32
29,MU,932.97,910.43,18989997.0,Technology,Semiconductors,98.0,60.0,62.0,97.0,55.8358,46.5308,48053987.0,30535670.0,1255.0,114.25,,1053689905152,NO,902.38,961.91,578.04,942.91,703.55,10640,2.04,18989997,YES,NO,2013-10-11,153906100.0,-25.66
30,ORKA,101.82,102.42,1306011.0,Healthcare,Biotechnology,98.0,87.0,97.0,98.0,5.6875,5.5868,1220114.0,862390.0,115.52,14.34,,6741471744,NO,102.93,92.75,55.57,96.36,67.11,7306,0.0,1306011,NO,NO,2026-04-29,7921000.0,-11.86
34,SYRE,107.36,106.65,881735.0,Healthcare,Biotechnology,98.0,79.0,95.0,98.0,4.7508,4.6436,1241341.0,828920.0,110.17,14.51,,9466335232,NO,103.88,98.0,59.31,99.53,72.44,2611,0.0,881735,NO,NO,2023-06-22,10228380.0,-2.55
36,DFTX,44.81,43.27,1269390.0,Healthcare,Biotechnology,98.0,70.0,98.0,98.0,3.0743,2.8596,3006277.0,2614990.0,49.7,8.7,,6020982784,NO,44.1,42.41,23.79,44.57,28.55,2456,1.62,1269390,NO,NO,2024-03-07,38010300.0,-9.84
37,ETON,63.05,64.43,536572.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,97.0,98.0,98.0,4.395,3.5179,529530.0,885690.0,66.37,14.27,,1802166656,NO,51.79,43.31,26.54,47.11,32.12,1954,0.0,536572,NO,NO,2023-08-11,15757000.0,-5.0
42,LITE,885.57,830.17,3223752.0,Technology,Communication Equipment,98.0,93.0,19.0,87.0,83.0887,75.6558,5254061.0,5429790.0,1085.68,123.5,,79435177984,NO,834.9,812.51,659.09,812.56,798.68,2789,3.36,3223752,NO,NO,2026-03-20,22868800.0,-18.43
47,ATEX,92.37,90.38,343532.0,Communication Services,Telecom Services,98.0,17.0,95.0,97.0,6.705,6.545,451431.0,408110.0,113.0,17.58,,1811356032,NO,93.28,94.42,50.8,95.95,64.14,2907,0.0,343532,NO,NO,2020-12-21,3077900.0,-18.26
48,DELL,451.5,433.19,3893612.0,Technology,Computer Hardware,98.0,73.0,96.0,98.0,28.1857,25.5136,8485692.0,5264730.0,514.0,110.22,,291733307392,NO,447.32,429.97,239.96,430.61,294.52,2519,2.24,3893612,NO,NO,2016-09-07,147907159.0,-12.16
52,MBX,68.62,66.39,273986.0,Healthcare,Biotechnology,98.0,86.0,98.0,96.0,3.1888,3.0995,766934.0,453310.0,72.64,9.63,,3304745984,NO,66.98,59.99,39.2,63.34,43.24,488,1.88,273986,NO,NO,2025-09-22,28303500.0,-5.53
