Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
1,SNDK,1757.82,1673.97,9530772.0,Technology,Computer Hardware,98.0,9.0,97.0,98.0,232.8211,179.0596,13200913.0,12485890.0,2354.39,40.1,,260315136000,NO,1960.85,1713.67,761.35,1781.49,1047.31,354,0.0,9530772,YES,NO,2025-11-26,43000900.0,-25.34
8,DLLL,27.46,24.04,1853664.0,ETF,ETF,98.0,97.0,98.0,98.0,3.4034,3.0293,2451670.0,1837360.0,30.62,2.17,,0,NO,23.78,18.37,7.45,20.65,9.71,353,6.11,1853664,NO,NO,2026-05-28,15772800.0,-10.32
12,AMDL,71.49,68.21,2641424.0,ETF,ETF,98.0,94.0,98.0,98.0,9.8766,7.9294,8542152.0,3900800.0,83.79,8.88,,0,NO,70.14,61.91,28.26,64.79,34.4,582,0.0,2641424,NO,NO,2025-10-06,106498200.0,-14.68
14,BAND,75.77,73.81,587929.0,Technology,Software - Infrastructure,98.0,94.0,98.0,98.0,5.1834,5.1341,1350595.0,1256590.0,79.08,12.5,,2425951232,NO,61.18,59.22,26.72,63.9,34.03,2178,1.77,587929,NO,NO,2022-11-02,11116300.0,-4.19
20,ABVX,134.91,135.98,932375.0,Healthcare,Biotechnology,98.0,97.0,75.0,79.0,9.6775,6.8684,2063621.0,2746730.0,148.83,8.85,,11758846976,NO,118.02,116.08,114.03,118.33,119.52,683,0.0,932375,NO,NO,2025-07-23,27831900.0,-9.35
22,MU,983.12,937.0,30470097.0,Technology,Semiconductors,98.0,25.0,98.0,98.0,89.765,68.6821,51167021.0,45600740.0,1255.0,103.38,,1110328999936,NO,1050.69,916.74,472.44,949.66,595.67,10610,0.0,30470097,YES,NO,2013-10-11,153906100.0,-21.66
23,ATEX,105.77,103.35,342433.0,Communication Services,Telecom Services,98.0,97.0,98.0,98.0,7.5176,7.5176,452190.0,557340.0,111.9,17.58,,2062353280,NO,93.22,74.02,39.64,80.99,50.28,2877,0.8,342433,NO,NO,2020-12-21,3077900.0,-5.48
31,LITE,814.8,768.15,3632422.0,Technology,Communication Equipment,98.0,7.0,12.0,97.0,66.0388,56.9977,5678683.0,4229140.0,1085.68,94.32,,63391440896,NO,817.14,883.96,563.69,856.99,706.02,2759,0.0,3632422,NO,NO,2026-03-20,22868800.0,-24.95
34,SYRE,98.95,93.73,2440728.0,Healthcare,Biotechnology,98.0,96.0,96.0,98.0,6.1233,5.2833,1410011.0,1322120.0,105.09,14.51,,8592942080,NO,91.25,80.66,47.02,83.65,58.01,2581,2.49,2440728,NO,NO,2023-06-22,10228380.0,-5.84
35,PENG,77.8,77.21,4695181.0,Technology,Information Technology Services,98.0,95.0,98.0,98.0,9.3115,8.5499,3561845.0,5791160.0,89.86,16.04,,3986682112,NO,68.88,58.78,30.56,62.69,35.69,2296,0.0,4695181,NO,NO,2019-01-09,15604200.0,-13.42
37,DFTX,45.98,43.65,1412633.0,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,3.6194,3.3211,2941072.0,2913400.0,49.2,7.96,,6103535104,NO,40.1,29.62,19.05,32.26,22.76,2426,0.0,1412633,NO,NO,2024-03-07,38010300.0,-6.54
41,KOD,43.26,41.1,875466.0,Healthcare,Biotechnology,98.0,97.0,47.0,93.0,3.1993,3.1843,740380.0,860500.0,47.84,4.39,,2707143168,NO,37.64,37.19,28.6,37.03,33.09,1952,0.0,875466,NO,NO,2022-02-23,26802500.0,-9.57
42,STX,878.31,860.66,3765601.0,Technology,Computer Hardware,98.0,56.0,96.0,98.0,84.2993,70.3407,4380652.0,4475440.0,1145.0,138.3,,198719488000,NO,950.09,877.19,479.57,884.54,586.05,5933,0.0,3765601,NO,NO,2012-06-29,89629700.0,-23.29
45,PRAX,327.68,314.56,374560.0,Healthcare,Biotechnology,98.0,97.0,48.0,72.0,21.6364,21.5728,504847.0,499100.0,366.52,37.19,,9135315968,NO,312.09,313.58,267.66,313.8,313.16,1440,0.94,374560,NO,NO,2025-10-16,13741900.0,-10.6
46,ORKA,87.47,84.56,882732.0,Healthcare,Biotechnology,98.0,97.0,94.0,98.0,5.4943,5.2764,1806422.0,1615700.0,97.78,12.84,,5275499520,NO,83.66,70.83,44.4,73.35,52.99,7276,1.57,882732,NO,NO,2026-04-29,7921000.0,-10.54
50,DELL,457.54,427.11,7160327.0,Technology,Computer Hardware,98.0,94.0,98.0,98.0,30.2736,27.0986,8779739.0,7017390.0,469.47,110.22,,295636008960,NO,421.4,354.12,197.31,384.39,231.46,2489,3.46,7160327,NO,NO,2016-09-07,147907159.0,-2.54
51,SIMO,308.41,299.51,544629.0,Technology,Semiconductors,98.0,91.0,98.0,98.0,26.5786,22.3521,1058196.0,751480.0,355.0,70.12,,10457516032,NO,313.23,284.08,154.07,291.46,186.07,5291,0.0,544629,NO,NO,2023-07-26,17771600.0,-13.12
52,DMRA,30.99,28.0,524736.0,Healthcare,Biotechnology,98.0,98.0,84.0,93.0,2.8882,2.8718,546637.0,585520.0,38.33,2.45,,1907533440,NO,25.65,24.5,22.3,25.27,25.69,1431,0.0,524736,NO,NO,2025-10-07,77432200.0,-19.15
54,LQDA,76.49,71.21,1152068.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,85.0,97.0,97.0,4.5007,4.3657,1916452.0,1582580.0,82.96,14.04,,6802109952,NO,75.99,64.49,41.02,69.54,48.05,2001,0.27,1152068,NO,NO,2022-07-19,30246200.0,-7.8
58,VPG,110.87,105.67,237365.0,Technology,Scientific & Technical Instruments,98.0,1.0,98.0,98.0,11.3032,10.0539,559609.0,647330.0,151.78,25.58,,1474681856,NO,128.47,113.97,59.75,120.77,72.1,4038,4.52,237365,NO,NO,2026-05-13,1453400.0,-26.95
64,TSEM,255.49,229.68,4631174.0,Technology,Semiconductors,98.0,26.0,88.0,97.0,21.8857,17.3486,2167962.0,1618890.0,319.94,43.12,,28878352384,NO,253.33,251.57,157.74,254.5,188.36,7980,0.0,4631174,NO,NO,2022-02-15,19691500.0,-20.14
68,TXG,45.79,41.77,3832719.0,Healthcare,Health Information Services,98.0,98.0,97.0,97.0,2.7796,2.5943,3095044.0,2777870.0,45.82,11.16,,5813324288,NO,37.25,30.19,21.12,33.21,24.76,1717,2.94,3832719,NO,NO,2025-06-27,17909500.0,-0.07
70,CELC,111.05,103.79,2061902.0,Healthcare,Biotechnology,98.0,96.0,11.0,44.0,6.6211,6.5954,1385173.0,1129570.0,151.02,13.37,,5415496192,NO,100.62,112.4,101.26,109.99,111.19,2214,0.0,2061902,NO,NO,2025-07-28,27636800.0,-26.47
72,AMD,548.13,534.39,21085850.0,Technology,Semiconductors,98.0,91.0,98.0,98.0,38.0514,30.7079,36624954.0,27174430.0,584.73,149.22,,893781082112,NO,535.08,489.71,291.47,506.85,331.6,11675,0.0,21085850,YES,NO,2018-08-27,325058400.0,-6.26
73,AMBQ,85.48,81.35,357075.0,Technology,Semiconductors,98.0,70.0,98.0,98.0,6.5108,5.904,711814.0,544380.0,91.61,22.12,,2063952128,NO,83.69,74.99,40.99,81.54,48.04,240,4.49,357075,NO,NO,2025-07-30,5479500.0,-6.69
76,MBX,56.59,60.04,1346024.0,Healthcare,Biotechnology,97.0,98.0,96.0,96.0,4.2644,4.1283,798981.0,919770.0,66.55,9.63,,2693544448,NO,52.63,40.61,32.01,43.23,36.67,458,0.0,1346024,NO,NO,2025-09-22,28303500.0,-14.97
77,INTC,107.76,103.12,90744188.0,Technology,Semiconductors,97.0,7.0,96.0,97.0,9.5657,8.1707,134396375.0,106504010.0,142.35,18.97,,541601759232,NO,123.04,117.44,63.22,116.73,75.95,11675,0.0,90744188,YES,NO,1993-04-19,567708800.0,-24.3
78,RVMD,184.97,183.95,2422557.0,Healthcare,Biotechnology,97.0,96.0,93.0,93.0,7.2402,7.1579,3260626.0,2552930.0,193.82,34.0,,39323967488,NO,178.83,161.4,106.43,166.4,127.24,1611,0.0,2422557,NO,NO,2025-06-27,26439100.0,-4.57
80,DNTH,101.28,98.64,809547.0,Healthcare,Biotechnology,97.0,97.0,78.0,98.0,5.485,5.4343,927688.0,1129490.0,102.37,18.08,,5536595968,NO,92.04,88.27,62.25,89.93,73.47,2025,1.23,809547,NO,NO,2025-09-08,5974200.0,-1.06
93,SEZL,182.39,160.25,742179.0,Financial Services,Credit Services,97.0,98.0,98.0,97.0,12.6238,12.1331,688970.0,623920.0,185.0,49.5,,6133232128,NO,166.29,131.43,84.82,144.71,95.3,710,0.79,742179,NO,NO,2023-09-19,10405200.0,-1.41
95,MANE,110.17,110.18,490424.0,Healthcare,Biotechnology,97.0,94.0,96.0,,8.9464,8.9464,658881.0,507880.0,131.24,32.0,,4602758144,NO,113.48,106.34,,107.03,,110,0.0,490424,NO,NO,2026-06-26,4047300.0,-16.05
98,ACMR,98.89,94.08,672778.0,Technology,Semiconductor Equipment & Materials,97.0,87.0,97.0,96.0,10.44,8.6257,1700524.0,1650750.0,127.19,23.03,,6834582528,NO,103.08,85.38,55.34,90.79,64.67,2183,0.0,672778,NO,NO,2024-02-28,12244400.0,-22.25
102,TWST,92.53,90.35,944465.0,Healthcare,Diagnostics & Research,97.0,96.0,97.0,98.0,6.8946,6.6396,1761503.0,1591250.0,105.47,23.3,,5761964544,NO,92.22,74.2,48.62,79.18,57.49,1933,0.0,944465,NO,NO,2022-11-15,7568500.0,-12.27
103,FBRX,43.2,44.12,677962.0,Healthcare,Biotechnology,97.0,98.0,94.0,96.0,3.7118,3.6068,439568.0,1177090.0,45.36,9.1,,884684864,NO,24.07,22.49,23.4,24.48,27.08,2324,0.0,677962,NO,NO,2024-11-20,29599400.0,-4.76
105,VSXY,81.92,78.98,1617545.0,Consumer Cyclical,Apparel Retail,97.0,78.0,96.0,84.0,3.8746,3.7418,2274008.0,1598750.0,88.57,17.53,,6511961600,NO,80.13,66.92,52.36,71.44,59.76,1250,2.27,1617545,NO,NO,2024-03-07,25901500.0,-7.51
112,ANAB,62.51,69.81,621907.0,Healthcare,Biotechnology,97.0,93.0,93.0,97.0,4.3489,4.331,676618.0,792050.0,72.36,11.4,,1850825984,NO,62.74,60.71,40.02,59.79,47.05,2378,0.0,621907,NO,NO,2019-11-08,26495100.0,-13.61
