Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
8,SNDK,1732.54,1554.99,14154472.0,Technology,Computer Hardware,98.0,97.0,79.0,98.0,109.8264,97.9014,13974153.0,10932720.0,2354.39,63.74,,253806379008,NO,1529.79,1550.25,1003.97,1534.15,1279.25,392,1.97,15712660.0,YES,NO,2025-11-26,43000900.0,-26.41
12,DLLL,32.15,30.86,2153930.0,ETF,ETF,98.0,97.0,96.0,98.0,3.2548,3.1349,1843798.0,3016470.0,33.33,2.17,,0,NO,26.21,24.29,11.28,24.61,14.86,391,0.0,2191101.0,NO,NO,2026-05-28,15772800.0,-3.54
17,MRNA,145.51,148.87,13502412.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,22.7497,16.9246,15597834.0,31519040.0,176.66,22.28,,58212585472,NO,117.96,85.5,54.82,86.99,63.25,1946,0.0,14845483.0,YES,NO,2026-08-19,199252300.0,-17.63
23,MU,1013.3,958.16,31032254.0,Technology,Semiconductors,98.0,92.0,86.0,98.0,46.6779,40.955,43883553.0,23733810.0,1255.0,125.66,,1145322995712,NO,943.3,938.28,606.48,931.33,724.27,10648,1.35,34186906.0,YES,NO,2013-10-11,153906100.0,-19.26
32,ORKA,93.04,90.99,441847.0,Healthcare,Biotechnology,98.0,10.0,96.0,98.0,5.4336,5.255,1188460.0,826010.0,115.52,14.67,,6160150528,NO,101.79,95.34,58.2,95.49,68.74,7314,0.0,585341.0,NO,NO,2026-04-29,7921000.0,-19.46
33,TXG,62.92,63.22,1134431.0,Healthcare,Medical Devices,98.0,97.0,98.0,98.0,3.7826,3.5637,3172915.0,2728210.0,66.94,11.16,,8205737472,NO,61.15,50.87,28.94,51.65,33.21,1755,0.0,1443410.0,NO,NO,2025-06-27,17909500.0,-6.01
35,TWST,124.57,128.71,717068.0,Healthcare,Biotechnology,98.0,92.0,98.0,98.0,10.4171,9.2911,1790798.0,1565090.0,155.44,23.3,,8233332224,NO,133.71,110.92,64.75,111.15,75.95,1971,0.0,883663.0,NO,NO,2022-11-15,7568500.0,-19.86
37,PLSE,53.45,54.71,403189.0,Healthcare,Medical Instruments & Supplies,98.0,97.0,98.0,98.0,2.7751,2.7336,411423.0,542910.0,55.37,12.56,,3816472576,NO,48.11,37.96,24.08,38.77,28.01,2590,0.0,508116.0,NO,NO,2022-09-26,4339700.0,-3.47
39,ETON,58.46,59.9,416607.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,96.0,98.0,98.0,3.0746,3.0354,544963.0,586310.0,66.37,14.27,,1671255936,NO,57.54,47.74,28.28,49.06,33.47,1962,0.0,482133.0,NO,NO,2023-08-11,15757000.0,-11.92
41,DELL,524.48,516.39,10139917.0,Technology,Computer Hardware,98.0,94.0,93.0,98.0,29.9671,28.84,7647492.0,10562760.0,534.96,110.22,,338933972992,NO,466.1,439.45,253.45,443.53,308.11,2527,0.0,10531108.0,YES,NO,2016-09-07,147907159.0,-1.96
