Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
13,FBRX,76.61,76.6,648018.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,5.2844,3.5976,972903.0,3391560.0,77.2,9.1,,1569738240,NO,53.9,32.95,26.72,39.46,31.69,2338,0.0,648018.0,NO,NO,2024-11-20,29599400.0,-0.76
21,ORKA,94.79,96.51,807218.0,Healthcare,Biotechnology,98.0,92.0,97.0,98.0,5.6725,5.5218,1416146.0,834770.0,99.0,12.84,,5716983808,NO,89.95,78.64,49.35,84.11,59.69,7290,0.0,807218.0,NO,NO,2026-04-29,7921000.0,-4.25
24,SYRE,94.93,98.33,845573.0,Healthcare,Biotechnology,98.0,90.0,95.0,98.0,6.3254,6.154,1322332.0,844230.0,105.09,14.51,,8243840512,NO,98.46,88.12,52.75,91.07,64.77,2595,0.0,845573.0,NO,NO,2023-06-22,10228380.0,-9.67
30,LQDA,83.85,84.11,1100027.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,85.0,98.0,97.0,5.6132,5.4975,1990377.0,1510930.0,91.1,17.82,,7456620544,NO,81.69,73.7,45.24,77.33,53.25,2015,0.0,1100027.0,NO,NO,2022-07-19,30246200.0,-7.96
36,MBX,64.41,65.93,383960.0,Healthcare,Biotechnology,98.0,92.0,98.0,96.0,4.7387,4.7016,857772.0,568830.0,69.4,9.63,,3065757440,NO,61.77,48.54,35.21,53.52,40.18,472,0.0,383960.0,NO,NO,2025-09-22,28303500.0,-7.19
41,DELL,429.02,405.37,4050639.0,Technology,Computer Hardware,98.0,89.0,98.0,98.0,37.05,32.9107,8859964.0,5873530.0,469.47,110.22,,277208006656,NO,417.6,402.71,215.75,409.65,259.23,2503,0.0,4051621.0,NO,NO,2016-09-07,147907159.0,-8.62
42,TXG,47.01,47.27,3396795.0,Healthcare,Health Information Services,98.0,96.0,98.0,98.0,2.8989,2.8482,3159033.0,2552500.0,50.34,11.16,,5968210432,NO,44.87,37.05,23.53,39.74,27.59,1731,0.0,3396795.0,NO,NO,2025-06-27,17909500.0,-6.62
50,DNTH,106.02,106.92,772470.0,Healthcare,Biotechnology,98.0,93.0,90.0,97.0,6.4114,6.3657,1015220.0,851920.0,114.55,18.08,,5795713536,NO,102.31,93.01,67.0,95.48,80.19,2039,0.0,772470.0,NO,NO,2025-09-08,5974200.0,-7.45
55,RVMD,182.45,187.53,1442424.0,Healthcare,Biotechnology,98.0,17.0,94.0,97.0,7.7227,7.542,2701866.0,1872250.0,194.56,34.0,,38788222976,NO,185.83,172.25,116.12,176.97,136.64,1625,0.0,1442424.0,NO,NO,2025-06-27,26439100.0,-6.22
56,HUT,112.08,107.63,3477323.0,Financial Services,Capital Markets,98.0,94.0,96.0,97.0,12.4193,10.7056,4722170.0,5013390.0,140.8,18.68,,12619548672,NO,103.22,111.77,70.35,109.91,81.72,2112,0.0,3477323.0,NO,NO,2025-12-17,22652500.0,-20.4
