Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
4,ZCSH,117.72,120.09,1006875.0,ETF,ETF,98.0,98.0,98.0,98.0,9.677,6.7113,214859.0,844110.0,120.73,4.12,,0,NO,82.05,54.76,33.72,59.23,37.89,1235,0.0,1006875.0,NO,NO,2026-09-17,1509200.0,-2.49
6,DLLL,36.73,39.38,1327805.0,ETF,ETF,98.0,98.0,97.0,98.0,4.3609,3.8655,1822372.0,2341890.0,40.21,2.17,,0,NO,29.9,26.31,12.71,27.4,17.14,400,0.0,1327805.0,NO,NO,2026-05-28,15772800.0,-8.65
8,SNDK,1791.82,1614.39,17123383.0,Technology,Computer Hardware,98.0,94.0,6.0,97.0,102.8333,91.8419,13778954.0,9645010.0,2354.39,93.53,,262356500480,NO,1591.42,1504.2,1068.24,1510.58,1350.88,401,0.67,17123383.0,YES,NO,2025-11-26,43000900.0,-23.89
16,TXG,76.6,76.97,2828397.0,Healthcare,Medical Devices,98.0,96.0,98.0,98.0,4.3067,4.0881,3081788.0,2753590.0,79.94,11.16,,9980303360,NO,66.64,56.67,31.33,57.99,36.82,1764,0.0,2828397.0,NO,NO,2025-06-27,17909500.0,-4.18
17,TWST,166.99,155.56,3045736.0,Healthcare,Biotechnology,98.0,95.0,98.0,98.0,9.9043,9.2086,1702769.0,1687050.0,167.02,23.3,,11071633408,NO,139.2,118.31,69.68,121.58,82.5,1980,1.85,3045736.0,NO,NO,2022-11-15,7568500.0,-0.02
18,MRNA,154.04,158.07,19989035.0,Healthcare,Biotechnology,98.0,7.0,98.0,98.0,10.2917,9.971,16139845.0,11785120.0,176.66,22.28,,61498294272,NO,145.89,98.17,60.25,101.99,70.12,1955,0.0,19989035.0,YES,NO,2026-08-19,199252300.0,-12.8
21,AMDL,67.01,63.61,3108130.0,ETF,ETF,98.0,98.0,18.0,98.0,4.7299,3.7433,3029967.0,2398380.0,83.79,9.45,,0,NO,52.6,55.6,36.74,55.65,45.75,629,1.22,3108130.0,NO,NO,2025-10-06,106498200.0,-20.03
30,DELL,568.53,588.4,11349569.0,Technology,Computer Hardware,98.0,97.0,95.0,98.0,37.1957,33.0943,7709520.0,10721250.0,595.51,110.22,,361478619136,NO,503.67,462.74,272.48,474.16,337.97,2536,0.0,11349569.0,YES,NO,2016-09-07,147907159.0,-4.53
31,MU,1015.8,977.5,34588693.0,Technology,Semiconductors,98.0,92.0,12.0,97.0,42.9729,35.1132,39131190.0,24758600.0,1255.0,154.65,,1147237564416,NO,959.6,927.26,640.15,934.95,762.65,10657,0.43,34588693.0,YES,NO,2013-10-11,153906100.0,-19.06
34,ORKA,94.96,97.73,1906221.0,Healthcare,Biotechnology,98.0,5.0,94.0,98.0,4.8393,4.7829,1111201.0,739860.0,115.52,14.89,,6287272960,NO,95.17,96.29,61.11,97.02,72.83,7323,0.0,1906221.0,NO,NO,2026-04-29,7921000.0,-17.8
