Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
1,SNDK,1858.27,1727.1801,13159812.0,Technology,Computer Hardware,98.0,90.0,98.0,98.0,243.1221,175.2861,13449319.0,12893060.0,2354.39,40.1,,275190775808,NO,1968.71,1669.97,736.16,1756.18,994.71,351,6.28,13159812,YES,NO,2025-11-26,43000900,-21.07
8,DLLL,26.83,24.75,3040118.0,ETF,ETF,98.0,94.0,98.0,98.0,3.6356,3.3287,2394796.0,1780820.0,30.62,2.17,,0,NO,23.0,17.24,7.12,19.14,8.95,350,4.96,3040118,NO,NO,2026-05-28,15772800,-12.38
12,AMDL,71.56,64.43,4798231.0,ETF,ETF,98.0,91.0,98.0,98.0,10.083,7.7744,8779122.0,4032480.0,83.79,8.42,,0,NO,68.37,59.56,27.35,62.92,32.43,579,7.56,4798231,NO,NO,2025-10-06,106498200,-14.6
13,MXL,95.8,86.05,2750180.0,Technology,Semiconductors,98.0,93.0,98.0,98.0,13.0043,11.4986,5327463.0,4520420.0,128.3,12.77,,8578503168,NO,92.46,89.24,36.03,92.39,46.49,4098,5.33,2750180,NO,NO,2026-04-24,29044000,-25.33
19,BAND,78.44,70.49,1902070.0,Technology,Software - Infrastructure,98.0,90.0,98.0,98.0,5.0599,5.0599,1309249.0,1385690.0,79.08,12.5,,2511437824,NO,59.38,56.41,25.86,61.61,32.1,2175,0.03,1902070,NO,NO,2022-11-02,11116300,-0.81
21,ABVX,140.74,138.54,884891.0,Healthcare,Biotechnology,98.0,97.0,82.0,78.0,9.8954,7.1684,2076414.0,3485300.0,148.83,8.01,,12266993664,NO,112.25,114.53,113.21,117.2,118.89,680,0.33,884891,NO,NO,2025-07-23,27831900,-5.44
24,DMRA,30.78,27.53,844703.0,Healthcare,Biotechnology,98.0,97.0,84.0,91.0,2.7468,2.7104,537180.0,1384350.0,38.33,2.45,,1894607232,NO,24.39,24.22,21.92,24.81,25.64,1428,0.0,844703,NO,NO,2025-10-07,77432200,-19.7
27,MU,991.64,948.8,40544835.0,Technology,Semiconductors,98.0,73.0,98.0,98.0,102.645,72.87,51454273.0,58508640.0,1255.0,103.38,,1119951388672,NO,1049.19,889.55,460.41,927.26,572.18,10607,0.0,40544835,YES,NO,2013-10-11,153906100,-20.98
31,BE,257.02,254.29,10006408.0,Industrials,Electrical Equipment & Parts,98.0,48.0,96.0,97.0,37.9242,33.5485,12160609.0,18739800.0,351.28,24.04,,73107759104,NO,284.09,282.17,168.64,275.71,193.52,1999,0.0,10006408,YES,NO,2024-11-15,64722200,-26.83
32,SYRE,98.75,95.4,1315460.0,Healthcare,Biotechnology,98.0,97.0,97.0,98.0,6.3582,5.1893,1481904.0,2066790.0,102.06,14.51,,8575574016,NO,88.56,79.16,45.81,81.36,55.86,2578,1.44,1315460,NO,NO,2023-06-22,10228380,-3.24
33,ATEX,106.86,104.92,435661.0,Communication Services,Telecom Services,98.0,98.0,98.0,98.0,7.5269,7.5269,450040.0,615070.0,111.9,17.58,,2083606784,NO,89.15,70.65,38.43,76.59,47.68,2874,1.12,435661,NO,NO,2020-12-21,3077900,-4.5
34,DFTX,48.45,45.32,3013548.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,4.2579,3.2504,2903316.0,5471120.0,49.2,7.61,,6431410688,NO,36.87,28.15,18.51,30.01,21.7,2423,0.0,3013548,NO,NO,2024-03-07,38010300,-1.52
38,PENG,81.39,78.47,8881243.0,Technology,Information Technology Services,98.0,95.0,98.0,98.0,9.6029,8.6327,3316804.0,4758540.0,89.86,16.04,,4170643200,NO,66.56,55.86,29.8,59.64,33.86,2293,0.0,8881243,NO,NO,2019-01-09,15604200,-9.43
41,ORKA,88.27,84.4,547793.0,Healthcare,Biotechnology,98.0,97.0,93.0,98.0,6.4129,5.7864,1844534.0,2250410.0,97.78,12.84,,5323748864,NO,80.84,69.86,43.35,71.21,51.19,7273,1.59,547793,NO,NO,2026-04-29,7921000,-9.73
42,PRAX,333.12,332.99,243311.0,Healthcare,Biotechnology,98.0,96.0,48.0,82.0,20.4292,19.8771,509439.0,753900.0,366.52,37.19,,9286977536,NO,301.49,313.52,263.55,314.84,311.6,1437,0.0,243311,NO,NO,2025-10-16,13741900,-9.11
43,ICHR,96.44,88.81,974602.0,Technology,Semiconductor Equipment & Materials,98.0,97.0,96.0,98.0,10.5239,8.7749,1166388.0,1614590.0,113.58,13.12,,3362578688,NO,93.51,79.36,43.65,82.51,55.15,2406,0.0,974602,NO,NO,2018-08-24,8215700,-15.09
44,LQDA,81.45,79.47,833478.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,95.0,97.0,98.0,4.1171,4.0264,1896539.0,1911900.0,82.96,13.24,,7243193344,NO,75.11,62.28,40.23,66.48,46.77,1998,1.36,833478,NO,NO,2022-07-19,30246200,-1.82
47,KOD,40.08,40.63,828920.0,Healthcare,Biotechnology,98.0,97.0,14.0,94.0,2.8836,2.85,751549.0,1044260.0,47.84,4.22,,2508143872,NO,36.33,37.33,28.19,36.68,32.47,1949,0.0,828920,NO,NO,2022-02-23,26802500,-16.22
51,SIMO,324.26,313.3,743214.0,Technology,Semiconductors,98.0,94.0,98.0,98.0,28.7714,23.3307,1057686.0,843330.0,355.0,70.12,,10994955264,NO,306.84,277.1,150.79,285.77,178.68,5288,3.48,743214,NO,NO,2023-07-26,17771600,-8.66
52,STX,890.09,860.02,4531050.0,Technology,Computer Hardware,98.0,50.0,96.0,98.0,90.0079,75.4338,4333685.0,5112150.0,1145.0,138.3,,201384755200,NO,948.38,862.12,469.73,872.95,565.97,5930,0.0,4531050,NO,NO,2012-06-29,89629700,-22.26
55,RVMD,191.13,189.77,1608725.0,Healthcare,Biotechnology,98.0,96.0,97.0,97.0,7.2995,7.2352,3592363.0,3953580.0,193.82,34.0,,40633565184,NO,173.4,158.87,104.31,162.51,123.84,1608,0.15,1608725,NO,NO,2025-06-27,26439100,-1.39
56,ALAB,417.45,393.16,3704581.0,Technology,Semiconductors,98.0,93.0,98.0,97.0,47.0844,40.8714,6380822.0,5583710.0,499.48,88.19,,71554244608,NO,401.85,320.57,198.89,339.91,214.89,577,0.0,3704581,NO,NO,2024-11-05,24756900,-16.42
59,MBX,65.71,61.74,747284.0,Healthcare,Biotechnology,98.0,98.0,97.0,97.0,3.7622,3.7436,779500.0,1201210.0,66.55,9.63,,3127633920,NO,48.94,38.81,31.41,42.14,35.95,455,0.06,747284,NO,NO,2025-09-22,28303500,-1.26
61,DELL,450.22,431.97,7762638.0,Technology,Computer Hardware,98.0,89.0,98.0,98.0,32.605,30.1236,8833373.0,8073220.0,469.47,110.22,,290906243072,NO,413.26,340.14,192.73,366.2,220.93,2486,2.75,7762638,NO,NO,2016-09-07,147907159,-4.1
65,VPG,113.49,107.95,438523.0,Technology,Scientific & Technical Instruments,98.0,10.0,98.0,98.0,12.3774,11.0152,548278.0,715340.0,151.78,25.58,,1509530496,NO,132.18,110.87,58.59,116.49,69.72,4035,0.0,438523,NO,NO,2026-05-13,1453400,-25.23
68,INTC,112.54,110.24,98791391.0,Technology,Semiconductors,98.0,57.0,97.0,98.0,10.6564,8.8214,135255337.0,112056120.0,142.35,18.97,,565626011648,NO,124.44,116.5,62.06,118.72,73.68,11672,0.0,98791391,YES,NO,1993-04-19,567708800,-20.94
70,UCTT,106.19,100.91,1788254.0,Technology,Semiconductor Equipment & Materials,98.0,95.0,95.0,98.0,13.375,10.9707,1246962.0,1973970.0,144.22,21.28,,4760322560,NO,112.79,95.23,55.59,98.64,68.4,5607,0.0,1788254,NO,NO,2018-01-02,7165600,-26.37
