Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
229,GH,153.74,2723696,Healthcare,Diagnostics & Research,95.0,92.0,95.0,91.0,6.6836,6.3464,2553943.0,3990960.0,153.95,40.35,,20385912832,NO,112.55,96.31,121.88,105.94,1942,0.52,2723696,NO,NO,2026-06-26,18770300.0,-0.14
230,ELVN,50.85,1536531,Healthcare,Biotechnology,95.0,95.0,84.0,97.0,3.6705,3.3873,1383448.0,3322080.0,51.05,14.79,,3632636416,NO,42.22,29.09,43.18,33.86,1582,0.62,1557137,NO,NO,2022-09-07,25749275.0,-0.39
232,SOXX,614.35,10643925,ETF,ETF,95.0,83.0,96.0,96.0,38.1771,28.9993,8962222.0,10128590.0,655.95,232.33,,0,NO,534.58,371.18,558.07,416.38,6276,0.64,10643925,YES,NO,2025-10-10,26691200.0,-6.34
233,TSMX,95.83,1093566,ETF,ETF,95.0,87.0,95.0,96.0,8.2218,6.802,1062232.0,894000.0,106.32,30.79,,0,NO,82.6,61.91,85.05,68.45,434,2.6,1093566,NO,NO,2025-01-27,3911500.0,-9.87
236,GFS,81.0,2916478,Technology,Semiconductors,95.0,54.0,95.0,97.0,5.4724,4.4246,4713769.0,2845080.0,92.55,31.51,,44444770304,NO,74.66,48.42,77.92,55.43,1170,0.0,2916478,NO,NO,2025-12-19,52580300.0,-12.48
238,EWY,197.5,12890465,ETF,ETF,95.0,18.0,93.0,96.0,12.685,9.3286,19350364.0,20377850.0,220.89,69.85,,0,NO,184.82,126.72,190.55,145.57,6570,0.0,12890465,YES,NO,2026-03-03,65699600.0,-10.59
243,BHE,95.16,437285,Technology,Electronic Components,95.0,89.0,94.0,96.0,4.975,4.5279,463745.0,703880.0,98.5,34.44,,3414058752,NO,83.61,57.27,87.78,65.27,9066,0.0,437285,NO,NO,2003-04-22,6885225.0,-3.39
246,FLKR,64.34,795717,ETF,ETF,95.0,20.0,94.0,96.0,4.1739,2.9613,753646.0,1042920.0,72.49,23.84,,0,NO,59.88,41.48,61.75,47.31,2142,0.0,795717,NO,NO,2024-07-25,4655000.0,-11.24
249,MRNA,69.7,7919152,Healthcare,Biotechnology,95.0,98.0,89.0,96.0,4.9589,4.9367,7231327.0,10912070.0,69.9,22.28,,27656001536,NO,51.46,40.37,54.11,47.75,1898,0.94,7919152,NO,NO,2020-12-01,125130400.0,-0.29
251,CEVA,43.03,532680,Technology,Semiconductors,95.0,69.0,97.0,96.0,3.97,3.5986,825074.0,869500.0,51.6,17.02,,1198788608,NO,38.38,26.78,40.98,27.97,5950,0.43,532680,NO,NO,2025-11-19,4236800.0,-16.61
253,SOXQ,107.82,1704153,ETF,ETF,95.0,80.0,95.0,95.0,6.5404,4.9839,2356293.0,3577600.0,115.33,42.67,,0,NO,95.19,67.39,99.02,74.95,1267,0.78,1704153,NO,NO,2026-06-05,6881000.0,-6.51
257,LSCC,146.78,2165096,Technology,Semiconductors,95.0,39.0,93.0,95.0,10.2386,9.0043,2144075.0,2067050.0,157.01,46.43,,20110012416,NO,134.12,94.27,137.79,106.17,9224,0.54,2165096,NO,NO,2016-11-03,33890700.0,-6.52
261,ACLS,176.13,642602,Technology,Semiconductor Equipment & Materials,95.0,90.0,95.0,96.0,14.3479,12.0679,681851.0,740950.0,193.78,65.64,,5413161472,NO,156.8,105.43,162.97,116.34,6530,0.0,643392,NO,NO,2017-10-18,5688300.0,-9.11
262,EWTX,40.92,1869411,Healthcare,Biotechnology,95.0,95.0,85.0,91.0,2.6966,2.6438,1393741.0,2057490.0,43.93,12.3,,4402705920,NO,34.64,26.75,35.55,31.07,1320,0.0,1869411,NO,NO,2025-04-02,16114400.0,-6.85
268,LGN,80.6,2983437,Industrials,Engineering & Construction,95.0,21.0,91.0,95.0,5.4799,5.2234,1834927.0,1720710.0,107.24,26.96,,13238339584,NO,85.75,,85.6,63.76,199,0.0,2983437,NO,NO,2025-09-12,9811600.0,-24.84
269,APLD,37.77,19690069,Technology,Information Technology Services,95.0,1.0,93.0,91.0,4.2286,4.0408,23539209.0,21382980.0,50.73,9.02,,10793515008,NO,41.13,32.03,41.63,33.89,1055,0.0,19700957,YES,NO,2025-06-02,239746500.0,-25.55
270,CRS,607.03,844190,Industrials,Metal Fabrication,95.0,97.0,93.0,95.0,22.9139,21.9346,762754.0,1185230.0,608.39,228.0,,30160658432,NO,479.16,367.12,499.97,411.97,13451,0.0,844190,NO,NO,2020-07-31,10557100.0,-0.22
271,DDOG,248.57,5279364,Technology,Software - Application,95.0,87.0,97.0,95.0,11.8187,11.5226,5815596.0,5001070.0,278.7,98.01,,88481030144,NO,199.94,154.23,219.37,156.41,1702,2.18,5279364,NO,NO,2025-07-08,86386000.0,-10.81
272,SANM,240.41,628907,Technology,Electronic Components,95.0,11.0,95.0,92.0,16.5629,15.6386,1126332.0,2498830.0,288.68,95.49,,12885432320,NO,235.01,166.86,243.89,182.05,8359,0.0,628907,NO,NO,2009-06-26,15827533.0,-16.72
284,CAT,1033.19,2602347,Industrials,Farm & Heavy Construction Machinery,95.0,92.0,91.0,94.0,44.1107,32.5514,2891319.0,4669260.0,1057.07,384.25,,475878981632,NO,900.58,688.18,926.25,768.47,16230,0.09,2602347,NO,NO,2006-10-20,67780400.0,-2.26
286,AOSL,45.21,664952,Technology,Semiconductors,95.0,11.0,96.0,96.0,4.7586,4.1757,999651.0,920320.0,54.34,17.01,,1353116160,NO,43.09,28.43,43.14,30.01,4066,0.0,670581,NO,NO,2022-05-18,5137100.0,-16.8
288,WGMI,63.7,817106,ETF,ETF,95.0,11.0,95.0,92.0,5.6407,5.4457,613946.0,702900.0,76.94,21.89,,0,NO,60.33,48.76,62.25,48.76,1100,0.0,817106,NO,NO,2025-03-04,2252000.0,-17.21
292,HNGE,81.48,4338685,Healthcare,Health Information Services,95.0,98.0,97.0,94.0,3.9425,3.8954,1629025.0,2707790.0,84.62,30.08,,6304932864,NO,57.15,48.38,62.62,49.04,276,0.0,4338685,NO,NO,2025-05-22,9172800.0,-3.71
293,KRYS,378.15,286956,Healthcare,Biotechnology,95.0,94.0,92.0,92.0,13.726,13.3171,315425.0,492080.0,378.44,130.5,,11147769856,NO,305.11,250.53,320.4,281.57,2204,0.0,286956,NO,NO,2021-11-29,8480400.0,-0.08
294,PANW,332.0,10206461,Technology,Software - Infrastructure,95.0,96.0,97.0,94.0,13.0821,12.9364,8269966.0,7050220.0,332.76,139.57,,270580006912,NO,240.86,199.24,264.97,202.04,3504,1.85,10206461,YES,NO,2017-03-01,130718400.0,-0.23
306,LGND,314.04,459556,Healthcare,Biotechnology,94.0,97.0,93.0,93.0,14.0286,13.3157,298669.0,721990.0,314.8,111.72,,6293694464,NO,239.44,205.11,250.84,216.88,8459,0.0,459556,NO,NO,2019-01-16,13747168.0,-0.24
307,FROG,90.09,4689140,Technology,Software - Application,94.0,95.0,96.0,87.0,4.9607,4.9236,2983293.0,4618310.0,90.33,34.05,,10911675392,NO,68.58,56.32,76.22,59.4,1452,0.55,4689140,NO,NO,2026-06-26,26088500.0,-0.27
309,ATI,197.71,1455529,Industrials,Metal Fabrication,94.0,92.0,89.0,94.0,7.9757,7.7564,1899793.0,2327270.0,205.31,70.42,,26981570560,NO,172.04,130.74,177.77,150.95,6685,0.0,1455529,NO,NO,2025-03-21,25961500.0,-3.7
312,SMH,631.98,10241293,ETF,ETF,94.0,77.0,94.0,94.0,33.2179,25.4579,10250375.0,11806620.0,671.83,272.16,,0,NO,569.99,421.34,590.11,463.37,6555,0.56,10241293,YES,NO,2004-12-09,106899600.0,-5.93
316,SEI,79.27,1185686,Energy,Oil & Gas Equipment & Services,94.0,92.0,87.0,94.0,5.6671,5.0214,2378635.0,2317610.0,86.19,24.57,,7404385280,NO,73.67,56.27,75.0,61.29,2294,0.0,1185686,NO,NO,2025-10-07,12906400.0,-8.03
318,LASR,65.04,875609,Technology,Semiconductors,94.0,3.0,24.0,94.0,5.3582,5.2268,1324941.0,1523400.0,86.95,17.84,,3668822528,NO,71.21,50.58,69.98,58.78,2054,0.0,875609,NO,NO,2026-06-26,5745800.0,-25.2
324,FPS,54.99,4932866,Industrials,Electrical Equipment & Parts,94.0,92.0,95.0,,4.77,4.4086,5731709.0,5249800.0,66.0,25.95,,16740545536,NO,48.61,,51.89,,99,0.0,4932866,NO,NO,2026-05-29,32074600.0,-16.68
327,FTNT,155.42,6172878,Technology,Software - Infrastructure,94.0,94.0,96.0,95.0,6.1859,6.0495,6423393.0,7358290.0,159.04,70.12,,113868210176,NO,122.42,92.01,133.75,98.55,4176,1.07,6176070,NO,NO,2018-10-10,166853000.0,-2.28
328,MTZ,429.09,1503973,Industrials,Engineering & Construction,94.0,89.0,86.0,95.0,20.3729,18.9193,1060601.0,1229020.0,441.43,160.08,,33906073600,NO,388.38,280.22,393.89,317.36,13451,0.0,1503973,NO,NO,2018-11-09,13817900.0,-2.8
329,HUM,388.9,1027241,Healthcare,Healthcare Plans,94.0,96.0,97.0,91.0,12.3957,12.31,1713127.0,1724640.0,389.99,163.11,,46691917824,NO,302.78,251.14,328.98,252.84,11212,0.0,1027241,NO,NO,2008-03-12,64314100.0,-0.28
330,RAPP,40.39,435922,Healthcare,Biotechnology,94.0,66.0,90.0,86.0,2.5838,2.5109,352616.0,450570.0,42.27,11.05,,1931729536,NO,37.14,30.45,37.85,32.6,515,0.0,435922,NO,NO,2025-09-08,13877600.0,-4.45
332,ROG,164.62,209979,Technology,Electronic Components,94.0,90.0,91.0,94.0,8.3868,7.3839,283996.0,425630.0,169.0,61.17,,2938225920,NO,142.25,106.33,146.8,118.27,11665,0.0,209979,NO,NO,2022-11-02,4498800.0,-2.59
333,ENVA,235.67,412123,Financial Services,Credit Services,94.0,98.0,95.0,90.0,8.0549,7.8806,280604.0,541200.0,236.29,99.61,,5864623616,NO,176.4,147.73,185.63,163.1,2921,0.0,412123,NO,NO,2015-12-18,2255200.0,-0.26
335,CECO,90.07,690150,Industrials,Pollution & Treatment Controls,94.0,83.0,91.0,90.0,5.7029,5.2893,828432.0,874050.0,101.24,28.01,,5260361216,NO,82.32,64.28,84.85,70.82,11485,0.0,691655,NO,NO,2023-06-23,4359900.0,-11.03
343,ECG,160.1,620402,Industrials,Engineering & Construction,94.0,78.0,87.0,95.0,9.7186,8.5586,622746.0,675820.0,171.58,60.78,,8171761664,NO,150.38,110.45,153.88,121.82,417,0.14,620402,NO,NO,2025-05-14,3734500.0,-6.69
344,ARCB,145.81,349626,Industrials,Trucking,94.0,85.0,93.0,95.0,8.0014,7.5629,380440.0,609920.0,176.69,59.43,,3246281728,NO,135.02,96.22,139.55,109.85,8591,0.0,349626,NO,NO,1992-05-13,9338300.0,-17.48
347,AXSM,241.12,1069211,Healthcare,Biotechnology,94.0,72.0,92.0,93.0,8.9957,8.7396,871056.0,1503190.0,260.19,96.09,,12407979008,NO,225.22,171.61,234.29,191.86,2665,0.0,1069211,NO,NO,2019-01-07,51674500.0,-7.33
350,DAVE,371.62,648326,Technology,Software - Application,94.0,97.0,96.0,93.0,27.2533,26.5804,603069.0,717920.0,374.21,152.21,,4724868608,NO,272.84,222.41,285.56,230.81,1300,1.65,648326,NO,NO,2022-07-27,3887050.0,-0.69
352,DIOD,103.91,686313,Technology,Semiconductors,94.0,15.0,92.0,96.0,8.8118,7.2975,692696.0,846930.0,125.99,42.28,,4774117888,NO,105.88,70.13,106.2,79.04,13451,0.0,686313,NO,NO,2008-12-22,4679400.0,-17.53
356,ASML,1883.11,1718814,Technology,Semiconductor Equipment & Materials,94.0,93.0,90.0,94.0,99.9122,76.5964,1894154.0,2266840.0,1959.04,683.48,,725783871488,NO,1623.02,1299.24,1687.92,1446.94,7874,0.48,1718814,NO,NO,1995-03-15,71337728.0,-3.88
359,CGON,73.73,871142,Healthcare,Biotechnology,94.0,94.0,59.0,95.0,3.8563,3.8088,1105314.0,1544820.0,75.5,23.65,,6503168512,NO,64.72,53.0,64.94,59.24,608,0.0,878247,NO,NO,2025-04-28,9040400.0,-2.34
360,VRT,306.97,6507003,Industrials,Electrical Equipment & Parts,94.0,25.0,76.0,95.0,22.025,17.6064,6130967.0,8027800.0,379.94,110.06,,117909880832,NO,324.35,229.79,322.97,257.56,1986,0.23,6507003,NO,NO,2026-03-20,87826600.0,-19.21
362,TNA,74.07,5326587,ETF,ETF,94.0,79.0,95.0,91.0,4.3582,4.0389,7967254.0,6684590.0,75.92,31.34,,0,NO,65.41,52.71,67.26,56.46,4427,0.31,5326587,NO,NO,2011-10-04,222000000.0,-2.44
365,KSTR,30.85,945594,ETF,ETF,94.0,92.0,94.0,94.0,1.0214,0.5389,372222.0,451770.0,30.97,13.26,,0,NO,24.61,20.7,25.82,21.86,1358,3.09,945594,NO,NO,2026-02-05,4388000.0,-0.39
366,ENTG,171.04,3554857,Technology,Semiconductor Equipment & Materials,94.0,95.0,91.0,96.0,15.0893,12.1593,3124996.0,4039370.0,186.94,67.97,,26049390592,NO,146.92,114.11,148.57,127.16,6530,0.06,3554857,NO,NO,2025-03-05,22198800.0,-8.51
367,LLYX,29.13,811178,ETF,ETF,94.0,93.0,95.0,62.0,1.5535,1.5469,563491.0,450690.0,29.5,9.6,,0,NO,21.38,20.79,23.34,22.19,473,2.38,811178,NO,NO,2025-08-07,17207100.0,-1.25
369,URTY,86.15,614651,ETF,ETF,94.0,78.0,95.0,91.0,5.0564,4.6757,1144440.0,1148470.0,88.4,36.8,,0,NO,76.23,61.58,78.33,65.87,4119,0.7,614651,NO,NO,2011-10-05,8068400.0,-2.55
374,SNX,270.05,1105614,Technology,Electronics & Computer Distribution,94.0,86.0,94.0,94.0,11.8921,11.6493,914985.0,1162700.0,296.47,133.78,,21425496064,NO,249.63,181.3,256.65,196.55,5682,0.0,1105614,NO,NO,2019-06-28,10486600.0,-8.91
377,DGII,73.23,536136,Technology,Communication Equipment,93.0,82.0,92.0,94.0,2.9189,2.8511,333382.0,421190.0,73.55,30.69,,2760932352,NO,63.76,48.51,66.57,53.77,9248,0.44,541490,NO,NO,1996-07-03,3106100.0,-0.44
378,TQQQ,77.19,78291918,ETF,ETF,93.0,12.0,96.0,89.0,6.2196,5.2461,80084325.0,75164320.0,88.09,37.32,,0,NO,73.71,57.1,76.18,59.39,4119,3.19,78291918,YES,NO,2011-10-17,1094342400.0,-12.37
379,HLIO,89.4,398251,Industrials,Specialty Industrial Machinery,93.0,82.0,88.0,93.0,3.6099,3.2956,389337.0,441310.0,95.05,32.76,,2954344448,NO,78.25,64.8,81.05,70.44,7413,0.0,398251,NO,NO,2018-02-02,3161100.0,-5.94
388,ENS,224.13,403827,Industrials,Electrical Equipment & Parts,93.0,28.0,84.0,91.0,10.5055,9.9033,456933.0,784780.0,244.3,85.0,,8184728576,NO,223.4,168.23,226.47,188.7,5512,0.5,403827,NO,NO,2016-08-25,6830000.0,-8.26
389,KGS,74.43,1495339,Energy,Oil & Gas Equipment & Services,93.0,83.0,82.0,96.0,2.7834,2.7412,1796648.0,2477720.0,77.68,30.06,,7511394816,NO,69.54,49.25,70.63,56.24,752,0.0,1495339,NO,NO,2025-08-05,10519400.0,-4.18
395,POWI,78.96,839971,Technology,Semiconductors,93.0,10.0,93.0,96.0,5.68,4.955,1220901.0,1179300.0,91.18,30.86,,4399649792,NO,76.0,51.06,77.55,57.17,7178,0.0,839971,NO,NO,2000-03-24,19421400.0,-13.4
399,ESTA,87.42,525698,Healthcare,Medical Devices,93.0,94.0,93.0,71.0,4.7193,4.6821,583138.0,1060820.0,90.5,33.35,,2572804608,NO,73.74,64.78,76.77,71.05,1996,0.0,538021,NO,NO,2023-11-08,10486500.0,-3.4
403,MOD,256.34,1548244,Consumer Cyclical,Auto Parts,93.0,16.0,72.0,95.0,19.19,17.7143,1296408.0,2161090.0,323.25,86.48,,13538797568,NO,270.05,195.78,271.12,216.23,11031,0.0,1548244,NO,NO,2026-06-26,9421600.0,-20.7
405,GNRC,283.81,977819,Industrials,Specialty Industrial Machinery,93.0,62.0,90.0,96.0,16.8693,13.6507,862920.0,1012300.0,296.44,134.8,,16707519488,NO,260.2,198.76,270.6,214.56,4119,0.11,977819,NO,NO,2020-02-12,13312000.0,-4.26
406,TIGO,92.26,1335299,Communication Services,Telecom Services,93.0,86.0,76.0,94.0,3.8604,3.7083,1755290.0,1926550.0,94.73,36.36,,15457373184,NO,84.87,65.15,85.76,73.15,1877,0.0,1335299,NO,NO,2026-05-29,15237500.0,-2.61
410,CRWD,742.91,4424565,Technology,Software - Infrastructure,93.0,87.0,96.0,92.0,33.2811,33.0646,3378179.0,2837630.0,785.66,342.72,,189118742528,NO,600.52,497.57,645.46,502.64,1771,1.2,4424565,NO,NO,2024-06-21,52256000.0,-5.44
417,CYTK,87.26,3559232,Healthcare,Biotechnology,93.0,90.0,88.0,88.0,3.4714,3.185,2532272.0,3010940.0,87.35,32.66,,11847342080,NO,72.87,64.63,75.97,67.65,5575,3.41,3559232,NO,NO,2021-07-19,40137500.0,-0.1
420,KYMR,109.32,1675461,Healthcare,Biotechnology,93.0,97.0,88.0,86.0,7.7619,7.2054,744427.0,1779290.0,130.05,36.65,,8992399360,NO,85.17,75.41,87.75,83.15,1469,0.0,1675461,NO,NO,2025-12-08,7495500.0,-15.94
422,AEIS,348.15,1378931,Industrials,Electrical Equipment & Parts,93.0,86.0,54.0,93.0,23.3482,19.5982,901104.0,1347560.0,397.44,128.4,,13929709568,NO,346.78,271.69,341.48,307.56,7701,0.0,1378931,NO,NO,2000-10-13,10704900.0,-12.4
428,SYNA,117.38,2095136,Technology,Semiconductors,93.0,3.0,94.0,93.0,9.2721,8.5371,994885.0,1360910.0,149.11,58.28,,4585176576,NO,120.98,86.58,127.16,95.57,6143,0.0,2096258,NO,NO,2005-02-09,38096250.0,-21.28
430,TKR,143.5,614140,Industrials,Tools & Accessories,93.0,90.0,91.0,94.0,5.0925,4.3954,979240.0,1085510.0,145.61,70.57,,9972462592,NO,123.42,97.7,128.54,108.12,13451,0.0,614140,NO,NO,2012-08-01,14754136.0,-1.45
432,ARW,214.93,590918,Technology,Electronics & Computer Distribution,93.0,38.0,92.0,95.0,8.1461,7.2175,689614.0,595200.0,237.33,101.79,,10990218240,NO,208.3,147.58,212.84,163.64,11665,0.0,590918,NO,NO,2000-02-24,10397800.0,-9.44
435,SNEX,115.85,2593793,Financial Services,Capital Markets,93.0,71.0,91.0,94.0,7.6382,7.3496,797685.0,1381480.0,141.99,53.53,,9181285376,NO,116.73,82.04,119.93,92.06,7881,0.0,2595091,NO,NO,2006-12-21,8230275.0,-18.41
438,JBHT,287.89,868589,Industrials,Integrated Freight & Logistics,93.0,78.0,88.0,90.0,10.0943,9.9136,972140.0,1093960.0,293.54,130.12,,27147798528,NO,263.45,207.52,270.53,232.85,10732,0.0,868589,NO,NO,2002-07-15,28216800.0,-1.92
439,CGNX,68.36,3536453,Technology,Scientific & Technical Instruments,93.0,72.0,90.0,95.0,3.1936,2.6728,2206720.0,2214720.0,71.9,31.42,,11376434176,NO,62.18,48.81,64.32,52.19,9303,1.95,3548700,NO,NO,1989-07-20,33836800.0,-4.92
440,MIRM,123.0,963723,Healthcare,Biotechnology,93.0,95.0,88.0,92.0,5.2914,5.0971,1019066.0,1437120.0,125.39,47.89,,7500690944,NO,100.99,87.38,105.27,95.39,1746,0.0,963723,NO,NO,2019-12-16,8442800.0,-1.91
444,DY,506.8,347480,Industrials,Engineering & Construction,93.0,16.0,91.0,91.0,23.1243,22.8021,546238.0,966290.0,566.47,233.0,,15219941376,NO,448.81,367.5,460.75,401.55,10599,3.1,347480,NO,NO,2005-05-24,7972600.0,-10.53
445,TGTX,55.72,2052853,Healthcare,Biotechnology,93.0,98.0,95.0,95.0,2.8692,2.7131,2329288.0,3718420.0,57.38,25.28,,8529817600,NO,42.17,34.32,44.75,35.49,4064,0.0,2056576,NO,NO,2023-11-01,50843300.0,-2.89
450,COCO,72.53,1609235,Consumer Defensive,Beverages - Non-Alcoholic,92.0,14.0,92.0,88.0,4.0397,4.0354,1267125.0,1241810.0,85.83,31.79,,4142380032,NO,71.54,55.07,75.32,60.6,1175,0.0,1609235,NO,NO,2021-10-21,9664500.0,-15.5
452,TWLO,198.77,1647642,Technology,Software - Infrastructure,92.0,82.0,94.0,90.0,10.4825,10.2225,2741267.0,2327800.0,238.48,91.84,,30168090624,NO,187.36,138.33,196.84,150.41,2517,1.55,1647642,NO,NO,2022-11-04,44840800.0,-16.65
454,ILMN,181.1,1361944,Healthcare,Diagnostics & Research,92.0,91.0,92.0,87.0,6.7143,6.3543,1749566.0,2124140.0,182.84,88.0,,27400431616,NO,149.97,128.97,157.04,139.07,6517,0.58,1386710,NO,NO,2024-06-21,36257766.0,-0.95
455,NPO,372.5,342293,Industrials,Specialty Industrial Machinery,92.0,93.0,91.0,94.0,16.1286,14.2443,267803.0,425880.0,390.42,189.31,,7869682176,NO,318.69,257.12,330.03,276.08,6062,0.0,342293,NO,NO,2014-01-13,3043000.0,-4.59
458,NVT,163.35,2020580,Industrials,Electrical Equipment & Parts,92.0,34.0,88.0,93.0,9.0568,7.1771,2132350.0,2376230.0,184.64,68.9,,26417035264,NO,162.13,122.15,166.15,131.73,2056,0.0,2020580,NO,NO,2018-05-01,40727700.0,-11.53
462,CHAT,95.43,682465,ETF,ETF,92.0,30.0,93.0,92.0,5.0003,3.7214,683070.0,664390.0,105.2,47.59,,0,NO,89.02,69.22,91.42,72.97,780,0.0,682465,NO,NO,2026-06-05,1714000.0,-9.29
464,VIK,104.95,2035955,Consumer Cyclical,Travel Services,92.0,91.0,92.0,90.0,3.8978,3.6086,3229656.0,3279750.0,105.76,52.5,,46824189952,NO,88.19,73.34,91.18,79.46,541,0.0,2035955,NO,NO,2024-05-01,35017400.0,-0.77
467,EWT,105.79,5657510,ETF,ETF,92.0,71.0,92.0,94.0,3.885,2.6943,6402930.0,6240160.0,112.78,57.04,,0,NO,97.11,74.93,99.63,80.39,6541,1.28,5657510,NO,NO,2009-04-29,37344000.0,-6.2
468,ALGT,114.2,802324,Industrials,Airlines,92.0,96.0,90.0,87.0,6.3425,5.6768,606324.0,763640.0,118.0,42.56,,3069410304,NO,86.18,81.49,91.16,90.12,4917,0.0,806175,NO,NO,2006-12-08,5542000.0,-3.22
471,RAL,72.41,1088153,Technology,Electronic Components,92.0,92.0,95.0,89.0,2.8109,2.5537,1570485.0,1873000.0,75.41,37.27,,8105079808,NO,57.9,49.26,61.47,51.79,254,0.06,1088153,NO,NO,2025-06-30,27065700.0,-3.98
472,GEV,1102.51,2610310,Industrials,Specialty Industrial Machinery,92.0,87.0,83.0,94.0,56.5721,45.3525,2713762.0,3450050.0,1181.95,482.2,,296266498048,NO,1033.33,786.87,1029.11,875.93,565,1.0,2610310,NO,NO,2024-04-02,18246100.0,-6.72
474,ARTY,74.11,662870,ETF,ETF,92.0,64.0,93.0,92.0,3.6734,2.9366,889693.0,798950.0,81.85,39.97,,0,NO,69.25,54.06,70.96,57.46,2010,1.49,662870,NO,NO,2026-03-12,3072000.0,-9.46
477,MRCY,110.22,702219,Industrials,Aerospace & Defense,92.0,64.0,92.0,91.0,6.9579,6.8186,651841.0,960920.0,122.17,49.54,,6617970688,NO,98.11,84.53,103.62,89.68,7146,0.0,702219,NO,NO,2023-08-18,13314400.0,-9.78
478,MSGE,80.95,595830,Communication Services,Entertainment,92.0,92.0,90.0,91.0,2.7396,2.6694,451424.0,706140.0,82.78,35.31,,3829358336,NO,69.63,57.32,72.17,63.29,803,0.0,595830,NO,NO,2023-06-23,5614100.0,-2.21
489,BFH,108.73,725778,Financial Services,Credit Services,92.0,95.0,91.0,90.0,3.6164,3.5486,692945.0,814320.0,109.12,53.83,,4393460224,NO,91.91,75.11,94.53,82.1,6295,0.0,725778,NO,NO,2008-01-28,42684447.0,-0.36
490,CBRL,53.94,1082443,Consumer Cyclical,Restaurants,92.0,98.0,96.0,96.0,3.6385,3.0842,1270382.0,1358060.0,71.93,24.85,,1205637760,NO,35.55,33.27,39.39,32.84,11250,0.0,1082443,NO,NO,2026-06-10,11347700.0,-25.01
501,KEYS,340.13,2116897,Technology,Scientific & Technical Instruments,92.0,51.0,76.0,94.0,16.3003,13.4346,1486641.0,1773700.0,374.96,152.85,,58126639104,NO,346.76,251.96,345.96,285.17,2939,0.42,2116897,NO,NO,2018-11-05,47677800.0,-9.29
506,ARKG,42.36,5821137,ETF,ETF,92.0,95.0,94.0,89.0,1.7761,1.5668,2925309.0,4763690.0,42.7,22.73,,0,NO,32.5,30.08,34.18,30.72,2930,0.68,5821137,NO,NO,2020-12-29,15040000.0,-0.8
509,AIR,141.85,678574,Industrials,Aerospace & Defense,92.0,95.0,85.0,93.0,5.585,5.2314,419096.0,612830.0,143.4,68.16,,5640561664,NO,117.45,100.72,121.92,110.41,11665,0.0,678574,NO,NO,2008-02-06,4345300.0,-1.08
510,AVT,87.63,1284726,Technology,Electronics & Computer Distribution,92.0,55.0,90.0,95.0,3.2064,2.8579,1393846.0,1599060.0,95.26,44.25,,7187769856,NO,84.88,62.48,86.24,68.65,13401,0.03,1284726,NO,NO,2008-04-15,8983800.0,-8.01
512,LNTH,109.58,1345977,Healthcare,Drug Manufacturers - Specialty & Generic,92.0,86.0,91.0,93.0,3.3239,3.2696,943022.0,1094990.0,111.46,47.25,,7134324224,NO,95.72,72.47,100.35,81.57,2768,0.0,1345977,NO,NO,2022-10-11,15528900.0,-1.69
516,JAZZ,237.72,694114,Healthcare,Biotechnology,92.0,59.0,84.0,89.0,6.6707,6.5143,933543.0,877250.0,243.32,105.0,,14933006336,NO,224.14,178.07,229.51,194.53,4799,0.62,694114,NO,NO,2009-06-15,27415800.0,-2.3
517,Q,158.23,3845002,Technology,Semiconductor Equipment & Materials,92.0,38.0,89.0,95.0,10.9273,8.9301,1847309.0,2384210.0,177.28,70.5,,33123741696,NO,151.5,,153.89,122.11,168,0.0,3845002,NO,NO,2025-11-03,10626200.0,-10.75
518,KNX,78.18,2229222,Industrials,Trucking,92.0,74.0,89.0,91.0,2.8643,2.72,4131819.0,4844400.0,82.86,38.63,,12703780864,NO,70.96,56.42,73.19,62.7,7971,0.0,2229222,NO,NO,2018-07-26,20546000.0,-5.65
523,DVA,219.7,749906,Healthcare,Medical Care Facilities,92.0,88.0,89.0,95.0,5.6543,5.4743,851575.0,928360.0,221.59,101.0,,14101444608,NO,188.09,144.69,198.84,156.15,7714,0.25,749906,NO,NO,1999-02-18,56235600.0,-0.85
526,TSM,455.1,14808927,Technology,Semiconductors,91.0,81.0,88.0,92.0,20.18,16.8786,13715937.0,14600480.0,476.79,221.18,,2360364236800,NO,414.48,341.14,422.53,367.88,7223,1.08,14808927,YES,NO,2025-01-27,68667500.0,-4.55
530,CORT,87.89,820891,Healthcare,Biotechnology,91.0,96.0,97.0,47.0,4.0943,4.0343,1147893.0,1053260.0,91.0,28.66,,9435130880,NO,63.78,60.34,70.04,53.84,5587,0.11,820891,NO,NO,2020-09-02,88404100.0,-3.42
531,JBL,373.58,1278215,Technology,Electronic Components,91.0,68.0,90.0,93.0,22.565,21.4871,1293906.0,2067300.0,428.93,189.6,,39413669888,NO,356.85,265.59,360.85,292.62,8346,0.11,1278215,NO,NO,2014-11-04,36679300.0,-12.9
537,PWR,714.45,1418314,Industrials,Engineering & Construction,91.0,26.0,84.0,93.0,33.1914,29.5179,1236108.0,1843170.0,788.75,363.01,,107210473472,NO,706.29,533.51,719.98,583.16,7137,0.31,1418314,NO,NO,2009-06-30,41581400.0,-9.42
