Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
3,ZCSH,121.58,121.86,803072.0,ETF,ETF,98.0,98.0,98.0,98.0,10.6925,7.6989,242763.0,806910.0,131.72,4.12,,0,NO,91.05,59.74,35.15,67.57,41.45,1238,0.0,803072,NO,NO,2026-09-17,1509200.0,-7.7
5,DLLL,34.25,34.11,2517853.0,ETF,ETF,98.0,98.0,94.0,98.0,4.1099,3.6629,1839752.0,2155150.0,40.21,2.17,,0,NO,31.66,26.9,13.19,28.8,18.16,403,0.0,2527357,NO,NO,2026-05-28,15772800.0,-14.82
6,SNDK,1816.57,1887.04,7646795.0,Electronic technology,Computer peripherals,98.0,97.0,21.0,98.0,106.4245,95.4331,13849965.0,10110300.0,2354.39,93.53,,265980362752,NO,1636.43,1506.65,1092.52,1556.75,1390.25,404,0.0,7672720,NO,NO,2025-11-26,43000900.0,-22.84
13,TXG,75.62,79.1,3472918.0,Health technology,Biotechnology,98.0,96.0,98.0,98.0,4.5963,4.377,3059147.0,2973200.0,82.68,11.16,,9852618752,NO,67.93,58.08,31.92,61.18,38.57,1766,0.0,3472918,NO,NO,2025-06-27,17909500.0,-8.54
14,TWST,158.5,165.83,2133313.0,Health technology,Biotechnology,98.0,92.0,98.0,98.0,10.2043,9.625,1731323.0,2072310.0,170.66,23.3,,10508736512,NO,141.1,121.18,71.0,128.05,86.22,1982,0.0,2133313,NO,NO,2022-11-15,7568500.0,-7.13
21,DELL,549.83,548.92,8206204.0,Technology,Computer Hardware,98.0,97.0,92.0,98.0,33.5221,29.8893,7829333.0,9834180.0,595.51,110.22,,349588914176,NO,521.04,469.82,278.81,489.51,351.36,2539,0.0,8218969,NO,NO,2016-09-07,147907159.0,-7.67
26,BAND,59.13,54.31,1280384.0,Technology services,Packaged software,98.0,97.0,84.0,98.0,4.6811,4.4032,1083671.0,1108130.0,79.08,12.5,,1902850048,NO,49.76,52.47,35.69,50.94,46.15,2227,6.54,1280384,NO,NO,2022-11-02,11116300.0,-25.23
28,PLSE,51.98,53.31,550583.0,Health technology,Medical specialties,98.0,86.0,98.0,98.0,4.7224,4.6136,492638.0,734820.0,58.9,12.56,,3707349248,NO,51.72,43.37,26.24,46.25,31.21,2601,0.0,550583,NO,NO,2022-09-26,4339700.0,-11.75
32,ETON,55.61,55.31,436087.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,6.0,97.0,97.0,2.6914,2.6614,564896.0,423630.0,66.37,14.27,,1589508224,NO,58.74,52.13,30.51,54.24,37.34,1973,0.0,436087,NO,NO,2023-08-11,15757000.0,-16.21
35,LIFE,33.91,36.49,1700822.0,Financial Services,Insurance Brokers,98.0,66.0,98.0,98.0,2.8421,2.7978,1224549.0,1925000.0,42.55,9.45,,3249882112,NO,38.16,30.92,,32.74,22.15,163,0.0,1701181,NO,NO,2026-08-04,5332100.0,-20.31
37,RNG,79.23,77.3,2261015.0,Technology services,Packaged software,98.0,96.0,98.0,97.0,3.7108,3.4244,1887828.0,1598730.0,81.9,24.14,,6616193536,NO,71.58,62.01,42.3,66.12,48.71,3265,1.95,2261586,NO,NO,2026-02-11,15343500.0,-3.26
40,LITE,937.0,945.67,3246664.0,Technology,Communication Equipment,98.0,95.0,84.0,71.0,62.5439,56.4657,4718550.0,4939230.0,1085.68,144.52,,84048896000,NO,912.92,850.82,723.25,873.11,838.76,2809,0.0,3265565,NO,NO,2026-03-20,22868800.0,-13.69
41,STX,923.86,877.33,3216534.0,Electronic technology,Computer peripherals,98.0,92.0,10.0,97.0,49.3967,45.7988,4692987.0,4392230.0,1145.0,209.0,,210079301632,NO,837.64,843.94,625.7,863.59,749.82,5982,4.09,3216535,NO,NO,2012-06-29,89629700.0,-19.31
44,RVMD,190.74,192.76,1987915.0,Health technology,Pharmaceuticals: other,98.0,12.0,85.0,97.0,6.9916,6.9916,2190185.0,2052400.0,224.31,42.18,,40882528256,NO,205.04,199.36,140.97,199.84,160.2,1660,0.0,2124721,NO,NO,2025-06-27,26439100.0,-14.97
56,TWLO,290.7,266.06,4148021.0,Technology services,Packaged software,97.0,97.0,96.0,97.0,12.8765,11.0397,2117352.0,2275020.0,296.32,98.44,,44644315136,NO,238.37,222.92,169.72,232.62,191.86,2576,7.12,4148021,NO,NO,2022-11-04,44840800.0,-1.9
57,HPE,62.33,61.03,14900559.0,Technology,Communication Equipment,97.0,96.0,93.0,98.0,4.1936,3.6089,20759277.0,25703710.0,64.25,19.84,,82740887552,NO,56.52,53.27,35.51,55.05,41.35,2748,1.97,14956866,YES,NO,2026-06-02,153197800.0,-2.99
