Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
11,CHRN,25.71,29.63,704364,Technology,Information Technology Services,98.0,98.0,98.0,98.0,3.2329,3.0458,339998.0,441360.0,30.0,2.91,,3733473280,NO,21.73,18.88,10.6,19.71,13.25,3141,0.0,704364,NO,NO,2025-12-30,111143000.0,-14.3
16,SYRE,94.12,102.07,1369656,Healthcare,Biotechnology,98.0,92.0,94.0,98.0,5.9294,5.7251,1375667.0,1403550.0,105.09,14.51,,8173499392,NO,92.71,81.82,47.84,83.16,57.85,2583,0.0,1369656,NO,NO,2023-06-22,10228380.0,-10.44
17,DFTX,44.1,45.66,3457995,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,3.1533,3.0744,2921237.0,2289200.0,49.2,7.96,,5853977600,NO,42.19,30.54,19.4,32.08,22.7,2428,0.0,3457995,NO,NO,2024-03-07,38010300.0,-10.37
20,KOD,41.25,42.42,454374,Healthcare,Biotechnology,98.0,96.0,23.0,93.0,3.0479,3.0329,738277.0,769790.0,47.84,4.6,,2581360640,NO,38.47,37.14,28.86,36.83,33.02,1954,0.0,454374,NO,NO,2022-02-23,26802500.0,-13.78
27,PRAX,308.2,318.42,362631,Healthcare,Biotechnology,98.0,94.0,10.0,64.0,21.1199,20.8942,498860.0,413050.0,366.52,37.19,,8592238592,NO,317.33,312.88,270.28,311.85,312.51,1442,0.0,362631,NO,NO,2025-10-16,13741900.0,-15.91
30,DMRA,30.24,30.95,354629,Healthcare,Biotechnology,98.0,98.0,81.0,88.0,2.7922,2.7758,552778.0,591360.0,38.33,2.45,,1861368448,NO,26.68,24.69,22.56,25.19,25.67,1433,0.0,354629,NO,NO,2025-10-07,77432200.0,-21.11
32,ORKA,83.04,86.65,549989,Healthcare,Biotechnology,98.0,96.0,92.0,98.0,5.2771,5.0729,1790140.0,1439170.0,97.78,12.84,,5008316928,NO,85.31,71.64,45.1,72.91,52.84,7278,0.0,549989,NO,NO,2026-04-29,7921000.0,-15.07
34,LQDA,75.27,77.75,1226749,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,78.0,98.0,97.0,4.6393,4.5043,1914437.0,1357190.0,82.96,14.04,,6693617664,NO,76.65,66.02,41.56,69.42,48.01,2003,0.0,1226749,NO,NO,2022-07-19,30246200.0,-9.27
35,PENG,65.97,72.85,3730787,Technology,Information Technology Services,98.0,74.0,98.0,98.0,9.9772,9.0756,3750981.0,6597750.0,89.86,16.04,,3380481024,NO,69.61,60.29,30.99,61.51,35.3,2298,0.0,3730787,NO,NO,2019-01-09,15604200.0,-26.59
38,ICHR,83.74,93.17,817308,Technology,Semiconductor Equipment & Materials,98.0,14.0,93.0,98.0,10.863,9.4879,1170721.0,1288930.0,113.58,13.12,,2919766784,NO,95.72,82.0,45.52,83.83,57.48,2411,0.0,817308,NO,NO,2018-08-24,8215700.0,-26.27
39,MBX,58.32,60.675,821850,Healthcare,Biotechnology,98.0,98.0,97.0,95.0,4.4181,4.282,830695.0,941670.0,66.55,9.63,,2775888384,NO,54.63,41.8,32.43,43.41,36.72,460,0.0,821850,NO,NO,2025-09-22,28303500.0,-12.37
42,DELL,391.38,412.68,5799648,Technology,Computer Hardware,98.0,18.0,98.0,98.0,32.2614,30.3029,8794096.0,7459540.0,469.47,110.22,,252887220224,NO,420.94,361.77,200.02,377.77,229.26,2491,0.0,5799648,NO,NO,2016-09-07,147907159.0,-16.63
43,SIMO,272.45,293.4,976557,Technology,Semiconductors,98.0,32.0,98.0,98.0,27.6457,23.0689,1048972.0,655570.0,355.0,71.16,,9238190080,NO,313.56,286.16,155.99,287.86,184.88,5293,0.0,976557,NO,NO,2023-07-26,17771600.0,-23.25
44,TXG,44.48,45.75,4472293,Healthcare,Health Information Services,98.0,98.0,97.0,98.0,2.7625,2.6314,3166700.0,3080020.0,46.32,11.16,,5647011328,NO,38.56,31.11,21.46,33.08,24.71,1719,0.0,4472293,NO,NO,2025-06-27,17909500.0,-3.97
51,TSEM,237.92,251.0,1623240,Technology,Semiconductors,98.0,4.0,76.0,97.0,22.2493,17.4864,2218409.0,2042260.0,319.94,43.12,,26892392448,NO,250.01,252.69,159.5,252.74,187.78,7982,0.0,1623240,NO,NO,2022-02-15,19691500.0,-25.64
