Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
9,DLLL,25.9,25.4,1530078.0,ETF,ETF,98.0,70.0,98.0,98.0,3.8773,3.3394,2567193.0,1274840.0,30.62,2.17,,0,NO,22.81,23.19,9.2,22.72,12.3,372,0.0,1530078,NO,NO,2026-05-28,15772800,-15.41
17,ORKA,105.14,98.82,872513.0,Healthcare,Biotechnology,98.0,95.0,97.0,98.0,5.2771,5.1693,1303227.0,759350.0,105.31,12.84,2026-08-10,6341214208,NO,93.41,82.71,51.16,89.02,62.21,7295,0.0,872513,NO,NO,2026-04-29,7921000,-0.16
19,TXG,58.57,52.03,5736190.0,Healthcare,Health Information Services,98.0,97.0,98.0,98.0,3.5307,3.4486,3175224.0,2869480.0,59.87,11.16,,7435824128,NO,47.3,39.55,24.48,43.0,29.02,1736,0.0,5773650,NO,NO,2025-06-27,17909500,-2.17
20,SYRE,105.33,104.91,822608.0,Healthcare,Biotechnology,98.0,84.0,95.0,98.0,5.6911,5.4376,1294161.0,862080.0,108.14,14.51,,9287342080,NO,100.61,91.24,54.8,95.23,67.5,2600,0.26,822608,NO,NO,2023-06-22,10228380,-2.6
26,AEHR,106.2,103.07,3056197.0,Technology,Semiconductor Equipment & Materials,98.0,98.0,77.0,98.0,11.5743,10.6307,2497527.0,2320450.0,126.62,16.38,,3464291584,NO,86.94,91.63,55.32,90.48,69.77,7290,2.27,3056197,NO,NO,2021-07-19,139700300,-16.13
28,TWST,124.88,115.67,2417823.0,Healthcare,Diagnostics & Research,98.0,97.0,98.0,98.0,8.7129,8.1771,1762680.0,1824250.0,125.66,23.3,,7830902784,NO,96.95,89.39,54.97,96.97,66.88,1952,0.0,2417823,NO,NO,2022-11-15,7568500,-0.62
36,LQDA,91.03,90.22,1649880.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,93.0,98.0,97.0,5.1921,5.0921,1971985.0,1074820.0,92.36,19.9,,8095124480,NO,84.53,76.52,46.9,80.89,55.23,2020,0.0,1649880,NO,NO,2022-07-19,30246200,-1.44
37,RVMD,206.97,205.15,1801184.0,Healthcare,Biotechnology,98.0,88.0,96.0,97.0,7.9456,7.7649,2611201.0,1823140.0,208.76,34.14,,44361207808,NO,188.76,176.91,119.82,185.01,140.29,1630,0.27,1801184,NO,NO,2025-06-27,26439100,-0.86
40,LITE,813.51,890.17,6050448.0,Technology,Communication Equipment,98.0,51.0,9.0,93.0,85.002,74.9834,5355356.0,5015990.0,1085.68,111.2,,63291080704,NO,770.3,817.03,621.31,803.23,760.89,2778,0.0,6050448,NO,NO,2026-03-20,22868800,-25.07
43,DNTH,111.8,108.92,861254.0,Health technology,Biotechnology,98.0,92.0,93.0,97.0,5.7686,5.7129,1033572.0,815200.0,114.55,18.08,,6111685120,NO,105.48,95.27,68.87,98.9,82.54,2044,0.0,861254,NO,NO,2025-09-08,5974200,-2.4
44,MBX,66.15,67.82,310465.0,Healthcare,Biotechnology,98.0,85.0,97.0,96.0,4.696,4.6353,837027.0,525680.0,72.64,9.63,,3185790464,NO,63.21,52.14,36.55,57.45,41.15,477,0.0,310465,NO,NO,2025-09-22,28303500,-8.93
46,DELL,457.88,453.77,4326367.0,Electronic technology,Computer processing hardware,98.0,77.0,98.0,98.0,36.6336,31.81,8800350.0,6250530.0,485.7,110.22,,295855685632,NO,423.49,418.79,223.39,418.47,271.3,2508,0.0,4326367,NO,NO,2016-09-07,147907159,-5.73
52,PRAX,366.96,360.76,447700.0,Healthcare,Biotechnology,98.0,90.0,81.0,76.0,20.3984,18.4234,499127.0,485440.0,382.54,37.19,,10230394880,NO,320.09,306.31,290.45,319.54,319.37,1459,0.0,447700,NO,NO,2025-10-16,13741900,-4.07
57,VSXY,99.97,98.54,1818234.0,Consumer Cyclical,Apparel Retail,98.0,96.0,98.0,95.0,4.3002,4.1191,2276862.0,1665330.0,102.46,20.48,,7946787328,NO,87.96,81.58,57.99,85.66,64.34,1269,0.17,1818234,NO,NO,2024-03-07,25901500,-2.43
65,TRAX,47.92,45.33,548497.0,Healthcare,Biotechnology,98.0,97.0,98.0,,4.1729,3.8307,728777.0,873750.0,49.58,14.72,2026-08-10,1672042752,NO,41.2,28.04,,31.6,,88,0.84,548497,NO,NO,2026-07-09,4512600,-3.35
67,TSEM,252.55,252.49,2251262.0,Technology,Semiconductors,98.0,91.0,89.0,96.0,25.3271,22.3186,2142688.0,2651630.0,319.94,45.51,,28546039808,NO,233.03,244.88,172.82,243.36,203.15,7999,0.0,2251262,NO,NO,2022-02-15,19691500,-21.06
77,PLSE,41.51,42.41,486679.0,Healthcare,Medical Instruments & Supplies,97.0,98.0,98.0,97.0,3.0526,3.0469,384670.0,456580.0,45.9,12.56,,2960601344,NO,33.48,29.24,21.01,31.19,24.53,2571,0.0,486679,NO,NO,2022-09-26,4339700,-9.56
78,LABU,280.02,277.23,326944.0,ETF,ETF,97.0,11.0,96.0,95.0,19.3533,18.9511,537908.0,416580.0,333.0,59.05,,0,NO,254.48,240.09,182.65,255.47,198.56,2817,0.0,326944,NO,NO,2025-04-09,7938800,-15.91
85,ARWR,88.33,87.65,845709.0,Healthcare,Biotechnology,97.0,92.0,90.0,91.0,4.4943,3.7084,2182335.0,1597350.0,95.49,15.81,,12441901056,NO,82.52,79.97,66.68,81.62,71.88,8216,0.0,845709,NO,NO,2014-10-08,54778100,-7.5
87,ELVN,59.42,60.46,559489.0,Health technology,Biotechnology,97.0,93.0,96.0,97.0,2.9054,2.9007,1424035.0,1376670.0,62.32,14.79,,4353748480,NO,55.04,48.71,33.96,52.31,40.94,1611,0.0,566598,NO,NO,2022-09-07,25749275,-4.65
98,MANE,110.75,114.39,548626.0,Healthcare,Biotechnology,97.0,8.0,58.0,,7.2518,7.0539,680791.0,999640.0,131.24,32.0,,4626989568,NO,109.82,108.32,,111.71,,129,0.0,548626,NO,NO,2026-06-26,4047300,-15.61
101,HPE,54.68,53.22,15670822.0,Technology,Communication Equipment,97.0,90.0,98.0,98.0,3.0984,2.8064,26553141.0,17606600.0,64.25,19.84,,72407449600,NO,48.6,47.91,30.33,47.84,34.18,2717,0.0,15670822,YES,NO,2026-06-02,153197800,-14.89
108,SPHR,162.49,159.54,404633.0,Communication Services,Entertainment,97.0,87.0,90.0,96.0,8.3305,7.9405,733233.0,924290.0,174.6,37.89,,5835602432,NO,145.24,149.6,115.61,153.66,131.52,1591,0.0,404633,NO,NO,2023-12-05,9793100,-6.94
109,TVTX,60.89,61.32,1764619.0,Healthcare,Biotechnology,97.0,83.0,95.0,97.0,3.1591,2.793,1954195.0,2144100.0,66.24,16.96,,5739556864,NO,57.39,54.8,39.34,57.17,42.22,3457,0.0,1764619,NO,NO,2021-08-16,31010800,-8.08
111,LBRX,45.85,48.0,422678.0,Healthcare,Biotechnology,97.0,97.0,95.0,97.0,3.3485,3.2971,299143.0,455910.0,49.14,13.36,,1314824448,NO,37.97,33.46,25.68,35.71,29.44,229,0.0,422678,NO,NO,2025-12-19,4085700,-6.7
113,CORT,114.23,110.77,1247885.0,Healthcare,Biotechnology,97.0,96.0,98.0,98.0,6.3895,5.3938,1173167.0,1546320.0,122.21,28.66,,12348080128,NO,100.39,89.58,62.83,95.76,62.33,5616,0.0,1247885,NO,NO,2020-09-02,88404100,-6.53
116,PANW,385.04,363.86,5480576.0,Technology,Software - Infrastructure,97.0,94.0,98.0,98.0,14.8528,14.6293,7949116.0,6154830.0,385.17,139.57,,313807601664,NO,344.38,318.5,218.97,330.88,234.78,3533,0.45,5480576,NO,NO,2017-03-01,130718400,-0.03
118,GH,167.21,168.48,1504516.0,Healthcare,Diagnostics & Research,97.0,74.0,98.0,95.0,8.5021,7.6271,2689316.0,2323180.0,176.58,53.29,,22438942720,NO,155.26,146.96,110.2,154.15,117.49,1971,0.0,1504516,NO,NO,2026-06-26,18771300,-5.31
127,ATI,228.19,227.84,1114776.0,Industrials,Metal Fabrication,97.0,95.0,96.0,96.0,11.1114,9.5464,1706500.0,1860170.0,239.23,70.42,,31072720896,NO,196.81,192.79,147.2,199.98,167.61,6714,0.0,1114776,NO,NO,2025-03-21,25961500,-4.61
132,PBF,66.29,61.71,3986805.0,Energy,Oil & Gas Refining & Marketing,97.0,96.0,97.0,96.0,4.91,4.5751,2896222.0,3817680.0,74.74,21.46,,7857807872,NO,63.89,52.03,40.82,54.79,45.18,3433,3.61,3986805,NO,NO,2022-11-30,33081200,-11.31
134,VSAT,84.82,80.38,1959913.0,Technology,Communication Equipment,97.0,92.0,90.0,97.0,6.0977,5.7556,2780303.0,2468680.0,93.03,25.17,,11685136384,NO,75.67,72.66,53.61,73.82,61.8,7467,1.43,1959913,NO,NO,2024-06-28,18455500,-8.83
