Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
6,GGLS,55.14,5.689,287603,ETF,ETF,98.0,98.0,98.0,98.0,3.8191,0.3006,14449557.0,11220740.0,57.15,5.07,,0,NO,8.22,6.54,6.96,10.57,7.9,959,0.0,287603,NO,NO,2026-04-30,44277900.0,-3.52
7,DRIP,46.48,4.6,512723,ETF,ETF,98.0,98.0,98.0,98.0,3.3143,0.3586,34384150.0,32000350.0,47.85,3.77,,0,NO,7.26,5.66,6.84,9.08,7.09,2798,896.3,512723,NO,NO,2026-03-31,79222000.0,-2.86
8,TZA,39.9,4.04,3292477,ETF,ETF,98.0,98.0,98.0,98.0,2.7679,0.2386,265390852.0,238811220.0,40.55,3.71,,0,NO,5.76,5.05,6.45,7.84,6.8,4438,0.0,3292477,NO,NO,2026-05-19,473147100.0,-1.6
13,BAND,70.97,75.77,668854,Technology,Software - Infrastructure,98.0,88.0,98.0,98.0,5.4627,5.4134,1350921.0,1199490.0,79.08,12.5,,2272268288,NO,62.09,59.74,26.99,63.42,33.87,2179,0.0,668854,NO,NO,2022-11-02,11116300.0,-10.26
18,ABVX,136.94,134.91,931390,Healthcare,Biotechnology,98.0,98.0,71.0,77.0,8.2681,5.4589,2062755.0,2562850.0,148.83,9.25,,11935782912,NO,119.95,116.46,114.3,118.54,119.59,684,0.0,931390,NO,NO,2025-07-23,27831900.0,-7.99
19,TECS,69.8,6.77,325089,ETF,ETF,98.0,98.0,98.0,98.0,5.3493,0.9925,8612752.0,10274570.0,73.58,5.9,,0,NO,9.93,8.75,15.28,13.5,15.71,4411,873.71,325089,NO,NO,2026-06-05,24631200.0,-5.14
20,ATEX,105.34,105.77,284488,Communication Services,Telecom Services,98.0,97.0,98.0,98.0,7.5134,7.5134,453750.0,510010.0,111.9,17.58,,2053969024,NO,94.34,75.13,40.05,80.94,50.26,2878,0.0,284488,NO,NO,2020-12-21,3077900.0,-5.86
23,SYRE,102.07,98.95,1520323,Healthcare,Biotechnology,98.0,96.0,96.0,98.0,5.5551,5.3508,1386721.0,1398240.0,105.09,14.51,,8863887360,NO,92.17,81.32,47.45,83.96,58.12,2582,0.0,1520323,NO,NO,2023-06-22,10228380.0,-2.87
25,DFTX,45.66,45.98,1338848,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,3.1597,3.0808,2939678.0,2587550.0,49.2,7.96,,6061057024,NO,41.2,30.09,19.23,32.23,22.75,2427,0.0,1338848,NO,NO,2024-03-07,38010300.0,-7.2
31,PENG,72.85,77.8,9684023,Technology,Information Technology Services,98.0,92.0,98.0,98.0,9.8894,9.1278,3614713.0,6020230.0,89.86,16.04,,3733030656,NO,69.33,59.61,30.79,62.19,35.53,2297,0.0,9684023,YES,NO,2019-01-09,15604200.0,-18.93
36,PRAX,318.42,327.68,231281,Healthcare,Biotechnology,98.0,95.0,12.0,76.0,21.6664,21.4406,502555.0,462060.0,366.52,37.19,,8877159424,NO,314.78,313.47,269.0,312.87,312.85,1441,0.0,231281,NO,NO,2025-10-16,13741900.0,-13.12
37,ORKA,86.65,87.47,817073,Healthcare,Biotechnology,98.0,96.0,92.0,98.0,5.4536,5.2357,1798181.0,1532200.0,97.78,12.84,,5226043392,NO,84.55,71.31,44.76,73.27,52.96,7277,0.0,817073,NO,NO,2026-04-29,7921000.0,-11.38
43,DMRA,30.95,30.99,621208,Healthcare,Biotechnology,98.0,98.0,84.0,92.0,2.8344,2.818,550493.0,586020.0,38.33,2.45,,1905071360,NO,26.19,24.61,22.44,25.26,25.69,1432,0.0,621208,NO,NO,2025-10-07,77432200.0,-19.25
46,DELL,412.68,457.54,12231829,Technology,Computer Hardware,98.0,80.0,98.0,98.0,33.7146,30.5603,8769690.0,6853570.0,469.47,110.22,,266650042368,NO,421.58,358.17,198.72,379.9,229.97,2490,0.0,12231829,YES,NO,2016-09-07,147907159.0,-12.1
48,TXG,45.75,45.79,4516141,Healthcare,Health Information Services,98.0,98.0,97.0,97.0,2.6761,2.5464,3118342.0,2886090.0,46.32,11.16,,5808245760,NO,37.93,30.65,21.29,33.21,24.76,1718,0.0,4516141,NO,NO,2025-06-27,17909500.0,-1.23
49,TSEM,251.0,255.49,2418040,Technology,Semiconductors,98.0,14.0,85.0,97.0,23.0186,18.4814,2214088.0,1924250.0,319.94,43.12,,28370841600,NO,251.54,252.23,158.65,254.05,188.21,7981,0.0,2418040,NO,NO,2022-02-15,19691500.0,-21.55
56,RVMD,184.44,184.97,1538026,Healthcare,Biotechnology,98.0,95.0,90.0,94.0,7.2834,7.2011,3116109.0,2333780.0,193.82,34.0,,39211290624,NO,180.05,162.3,107.14,166.34,127.22,1612,0.0,1538026,NO,NO,2025-06-27,26439100.0,-4.84
57,DNTH,99.91,101.28,745752,Healthcare,Biotechnology,98.0,95.0,57.0,98.0,5.41,5.3936,935272.0,1111610.0,102.37,18.08,,5461703680,NO,92.91,88.52,62.57,89.79,73.43,2026,0.0,745752,NO,NO,2025-09-08,5974200.0,-2.4
62,VSXY,84.38,81.92,1503270,Consumer Cyclical,Apparel Retail,97.0,86.0,97.0,90.0,3.8514,3.7089,2273845.0,1547040.0,88.57,17.53,,6707511296,NO,80.38,67.56,52.65,71.68,59.84,1251,1.32,1503270,NO,NO,2024-03-07,25901500.0,-4.73
66,CDNL,70.76,69.72,767614,Industrials,Engineering & Construction,97.0,75.0,94.0,98.0,8.1602,8.0578,623834.0,841670.0,96.4,21.98,,1407846912,NO,78.09,65.0,,66.86,45.33,148,0.0,767614,NO,NO,2025-12-10,3595800.0,-26.6
71,FBRX,44.15,43.2,630404,Healthcare,Biotechnology,97.0,98.0,93.0,93.0,3.9675,3.8625,447181.0,1197520.0,46.33,9.1,,904139776,NO,25.37,22.81,23.55,24.57,27.11,2325,0.0,630404,NO,NO,2024-11-20,29599400.0,-4.71
80,GH,162.96,160.11,1548416,Healthcare,Diagnostics & Research,97.0,96.0,97.0,93.0,8.5521,7.7221,2680318.0,3046920.0,174.08,40.35,,21608484864,NO,150.65,128.84,102.05,137.28,110.46,1953,0.54,1548416,NO,NO,2026-06-26,18771300.0,-6.39
81,VSAT,70.44,69.84,1695966,Technology,Communication Equipment,97.0,51.0,89.0,96.0,7.4446,7.0132,2562077.0,3209550.0,93.03,14.0,,9619917824,NO,71.21,71.36,49.75,71.52,56.61,7449,0.0,1695966,NO,NO,2024-06-28,18455500.0,-24.28
83,TWST,92.61,92.53,1183769,Healthcare,Diagnostics & Research,97.0,95.0,96.0,98.0,6.5508,6.3315,1764188.0,1557600.0,105.47,23.3,,5766946304,NO,92.81,74.85,48.95,79.19,57.5,1934,0.02,1183769,NO,NO,2022-11-15,7568500.0,-12.19
89,MKSI,353.8,358.43,1364173,Technology,Scientific & Technical Instruments,97.0,35.0,92.0,97.0,30.3229,24.9893,1323073.0,1412300.0,447.62,88.49,,23897112576,NO,382.01,343.58,233.51,348.83,273.34,6865,0.0,1364173,NO,NO,2017-11-21,9564400.0,-20.96
97,DDOG,264.46,270.73,2942017,Technology,Software - Application,97.0,93.0,98.0,97.0,14.4834,14.1805,5832031.0,4542340.0,278.7,98.01,,94137229312,NO,246.75,228.63,161.09,238.68,164.66,1713,0.0,2942017,NO,NO,2025-07-08,86386000.0,-5.11
98,DAVE,438.19,417.0,763571,Technology,Software - Application,97.0,98.0,98.0,97.0,24.633,23.6994,593414.0,515130.0,442.33,152.21,,5571255808,NO,361.35,299.87,231.59,318.13,245.54,1311,3.01,763571,NO,NO,2022-07-27,3887050.0,-0.94
100,COHU,55.02,55.78,727989,Technology,Semiconductor Equipment & Materials,97.0,6.0,95.0,97.0,5.7343,4.8671,1569572.0,1411390.0,74.6,17.8,,2595587584,NO,61.7,55.54,34.91,56.15,40.4,11676,0.0,727989,NO,NO,2025-09-25,6205800.0,-26.25
103,STM,67.75,70.13,11159414,Technology,Semiconductors,97.0,4.0,96.0,97.0,4.0929,3.185,12765401.0,11269680.0,81.42,21.11,,60460085248,NO,72.1,69.24,40.3,70.3,47.07,7951,0.0,11159414,YES,NO,1994-12-08,41167800.0,-16.79
116,FLEX,128.72,132.24,5034004,Technology,Electronic Components,97.0,3.0,96.0,97.0,11.3925,9.6996,7019352.0,4214540.0,166.86,47.83,,47161667584,NO,144.29,141.98,84.53,141.84,95.26,8134,0.0,5034004,NO,NO,2005-10-26,102901552.0,-22.86
117,POWL,247.01,234.25,873928,Industrials,Electrical Equipment & Parts,97.0,3.0,58.0,97.0,16.8946,13.6718,729783.0,742200.0,328.0,69.0,,8998981632,NO,266.75,281.33,183.39,273.84,214.58,11676,3.39,873928,NO,NO,2024-07-31,5279700.0,-24.69
121,FROG,91.28,91.17,1491962,Technology,Software - Application,96.0,94.0,98.0,94.0,5.6154,5.5854,2929650.0,2386600.0,99.22,34.05,,11055808512,NO,87.9,78.94,58.71,82.85,61.1,1463,0.0,1491962,NO,NO,2026-06-26,26093700.0,-8.0
123,ANAB,55.82,62.51,1542729,Healthcare,Biotechnology,96.0,36.0,87.0,95.0,4.7874,4.5896,681095.0,776420.0,72.36,11.4,,1652745344,NO,62.55,60.49,40.22,59.13,46.82,2379,0.0,1542729,NO,NO,2019-11-08,26495100.0,-22.86
124,FTNT,164.51,166.83,5084991,Technology,Software - Infrastructure,96.0,92.0,98.0,97.0,7.2143,7.0893,6203308.0,4859420.0,170.35,70.12,,120527978496,NO,154.55,138.98,96.29,146.0,103.89,4187,0.0,5084991,NO,NO,2018-10-10,166853000.0,-3.43
126,PANW,354.02,352.89,6688372,Technology,Software - Infrastructure,96.0,96.0,98.0,97.0,18.6957,18.5813,8065600.0,7617100.0,368.17,139.57,,288526303232,NO,319.97,277.0,206.89,295.67,212.62,3515,0.0,6688372,NO,NO,2017-03-01,130718400.0,-3.84
127,EWTX,40.83,39.73,701212,Healthcare,Biotechnology,96.0,94.0,89.0,95.0,2.795,2.6832,1476798.0,1220950.0,48.4,12.3,,4393022464,NO,40.59,36.94,28.27,37.44,32.26,1331,0.0,701212,NO,NO,2025-04-02,16114400.0,-15.64
132,HNGE,85.75,89.31,1841706,Healthcare,Health Information Services,96.0,97.0,98.0,96.0,4.2265,4.1979,1854260.0,1670100.0,91.5,30.08,,6635345920,NO,80.59,66.64,50.05,70.19,51.71,287,0.0,1841706,NO,NO,2025-05-22,9172800.0,-6.28
134,SMTC,135.22,141.36,2821051,Technology,Semiconductors,96.0,2.0,95.0,95.0,12.7761,10.0646,3673340.0,3033480.0,177.35,46.02,,12595901440,NO,147.77,147.06,96.08,147.93,107.48,11676,0.0,2821051,NO,NO,2023-10-19,23292100.0,-23.76
135,OKTA,150.86,154.62,2569056,Technology,Software - Infrastructure,96.0,97.0,98.0,95.0,8.3673,8.1994,3877559.0,3235850.0,157.0,62.66,,26452764672,NO,133.46,113.19,91.06,120.63,93.96,2329,0.0,2569056,NO,NO,2022-09-01,45872000.0,-3.91
144,ONTO,304.73,319.32,930711,Technology,Semiconductor Equipment & Materials,96.0,11.0,85.0,94.0,31.4791,25.4598,1288796.0,1471590.0,386.46,89.4,,15158358016,NO,322.69,295.35,213.05,296.08,246.39,1686,0.0,930711,NO,NO,2023-10-17,9552200.0,-21.15
154,CRWD,206.77,210.73,11416633,Technology,Software - Infrastructure,96.0,95.0,98.0,96.0,11.2889,11.0623,12563865.0,9778420.0,217.5,85.68,,210545475584,NO,185.19,168.56,128.74,177.0,130.85,1782,0.0,11416633,YES,NO,2024-06-21,209024000.0,-4.93
155,SPHR,143.42,137.02,394687,Communication Services,Entertainment,96.0,10.0,65.0,93.0,8.5832,8.3986,712578.0,682310.0,174.6,37.89,,5133317632,NO,156.42,145.45,108.03,147.75,124.14,1573,0.51,394687,NO,NO,2023-12-05,9793100.0,-17.86
160,PSI,153.69,157.9,362289,ETF,ETF,96.0,8.0,93.0,96.0,11.6236,8.895,449162.0,417250.0,189.24,57.31,,0,NO,166.06,158.3,106.88,158.79,121.2,5297,0.0,362289,NO,NO,2007-10-25,9293700.0,-18.79
165,CEVA,41.96,43.53,581900,Technology,Semiconductors,96.0,7.0,97.0,96.0,3.9236,3.4079,901659.0,711530.0,51.6,17.02,,1168979072,NO,44.71,42.25,27.81,42.55,29.37,5961,0.0,581900,NO,NO,2025-11-19,4236800.0,-18.68
166,ARWR,71.82,71.91,1863669,Healthcare,Biotechnology,96.0,16.0,67.0,62.0,4.2495,4.134,2100985.0,2092190.0,87.83,14.3,,10116350976,NO,80.16,77.51,62.4,77.01,69.14,8198,0.0,1863669,NO,NO,2014-10-08,54778100.0,-18.23
171,PBF,58.76,60.89,3315268,Energy,Oil & Gas Refining & Marketing,96.0,98.0,95.0,96.0,3.0625,2.7689,2950078.0,2822220.0,61.02,21.24,,6951804928,NO,47.1,43.79,37.7,44.78,40.22,3415,0.0,3315268,NO,NO,2022-11-30,33081200.0,-3.7
172,FIX,1736.7,1775.1,385359,Industrials,Engineering & Construction,96.0,9.0,57.0,95.0,109.1339,88.1518,463908.0,433800.0,2073.99,513.99,,61103996928,NO,1854.69,1878.94,1345.09,1842.65,1527.39,7306,0.0,385359,NO,NO,2025-12-19,8010000.0,-16.26
178,CORT,89.57,90.47,928898,Healthcare,Biotechnology,95.0,87.0,98.0,97.0,4.23,4.1521,1105477.0,1071050.0,95.11,28.66,,9615481856,NO,87.09,73.43,61.05,78.05,54.24,5598,0.0,928898,NO,NO,2020-09-02,88404100.0,-5.82
181,CRS,577.1,576.87,448144,Industrials,Metal Fabrication,95.0,74.0,92.0,96.0,23.5409,22.4695,743340.0,609230.0,625.99,228.0,,28673564672,NO,589.01,514.68,386.46,528.83,428.55,13462,0.0,448144,NO,NO,2020-07-31,10557100.0,-7.81
185,GGLL,121.82,114.56,1581908,ETF,ETF,95.0,78.0,86.0,71.0,6.5238,6.1645,1436347.0,882250.0,153.0,36.22,,0,NO,114.22,125.71,100.47,122.46,108.26,966,0.0,1581908,NO,NO,2025-05-07,11451700.0,-20.38
186,TENB,40.19,42.65,3308277,Technology,Software - Infrastructure,95.0,98.0,98.0,96.0,2.8989,2.8846,3635832.0,4277860.0,43.67,15.73,,4431830528,NO,34.57,28.82,24.89,30.55,23.96,2002,0.0,3308277,NO,NO,2026-02-05,11369900.0,-7.97
188,MPLT,37.33,37.91,611726,Healthcare,Biotechnology,95.0,97.0,94.0,97.0,2.8898,2.8626,388995.0,511890.0,40.43,12.24,,1692754176,NO,34.22,30.99,,31.84,24.42,179,0.0,611726,NO,NO,2025-12-19,3294600.0,-7.67
191,VCYT,59.51,56.62,876213,Healthcare,Diagnostics & Research,95.0,96.0,97.0,91.0,2.9102,2.8299,1205049.0,1041860.0,60.91,22.61,,4748460544,NO,56.73,49.04,40.58,51.36,41.31,3194,1.7,876213,NO,NO,2025-07-28,15571600.0,-2.3
193,TWLO,211.54,217.83,1386178,Technology,Software - Infrastructure,95.0,78.0,97.0,94.0,10.8068,10.7196,2654714.0,1774870.0,238.48,91.84,,32106240000,NO,202.32,201.73,144.32,202.0,155.81,2528,0.0,1386178,NO,NO,2022-11-04,44840800.0,-11.3
194,SOXX,555.27,567.92,10011523,ETF,ETF,95.0,10.0,94.0,95.0,35.1436,26.9279,9421263.0,9559040.0,655.95,232.33,,0,NO,593.08,564.22,388.41,568.33,432.68,6287,0.0,10011523,YES,NO,2025-10-10,26691200.0,-15.35
197,SPCG,26.25,25.91,914796,ETF,ETF,95.0,,,,2.6116,2.5451,3420277.0,2455610.0,27.41,12.12,,0,NO,,,,,,19,0.0,914796,NO,NO,2026-07-01,8717600.0,-4.23
