Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
10,DLLL,26.67,27.96,1018099,ETF,ETF,98.0,97.0,98.0,98.0,3.5934,3.1225,2520409.0,1513860.0,32.1,2.17,,0,NO,24.65,23.47,9.88,23.58,13.23,378,0.0,1018099,NO,NO,2026-05-28,15772800,-16.92
16,AEHR,123.25,145.61,3208741,Technology,Semiconductor Equipment & Materials,98.0,98.0,95.0,98.0,15.2393,13.7557,2488430.0,2615310.0,147.4,16.38,,4020470528,NO,100.51,94.51,58.43,94.74,73.87,7296,0.0,3208741,NO,NO,2021-07-19,139700300,-16.38
17,ORKA,113.08,112.66,567949,Healthcare,Biotechnology,98.0,95.0,98.0,98.0,5.49,5.3821,1263795.0,719880.0,113.28,14.08,,7486992896,NO,99.46,88.88,53.62,93.92,65.03,7301,0.0,567949,NO,NO,2026-04-29,7921000,-0.18
21,SYRE,107.82,104.6,949393,Healthcare,Biotechnology,98.0,87.0,96.0,98.0,5.7455,5.4962,1250329.0,749090.0,108.62,14.51,,9506894848,NO,102.08,94.96,57.22,97.76,69.97,2606,0.0,949393,NO,NO,2023-06-22,10228380,-0.74
22,MU,940.76,1011.75,36640946,Technology,Semiconductors,98.0,83.0,94.0,97.0,70.3729,58.0107,49599901.0,33443560.0,1255.0,113.46,,0,NO,895.86,962.57,560.12,960.41,685.41,10635,0.0,36640946,YES,NO,2013-10-11,153906100,-25.04
28,DFTX,46.18,45.26,1988906,Healthcare,Biotechnology,98.0,68.0,98.0,98.0,3.0221,2.7986,3023616.0,2771390.0,49.7,8.7,,6205065728,NO,43.69,39.88,22.83,42.76,27.69,2450,0.18,1988906,NO,NO,2024-03-07,38010300,-7.08
30,TXG,55.63,57.99,1928762,Healthcare,Health Information Services,98.0,96.0,98.0,98.0,3.7921,3.71,3260869.0,3431470.0,60.69,11.16,,7248097792,NO,51.0,42.72,25.8,45.43,30.05,1742,0.0,1928762,NO,NO,2025-06-27,17909500,-8.34
32,ETON,63.43,61.73,863744,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,98.0,4.0942,3.1871,515524.0,725790.0,63.56,14.27,,1813028352,NO,47.19,39.91,25.32,44.05,30.52,1948,0.0,863744,NO,NO,2023-08-11,15757000,-0.2
36,DELL,468.65,479.81,4730040,Technology,Computer Hardware,98.0,94.0,98.0,98.0,33.0286,28.9522,8695062.0,5921730.0,514.0,110.22,,302814625792,NO,444.25,424.78,232.92,429.07,284.17,2514,0.0,4730040,NO,NO,2016-09-07,147907159,-8.82
37,LITE,873.31,968.9,5988491,Technology,Communication Equipment,98.0,90.0,20.0,92.0,89.7156,78.8985,5287466.0,5821410.0,1085.68,111.2,,78335909888,NO,809.95,814.35,642.76,809.67,782.44,2784,0.0,5988491,NO,NO,2026-03-20,22868800,-19.56
38,TWST,116.1,124.41,1298597,Healthcare,Diagnostics & Research,98.0,95.0,98.0,97.0,8.9257,8.2689,1769477.0,1627090.0,126.4,23.3,,7280331776,NO,104.55,94.56,57.19,100.33,69.11,1957,0.0,1298597,NO,NO,2022-11-15,7568500,-8.15
41,RVMD,216.0,212.0,1581548,Healthcare,Biotechnology,98.0,92.0,96.0,97.0,7.7933,7.6126,2573066.0,1614850.0,216.72,35.42,,46296666112,NO,194.95,182.0,123.63,190.9,143.46,1635,0.0,1581548,NO,NO,2025-06-27,26439100,-0.33
46,DNTH,115.54,114.86,464220,Healthcare,Biotechnology,98.0,90.0,94.0,97.0,5.7214,5.6657,1061188.0,715640.0,116.89,20.69,,6462658048,NO,108.88,98.53,71.25,102.66,84.79,2050,0.0,464220,NO,NO,2025-09-08,5974200,-1.15
48,STX,903.68,994.79,4589147,Technology,Computer Hardware,98.0,89.0,88.0,97.0,73.6464,62.6627,4735112.0,4694030.0,1145.0,152.5,,204814106624,NO,859.12,891.56,557.16,888.6,677.94,5958,0.0,4589147,NO,NO,2012-06-29,89629700,-21.08
52,MBX,66.52,68.25,546307,Healthcare,Biotechnology,98.0,76.0,98.0,95.0,4.0568,3.9961,775761.0,457350.0,72.64,9.63,,3203609344,NO,65.15,55.81,37.82,60.79,42.19,482,0.0,549546,NO,NO,2025-09-22,28303500,-8.43
57,PRAX,369.84,376.38,243497,Healthcare,Biotechnology,98.0,93.0,69.0,77.0,20.9356,18.212,499359.0,510740.0,391.64,37.19,,10325927936,NO,334.82,313.93,295.18,329.86,321.31,1464,0.0,247010,NO,NO,2025-10-16,13741900,-5.57
58,UMAC,30.58,30.15,6728775,Technology,Computer Hardware,98.0,98.0,98.0,98.0,3.2308,2.9553,6128062.0,5954070.0,34.93,7.25,,1527669888,NO,24.4,22.5,16.45,23.32,18.73,629,0.0,6728875,NO,NO,2024-11-29,62631500,-12.45
71,TRAX,43.88,43.6,711217,Healthcare,Biotechnology,98.0,94.0,98.0,,3.4232,3.3725,744500.0,610330.0,49.91,14.72,,1567869440,NO,43.28,30.8,,33.83,,93,0.0,711217,NO,NO,2026-07-09,4512600,-12.08
77,PLSE,46.0,46.79,514383,Healthcare,Medical Instruments & Supplies,97.0,98.0,98.0,96.0,3.0444,3.0404,369041.0,462300.0,48.1,12.56,,3280839936,NO,38.63,31.62,21.84,33.65,25.66,2577,0.0,516259,NO,NO,2022-09-26,4339700,-4.37
81,LABU,289.98,287.3,328652,ETF,ETF,97.0,84.0,97.0,96.0,19.7044,19.3022,523867.0,426180.0,333.0,65.82,,0,NO,259.15,250.79,186.72,266.26,202.09,2822,0.0,328652,NO,NO,2025-04-09,7938800,-12.92
88,TSEM,240.55,263.73,1842263,Technology,Semiconductors,97.0,76.0,15.0,96.0,24.3164,20.6979,1968088.0,2320400.0,319.94,47.97,,27189665792,NO,236.83,244.59,178.15,242.41,207.31,8005,0.0,1842263,NO,NO,2022-02-15,19691500,-24.81
91,NBIS,248.43,268.85,22190259,Communication Services,Internet Content & Information,97.0,97.0,90.0,98.0,27.2773,23.3341,20791675.0,27383120.0,299.86,62.01,,67536994304,NO,211.66,222.83,147.81,223.22,170.9,457,0.0,22199044,YES,NO,2025-09-09,88378300,-17.15
92,VSXY,83.93,84.1,1174493,Consumer Cyclical,Apparel Retail,97.0,10.0,98.0,91.0,4.0948,3.982,2211819.0,1623980.0,102.46,21.23,,6671739904,NO,89.49,83.97,59.65,85.07,64.78,1275,0.0,1174493,NO,NO,2024-03-07,25901500,-18.09
94,ELVN,60.07,59.535,612772,Healthcare,Biotechnology,97.0,89.0,95.0,97.0,2.7871,2.7871,1420080.0,1101120.0,62.32,14.79,,4401374720,NO,56.73,50.91,34.9,53.64,42.07,1616,0.43,612772,NO,NO,2022-09-07,25749275,-3.61
103,PBF,75.2,75.07,1706469,Energy,Oil & Gas Refining & Marketing,97.0,92.0,97.0,97.0,4.6236,4.3771,2954435.0,3192600.0,75.68,22.13,,8913970176,NO,67.04,55.69,42.01,58.68,46.76,3439,0.0,1706469,NO,NO,2022-11-30,33081200,-0.63
106,HPE,55.69,57.61,19273022,Technology,Communication Equipment,97.0,95.0,97.0,98.0,3.2306,2.9672,26185225.0,17228310.0,64.25,19.84,,73744891904,NO,51.9,48.72,31.34,48.99,35.47,2723,0.0,19273022,YES,NO,2026-06-02,153197800,-13.32
111,MANE,111.31,108.22,392522,Healthcare,Biotechnology,97.0,31.0,78.0,98.0,6.4504,6.2032,707219.0,784120.0,131.24,32.0,,4650546688,NO,109.58,109.39,,113.43,,134,0.0,392522,NO,NO,2026-06-26,4047300,-15.19
115,TVTX,63.9,63.53,884602,Healthcare,Biotechnology,97.0,89.0,96.0,97.0,2.9789,2.6229,1871875.0,2099550.0,66.24,17.05,,6023283200,NO,58.99,56.53,40.19,58.48,43.41,3462,0.0,884602,NO,NO,2021-08-16,31010800,-3.53
120,LIFE,34.01,35.17,1508950,Financial Services,Insurance Brokers,97.0,98.0,96.0,98.0,2.8364,2.6607,790566.0,2087790.0,35.69,9.45,,3259465728,NO,25.9,21.12,,23.25,17.9,138,0.0,1508950,NO,NO,2026-08-04,5332100,-4.71
123,LQDA,74.33,77.7,1403624,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,10.0,92.0,97.0,5.4057,5.1578,1934033.0,1916710.0,93.61,21.15,,6653195776,NO,84.43,78.71,48.55,79.54,55.8,2026,0.0,1403624,NO,NO,2022-07-19,30246200,-20.6
130,COHU,59.22,62.62,1076751,Technology,Semiconductor Equipment & Materials,97.0,91.0,93.0,96.0,5.0115,4.2722,1373629.0,897920.0,74.6,18.67,,2803382016,NO,52.01,56.61,38.59,57.02,44.89,11700,0.0,1076751,NO,NO,2025-09-25,6205800,-20.62
132,FORM,124.34,138.16,1507932,Technology,Semiconductor Equipment & Materials,97.0,93.0,62.0,88.0,10.5207,7.82,1645398.0,1152920.0,160.27,27.0,,9713530880,NO,113.82,122.63,98.62,121.05,115.56,5833,0.0,1507932,NO,NO,2018-03-09,14323200,-22.42
133,CORT,118.1,117.17,767006,Healthcare,Biotechnology,97.0,97.0,98.0,98.0,5.8182,4.7289,1119208.0,827180.0,122.21,28.66,,12766420992,NO,106.06,93.02,63.65,99.69,64.94,5619,0.0,767006,NO,NO,2020-09-02,88404100,-3.36
135,ARWR,87.9,88.7,908141,Healthcare,Biotechnology,97.0,94.0,86.0,90.0,3.1911,3.073,2099120.0,1159990.0,95.49,19.42,,12416267264,NO,87.01,81.59,68.14,82.78,72.52,8222,0.0,935113,NO,NO,2014-10-08,54778100,-7.95
139,KOD,40.65,40.98,611975,Healthcare,Biotechnology,97.0,9.0,74.0,96.0,3.0129,2.9736,712272.0,601100.0,47.84,8.29,,2554830592,NO,42.0,39.02,31.77,40.49,35.52,1976,0.0,614924,NO,NO,2022-02-23,26802500,-15.03
140,SPHR,164.22,171.6,513915,Communication Services,Entertainment,97.0,91.0,88.0,91.0,9.5735,9.1056,725161.0,798090.0,181.63,39.52,,5897732608,NO,153.05,152.5,118.22,155.31,133.97,1596,0.0,513915,NO,NO,2023-12-05,9793100,-9.59
143,ATI,226.46,231.78,1066413,Industrials,Metal Fabrication,97.0,94.0,96.0,93.0,10.2757,8.7356,1688272.0,1712760.0,243.57,70.42,,30837145600,NO,208.62,198.86,151.3,202.81,171.05,6720,0.0,1066413,NO,NO,2025-03-21,25961500,-7.02
144,TER,404.29,443.14,4265755,Technology,Semiconductor Equipment & Materials,97.0,94.0,90.0,88.0,29.6257,23.7921,4184240.0,2766510.0,487.91,106.3,,63207002112,NO,377.41,385.09,304.48,384.58,350.18,13486,0.0,4265755,NO,NO,2020-09-18,30212400,-17.14
148,RNG,65.19,64.07,1337699,Technology,Software - Application,97.0,98.0,96.0,97.0,3.2427,3.0456,1884927.0,1786810.0,68.45,24.14,,5443766784,NO,56.71,46.11,36.98,49.19,41.86,3240,0.0,1337699,NO,NO,2026-02-11,15343500,-4.76
149,DK,68.22,67.21,1129256,Energy,Oil & Gas Refining & Marketing,97.0,75.0,96.0,96.0,3.6486,3.53,1215953.0,1425290.0,68.93,21.09,,4177259008,NO,64.61,56.88,42.99,58.39,47.22,5104,1.49,1129256,NO,NO,2014-05-15,9035100,-1.03
154,PTGX,157.34,158.62,391093,Healthcare,Biotechnology,96.0,88.0,96.0,96.0,5.499,5.1354,682535.0,487150.0,160.0,54.5,,10181200896,NO,142.4,130.18,101.24,136.97,109.64,2517,0.0,391093,NO,NO,2021-10-11,45683600,-1.66
160,AXGN,50.19,49.15,962878,Healthcare,Medical Devices,96.0,96.0,90.0,93.0,2.6404,2.5246,1220958.0,767670.0,50.66,13.64,,2698290176,NO,44.69,43.68,35.54,44.23,39.06,9989,0.51,962878,NO,NO,2025-07-29,5556000,-0.93
165,ATRO,86.12,93.05,855437,Industrials,Aerospace & Defense,96.0,96.0,93.0,91.0,5.3293,4.7379,736284.0,808340.0,94.46,26.71,,3703940608,NO,76.72,75.54,59.54,77.21,66.24,11700,0.0,940991,NO,NO,2025-09-10,7185830,-8.83
175,AMD,484.39,506.0,23516128,Technology,Semiconductors,96.0,10.0,82.0,97.0,29.7764,23.8336,29779812.0,27005080.0,584.73,149.22,,790754623488,NO,491.36,510.42,326.67,511.07,374.76,11700,0.0,23516128,YES,NO,2018-08-27,325058400,-17.16
177,PARR,80.51,82.07,1152981,Energy,Oil & Gas Refining & Marketing,96.0,63.0,94.0,96.0,5.2523,5.1559,1001329.0,1230790.0,87.03,27.84,,4033521152,NO,78.41,67.92,53.65,69.66,59.98,3507,0.0,1152981,NO,NO,2023-12-15,8762400,-7.49
183,ONTO,315.42,351.16,1214332,Technology,Semiconductor Equipment & Materials,96.0,89.0,89.0,91.0,26.3786,19.2597,1351241.0,1287410.0,386.46,101.0,,19279554560,NO,289.22,303.06,231.61,305.32,263.51,1710,0.0,1214332,NO,NO,2023-10-17,9552200,-18.38
